estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator,max_control_odds,effective_sample_size,max_normalized_weight,fold_sizes
PRE,k=-4,,,-4.0,pretrend,-0.2720458738158398,-0.26240602577331995,0.210535660515996,-0.7128749885664619,-0.6424081470939398,0.039685131283130025,0.10704411082544008,0.12133333333333333,0.24266666666666667,0.24266666666666667,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE,k=-3,,,-3.0,pretrend,-0.23214011251164865,-0.22964221761760362,0.1903143374069355,-0.6320043592283496,-0.5516597750936197,0.021004619620170775,0.07511296884287665,0.18066666666666667,0.36133333333333334,0.36133333333333334,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE,k=-2,,,-2.0,pretrend,-0.18536909021099982,-0.1724384854414578,0.19108971748597123,-0.5645215291799714,-0.5130233793983827,0.011731857115063566,0.09086334623658525,0.32466666666666666,0.6493333333333333,0.6493333333333333,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE,slope,,,,pretrend,0.10469906690584403,0.1004577505666816,0.07828173045240827,-0.022428775934846698,-0.007386490142783133,0.2443729209359677,0.2731020465745188,0.11266666666666666,0.22533333333333333,0.22533333333333333,0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.27101554841977665,-0.2626893659966688,0.21404266210887837,-0.7301273410506208,-0.6478010789886709,0.04228310829958112,0.11817589604673086,0.128,0.256,0.256,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.2279034119978912,-0.22686069761690272,0.19284698780628734,-0.6326197508104443,-0.5563992582965716,0.031936449319957726,0.09077231486088712,0.19,0.38,0.38,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.18248692269270192,-0.16737279564600643,0.19317806573364407,-0.5645215291799713,-0.5121448504089019,0.019946450411545063,0.10063072972128793,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.27284723801277777,-0.2623289694556693,0.21321930496976144,-0.7126471655432074,-0.6497695298080076,0.03968513128312986,0.11314829076705195,0.122,0.244,0.244,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.23543532402234882,-0.23267939029875342,0.1925287354583985,-0.6433079175474077,-0.5680126043868982,0.0197960655820102,0.07511296884287653,0.17866666666666667,0.35733333333333334,0.35733333333333334,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.18761077605856485,-0.17491778083985093,0.19227681043850145,-0.5750078783190429,-0.5200199946034222,0.010527574596330806,0.0773474017164345,0.324,0.648,0.648,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.2621936135157037,-0.25317022452595483,0.2132572984303315,-0.7109837460287828,-0.6324002726650204,0.04644767873504794,0.11928924368098635,0.13733333333333334,0.27466666666666667,0.27466666666666667,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.22478503076636358,-0.22434135529483207,0.19195953966677506,-0.6236740805925962,-0.5468841410561416,0.03498828911607788,0.08741534599718438,0.19533333333333333,0.39066666666666666,0.39066666666666666,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.18099331753932513,-0.16411017102373768,0.1916675047154493,-0.5601484693799902,-0.5116933490411661,0.02022597927670213,0.0998089411106313,0.33466666666666667,0.6693333333333333,0.6693333333333333,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.2885864517563274,-0.2777542661833205,0.2219028243504886,-0.7540994378158051,-0.6681774001826124,0.03193644931995742,0.09943401949803696,0.11866666666666667,0.23733333333333334,0.23733333333333334,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,-0.24362440707913674,-0.2376977438719151,0.19885426241113077,-0.6558985133724298,-0.5874163986779299,0.01979606558201018,0.07206529697018835,0.17866666666666667,0.35733333333333334,0.35733333333333334,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,-0.1921271935099775,-0.17626668973637227,0.1973977234496125,-0.6002812781386289,-0.5354101300485199,0.009009196401305734,0.07296462127469158,0.324,0.648,0.648,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.0018316895930011166,0.0,0.07243229472167345,-0.1344086630044569,-0.010337445846951334,0.02592212986404263,0.06024734131876832,0.53,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-0.007531912024457614,0.0,0.06052216883480218,-0.17996945263592745,-0.010074425272657676,0.00199629979030239,0.02035507039454615,0.5593333333333333,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-0.005123853365862982,0.0,0.04966738892126249,-0.010838268869996783,-1.27675647831893e-15,1.1102230246251565e-15,0.005766878824572422,0.6426666666666667,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUBC,X1_slope,,,,pretrend,0.0018344818709843972,0.0,0.025620228796278083,-0.01702928045755271,-0.007762867160855185,0.004212025200614509,0.054706026600257425,0.5246666666666666,1.0,1.0,0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUBC,X2_k=-4,,,-4.0,pretrend,-0.026392838240623738,0.0,0.10133709796802344,-0.4186218466941171,-0.25712888354162855,1.057487430955459e-15,0.0052868341005998555,0.516,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUBC,X2_k=-3,,,-3.0,pretrend,-0.018839376312773187,0.0,0.08087901363015972,-0.3208592461611535,-0.1663534381376064,1.0560996521746789e-15,0.005672548143044754,0.5693333333333334,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUBC,X2_k=-2,,,-2.0,pretrend,-0.011133875970652395,0.0,0.06526828826553267,-0.23785773106426963,-1.0574874309554614e-15,6.199901703141086e-16,0.0002541292284061283,0.662,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE_SUBC,X2_slope,,,,pretrend,0.009142224522719284,5.9476233462061954e-18,0.03532300523703663,-0.0022438886641270367,-4.407188899538791e-16,0.08890684182910713,0.13903167543340242,0.4886666666666667,0.9773333333333334,0.9773333333333334,0.0,correction_completion,PT_conditional,3,200,74,213372120,raw_structured,,,,
PRE,k=-4,,,-4.0,reference_fold_pretrend,-0.37862478045888825,-0.37322070840743393,0.1980639726889087,-0.7755352607061102,-0.7094187865925984,-0.05698301586939487,0.007217725173335314,0.028,0.056,0.056,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE,k=-3,,,-3.0,reference_fold_pretrend,-0.31913278840084613,-0.31238290281253656,0.1868944065056644,-0.6942109340644705,-0.6343202038488706,-0.016029478957913346,0.05462348614575134,0.042666666666666665,0.08533333333333333,0.08533333333333333,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE,k=-2,,,-2.0,reference_fold_pretrend,-0.2376337676400068,-0.23277080159938265,0.16534424311703783,-0.5793442473071628,-0.5077367615382872,0.00805199238969178,0.051504980814254135,0.09333333333333334,0.18666666666666668,0.18666666666666668,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE,slope,,,,reference_fold_pretrend,0.14369812041559743,0.141046882993101,0.07298023041372072,0.003288355799550967,0.02392353809052094,0.265185394907801,0.28586811198011824,0.024,0.048,0.048,0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,reference_fold_pretrend,-0.38108911421271424,-0.3787223965534249,0.20087668929004862,-0.7858247238257744,-0.7207442184031772,-0.0548210409212244,0.0016106749386281378,0.027333333333333334,0.05466666666666667,0.05466666666666667,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,reference_fold_pretrend,-0.32255708430203034,-0.31426727980993463,0.1901672903575704,-0.7002609235079701,-0.6377116453194774,-0.01538079721326058,0.063177132563538,0.044,0.088,0.088,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,reference_fold_pretrend,-0.23928146224562477,-0.23690621170497655,0.1670770747309979,-0.5672657990417108,-0.5114851663819946,0.012087495554859697,0.05686374978197011,0.098,0.196,0.196,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,reference_fold_pretrend,-0.3767080764281347,-0.37079508895072105,0.20060673772658816,-0.7814550831075538,-0.7136448951273522,-0.050050579101116384,0.009306387245510458,0.03,0.06,0.06,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,reference_fold_pretrend,-0.3164694471443696,-0.3087386098329885,0.18844435234057538,-0.6889480686897457,-0.6264180420798715,-0.008451089841235779,0.058220898751162285,0.042,0.084,0.084,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,reference_fold_pretrend,-0.23635222739119283,-0.22929552258493296,0.16727512451611393,-0.5856228548984679,-0.5149989247216724,0.008428134020374446,0.0577173132284542,0.092,0.184,0.184,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE_SUB,X2=low_k=-4,,,-4.0,reference_fold_pretrend,-0.3893302933645686,-0.3803843993403755,0.20104863524821864,-0.7935699046240141,-0.7275686733401191,-0.061072706003561836,0.0042924600774677905,0.02666666666666667,0.05333333333333334,0.05333333333333334,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE_SUB,X2=low_k=-3,,,-3.0,reference_fold_pretrend,-0.3339537674483899,-0.32892516956451906,0.1907775435368773,-0.7174496747686874,-0.6508907346559294,-0.020697593818580204,0.04630697374757882,0.04133333333333333,0.08266666666666667,0.08266666666666667,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE_SUB,X2=low_k=-2,,,-2.0,reference_fold_pretrend,-0.2468516422287931,-0.24538380607519455,0.1696746866543103,-0.5885222552162926,-0.52349930562947,0.008529987149253234,0.05017018763513056,0.096,0.192,0.192,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
PRE_SUB,X2=high_k=-4,,,-4.0,reference_fold_pretrend,-0.3930374078188387,-0.3852380137396621,0.20201820699649164,-0.7941690989443442,-0.7349705992098388,-0.06433296389010418,-0.0024401279492925745,0.024,0.048,0.048,-0.0,correction_completion,PT_conditional,3,200,74,213372120,reference_fold_convolution_rf,,,,
