estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator,max_control_odds,effective_sample_size,max_normalized_weight,fold_sizes
PRE,k=-4,,,-4.0,pretrend,-0.18362327707863815,-0.18712014531203786,0.231134149403349,-0.6318916623464617,-0.5485571248098674,0.19746313068171747,0.29148519543877877,0.23266666666666666,0.4653333333333333,0.4653333333333333,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE,k=-3,,,-3.0,pretrend,0.012402686984722374,0.0,0.19750281648571147,-0.40896420828845137,-0.3166358379529878,0.3488020420371652,0.429496422775978,0.5713333333333334,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE,k=-2,,,-2.0,pretrend,0.05661665558899466,0.0,0.1632650391824823,-0.25753409644044245,-0.16781022857583927,0.37782730736311476,0.4553965903624821,0.6033333333333334,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE,slope,,,,pretrend,0.03353198583410536,0.036296197788397315,0.07672489541564571,-0.1325772663792371,-0.10472822684039401,0.15313192285207194,0.17533432774491284,0.3233333333333333,0.6466666666666666,0.6466666666666666,0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.15449375877787,-0.16357954536836833,0.24060378250689132,-0.6142290064286646,-0.5362537507972868,0.2376501729189883,0.3414597916319763,0.2826666666666667,0.5653333333333334,0.5653333333333334,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,0.01385293189649673,0.0,0.19902012862692037,-0.41297025537378407,-0.31741284317884777,0.36138223980606476,0.43142927926808644,0.5686666666666667,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,0.057656527948926464,0.0,0.16406080127193895,-0.2575340964404422,-0.16095766026855152,0.37879957609395737,0.45887490710123136,0.6006666666666667,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.20475645702233275,-0.20058511686878672,0.2467490903823602,-0.6925389398963423,-0.6117779177013198,0.1921939493002153,0.2863873029028011,0.22466666666666665,0.4493333333333333,0.4493333333333333,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,0.011350548519317449,0.0,0.1979016344331191,-0.4139095071452092,-0.3174128431788479,0.34676819192674135,0.42722413151644717,0.5726666666666667,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,0.05586223838669119,0.0,0.16354392240239773,-0.2620254797454336,-0.17294775889381725,0.37782730736311476,0.4510715291024842,0.6046666666666667,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.17419840803263079,-0.17719086964417025,0.2309089650856519,-0.6182210738873236,-0.5480922967233258,0.2066958868779686,0.2952790513529416,0.24066666666666667,0.48133333333333334,0.48133333333333334,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,0.01498561725903492,0.0,0.19822196268332445,-0.40392973012039796,-0.3174128431788473,0.35797136213842373,0.431429279268087,0.568,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,0.05857588807144572,0.0,0.16444719946791034,-0.25753409644044223,-0.16558345891583376,0.3815214241802478,0.4613247712692299,0.5973333333333334,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.18971052921013914,-0.19177862678472718,0.23300882339816464,-0.65077494534452,-0.559548452964017,0.1916535248560484,0.2863873029028004,0.22666666666666666,0.4533333333333333,0.4533333333333333,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,0.008560917465577108,0.0,0.19852507115632384,-0.4089642082884514,-0.3257796424395396,0.34615266812174933,0.42447457666434385,0.5766666666666667,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,98,1706425303,raw_structured,,,,
