estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator,max_control_odds,effective_sample_size,max_normalized_weight,fold_sizes
PRE,k=-4,,,-4.0,pretrend,-0.24428380748245512,-0.23712091640299493,0.21782387805929346,-0.6776874509931462,-0.6074399621963554,0.08505485412069105,0.1584674331856549,0.148,0.296,0.296,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE,k=-3,,,-3.0,pretrend,-0.016422146368364938,0.0,0.18249039500431036,-0.37980188777839186,-0.3090273158769065,0.29213604540725246,0.35601127527471355,0.5586666666666666,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE,k=-2,,,-2.0,pretrend,0.022033684849078725,0.0,0.14877492544121912,-0.2801889146182982,-0.21536506234075323,0.31794736617419206,0.37240643936974926,0.6726666666666666,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE,slope,,,,pretrend,0.05311871645250118,0.052400997396196705,0.07128843080077063,-0.08885933599278713,-0.06137172260326269,0.16735343205314387,0.201010050650361,0.23,0.46,0.46,0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.2507660329678089,-0.249501787500353,0.21987530500131386,-0.6974717735543335,-0.6198736451725773,0.08349911840134322,0.14253686258503684,0.14066666666666666,0.2813333333333333,0.2813333333333333,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.019870304530806338,0.0,0.18540373792345868,-0.4058732843963424,-0.3379672243107242,0.2936712710903263,0.35607507360910917,0.5513333333333333,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,0.019221533742547942,0.0,0.14863338958910724,-0.29203926558018223,-0.2234364054711801,0.3145370896864768,0.36289900507667366,0.6793333333333333,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.24176294201592866,-0.2346323050362148,0.21924485763032037,-0.6882995146930135,-0.6057177423273895,0.0894335344982007,0.16661413040122744,0.14866666666666667,0.29733333333333334,0.29733333333333334,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.015081195971859952,0.0,0.18301088675010205,-0.3886613807418695,-0.3105779631772033,0.2963345697341183,0.35601127527471343,0.5613333333333334,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,0.023127299168285133,0.0,0.1496058586700433,-0.27580366959795805,-0.20766910047415957,0.3199495926186715,0.3787866714548309,0.6726666666666666,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.22175372761876655,-0.2227207159288616,0.2243604464769585,-0.6533914519732422,-0.5812650730934636,0.12660498801550882,0.23018026185822502,0.18,0.36,0.36,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,0.0002450338402287156,0.0,0.1845140576962239,-0.3766616555642266,-0.29572480962570574,0.32007608897541934,0.3925582739881783,0.5846666666666667,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,0.03144450762175134,0.0,0.15365186938780803,-0.26570430581324167,-0.1971846280368375,0.34680081834075077,0.40922858589584316,0.6633333333333333,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.26857096041986034,-0.2606022957246147,0.2313421894306593,-0.7552417318435489,-0.6621042297162375,0.07439264473580608,0.13295245232202818,0.13333333333333333,0.26666666666666666,0.26666666666666666,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,-0.034342739220912584,0.0,0.1953087965589213,-0.472338214272303,-0.37428093701861226,0.27547849452432077,0.336185143431492,0.536,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,0.011981067316100326,0.0,0.15285299721377243,-0.3438478424009106,-0.2391649598779719,0.29751585755495247,0.3581673911693501,0.6926666666666667,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUBC,X1_k=-4,,,-4.0,pretrend,0.009003090951880297,2.5804011705155006e-17,0.058865832583050955,-0.03433593675347539,-0.0012030477100656626,0.10982466147591494,0.16350694201928667,0.49533333333333335,0.9906666666666667,0.9906666666666667,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUBC,X1_k=-3,,,-3.0,pretrend,0.004789108558946388,0.0,0.04656225473837512,-0.01061420148687291,-1.1379786002407855e-15,0.06901839674079963,0.11301238137087112,0.5573333333333333,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
PRE_SUBC,X1_k=-2,,,-2.0,pretrend,0.003905765425737192,0.0,0.02875789600142567,-9.71445146547012e-16,-6.106226635438361e-16,0.04508677633439674,0.07686539775892476,0.6893333333333334,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,88,2787245533,raw_structured,,,,
