estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator,max_control_odds,effective_sample_size,max_normalized_weight,fold_sizes
PRE,k=-4,,,-4.0,pretrend,-0.13585482151519518,-0.12397769022333519,0.18879556551877932,-0.5381473276880852,-0.45054250798579965,0.16443897305306537,0.22467466569979702,0.25933333333333336,0.5186666666666667,0.5186666666666667,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE,k=-3,,,-3.0,pretrend,-0.10456288405000001,-0.08062391004073338,0.17927077356006932,-0.4879454587728879,-0.4218933374193796,0.17688838761983988,0.22951998547352123,0.3546666666666667,0.7093333333333334,0.7093333333333334,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE,k=-2,,,-2.0,pretrend,0.043144798929989785,0.0,0.1404189453406516,-0.23004537975473857,-0.17683568953501363,0.31947897591075763,0.36332332341922674,0.6353333333333333,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE,slope,,,,pretrend,0.04096753097968542,0.03832664348408693,0.06618634926489174,-0.09328733256672193,-0.06725261111750644,0.152783579795163,0.17258187046000614,0.288,0.576,0.576,0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.117924808827506,-0.10846481409116482,0.19539217163633243,-0.5095258782620418,-0.438316375551058,0.2074090573158094,0.2700922657256544,0.29533333333333334,0.5906666666666667,0.5906666666666667,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.08787560585575337,-0.06349011596320957,0.1854226662919677,-0.4690804545223983,-0.4063195562642905,0.21553853479359247,0.2947374467615075,0.39266666666666666,0.7853333333333333,0.7853333333333333,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,0.05282464220753718,0.0,0.14887982650136924,-0.21171452177561234,-0.15935158638273939,0.34499789676319537,0.4188388252775646,0.622,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.14923118018696332,-0.1360669169693849,0.1991935302055291,-0.5592027667420041,-0.4757576281736958,0.15851339877965193,0.22467466569979738,0.25333333333333335,0.5066666666666667,0.5066666666666667,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.11701212333777136,-0.09416825732048846,0.1899231893224335,-0.5183081872917152,-0.43983533860879714,0.17053502509790316,0.22950117883360724,0.3473333333333333,0.6946666666666667,0.6946666666666667,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,0.035923328548327436,0.0,0.14643246654721997,-0.28095640811615946,-0.19708742279769328,0.31381243270298725,0.3615851919240243,0.6493333333333333,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.130405347170982,-0.11908467365200939,0.18966717174785636,-0.5312781978364537,-0.4481358903231353,0.1766337072919101,0.23712625516402355,0.268,0.536,0.536,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.10001041964208283,-0.07830282173652513,0.17983873534929784,-0.47959669498547397,-0.4192817015893787,0.18874162043182166,0.2558078908307254,0.366,0.732,0.732,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,0.04512147291705625,0.0,0.14051172435224513,-0.2237569790497697,-0.168618875055073,0.32185459742943573,0.3709308894078064,0.632,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.147662504665792,-0.1349376020793845,0.19719016696857353,-0.5678840571739758,-0.47305486230745897,0.1585088728456165,0.22127260362869758,0.248,0.496,0.496,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,-0.11504427182305953,-0.09348517285230548,0.1870507351196516,-0.5197017071358229,-0.4388532819569102,0.17224464860874958,0.2249092109515457,0.3446666666666667,0.6893333333333334,0.6893333333333334,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,0.037853973306438825,0.0,0.14640873464400578,-0.2757633715362662,-0.18661091089385318,0.30969743344506007,0.3615851919240241,0.6406666666666667,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.03130637135945733,-4.163336342344337e-17,0.1177582319010135,-0.41260356689970085,-0.2955088095652804,8.881784197001252e-16,0.0011059356911095899,0.47733333333333333,0.9546666666666667,0.9546666666666667,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-0.029136517482018013,0.0,0.11455025714738522,-0.4079408970123349,-0.2826712589519952,7.355227538141662e-16,1.0619977119929994e-15,0.51,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-0.016901313659209747,0.0,0.09116471340828984,-0.30500327490059936,-0.028332619841940257,4.440892098500626e-16,7.355227538141662e-16,0.712,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUBC,X1_slope,,,,pretrend,0.012078104478686983,1.4373423086664974e-17,0.046584626319391656,-0.00047334298466430546,-2.9771572112353383e-16,0.10966420268374745,0.16427105096124978,0.46,0.92,0.92,0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUBC,X2_k=-4,,,-4.0,pretrend,-0.017257157494809973,-4.163336342344337e-17,0.07238926551917453,-0.20623213450954742,-0.10497060816053334,6.945832797811129e-16,0.0003988352058625488,0.474,0.948,0.948,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUBC,X2_k=-3,,,-3.0,pretrend,-0.015033852180976685,0.0,0.06814314036710971,-0.17125146790821155,-0.09051333011292115,5.009881398621006e-16,8.326672684688674e-16,0.524,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUBC,X2_k=-2,,,-2.0,pretrend,-0.00726749961061743,0.0,0.05228954508260975,-0.08142186164982486,-0.03238147060655625,3.885780586188048e-16,6.106226635438361e-16,0.7246666666666667,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE_SUBC,X2_slope,,,,pretrend,0.00636476260407148,1.1895246692412391e-17,0.02780032016091406,-0.00014244114495094988,-2.3195731050204165e-16,0.0378263743203104,0.07340493436584897,0.47,0.94,0.94,0.0,correction_completion,PT_conditional,1,200,176,723720041,raw_structured,,,,
PRE,k=-4,,,-4.0,reference_fold_pretrend,-0.24268472725405335,-0.2410063512522267,0.17823447217070948,-0.602324382718732,-0.5455395801591025,0.04306338186621044,0.10784777587317554,0.08333333333333333,0.16666666666666666,0.16666666666666666,-0.0,correction_completion,PT_conditional,1,200,176,723720041,reference_fold_convolution_rf,,,,
