estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator,max_control_odds,effective_sample_size,max_normalized_weight,fold_sizes
PRE,k=-4,,,-4.0,pretrend,-0.07912616744539963,-0.06258197641397373,0.20392597052844788,-0.5289202693190816,-0.43854226063690216,0.24759240073500097,0.2986799747839154,0.37866666666666665,0.7573333333333333,0.7573333333333333,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE,k=-3,,,-3.0,pretrend,-0.021044369285442243,0.0,0.1882419637477917,-0.409172098238384,-0.3385339884665645,0.2863491893079664,0.3360633933507998,0.536,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE,k=-2,,,-2.0,pretrend,-0.016437933791420594,0.0,0.16258676806069278,-0.3739649118676489,-0.299714685063407,0.26310069470825875,0.32162882871510495,0.64,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE,slope,,,,pretrend,0.021136083907035995,0.015635258902398762,0.07408256440754185,-0.12307750189242024,-0.09850198585570719,0.14838344075685694,0.17755328229908995,0.42,0.84,0.84,0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,0.022294128073752528,0.0,0.24283465391616685,-0.4524946198376295,-0.3615758652505448,0.451750670634147,0.5488270966870524,0.53,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,0.06932433508581096,0.002625494174614329,0.23254644426060606,-0.3395326685052615,-0.2642898989680711,0.5259594873589682,0.6202613008918824,0.49666666666666665,0.9933333333333333,0.9933333333333333,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,0.07386503041843806,0.0,0.2106718494201105,-0.28322692707061575,-0.2222298103575784,0.5253894695237886,0.6006712035997295,0.5846666666666667,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.15639877355522985,-0.12198265235349157,0.25228928351817953,-0.7122010807811698,-0.6336194657059099,0.21183895003532044,0.2813357318884748,0.30666666666666664,0.6133333333333333,0.6133333333333333,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.08989671547306372,-0.035234793293790825,0.23363910138670765,-0.6148687932929174,-0.5055427869620039,0.25117229606531855,0.3073446956103324,0.4493333333333333,0.8986666666666666,0.8986666666666666,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.0852401922370272,0.0,0.21554732659533216,-0.6133520807292615,-0.4854563345531146,0.21405980572604794,0.303796632476483,0.5613333333333334,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.07858792581478756,-0.06400805599826881,0.20554902694364177,-0.5327766517389154,-0.43613744893288486,0.2523858700698232,0.3078694483056154,0.37866666666666665,0.7573333333333333,0.7573333333333333,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.01989487807257747,0.0,0.18852315913227732,-0.41414206844296997,-0.3426729603414402,0.28774994171891954,0.3319322206321641,0.54,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.014415736101947237,0.0,0.16085830193258208,-0.3666495187284625,-0.2968381112866071,0.26330568149345057,0.32364642095716245,0.6453333333333333,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.07088048041941383,-0.05588023697687472,0.20383745718471313,-0.5198561613355221,-0.42270583095975894,0.25472134549819436,0.31270119122276124,0.39466666666666667,0.7893333333333333,0.7893333333333333,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,-0.014833749566147992,0.0,0.18877535494014422,-0.39197180714622293,-0.3275792071010127,0.2916183986269639,0.3539864839083658,0.5486666666666666,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,-0.010837524058257348,0.0,0.16364346783251096,-0.36664951872846313,-0.2932612775528991,0.2855682411456262,0.3366684595716108,0.6466666666666666,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.1786929016289824,-2.220446049250313e-16,0.2857448948757834,-0.8537241947064822,-0.7587486782519236,9.71445146547012e-16,0.0030395402408784655,0.4046666666666667,0.8093333333333333,0.8093333333333333,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-0.15922105055887467,-6.938893903907228e-17,0.27773423399361424,-0.8377605550661695,-0.7405251546805555,7.362166432045563e-16,0.00015418190890774275,0.4633333333333333,0.9266666666666666,0.9266666666666666,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-0.15910522265546526,0.0,0.279165791079406,-0.8399271275906733,-0.7434499595521,5.551115123125783e-16,9.72139035937399e-16,0.552,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUBC,X1_slope,,,,pretrend,0.07240185919001155,7.508874474585322e-17,0.11914843050768037,-0.0008396444307745034,-3.2793166124058167e-16,0.32045676333950324,0.35996876896743135,0.398,0.796,0.796,0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUBC,X2_k=-4,,,-4.0,pretrend,0.007707445395373707,0.0,0.05247095440564382,-1.2503886814840825e-15,-7.216449660063518e-16,0.04693424910296016,0.15470325575583713,0.528,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUBC,X2_k=-3,,,-3.0,pretrend,0.005061128506429484,0.0,0.04283317837938103,-9.195769146153055e-16,-6.397660179402464e-16,2.399298034727642e-05,0.10818065913241606,0.5853333333333334,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUBC,X2_k=-2,,,-2.0,pretrend,0.0035782120436898862,0.0,0.036103383634825105,-7.771561172376096e-16,-5.415806691999592e-16,7.244205235679121e-16,0.08822220026875688,0.668,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE_SUBC,X2_slope,,,,pretrend,-0.0026302003744764265,0.0,0.01864269731515467,-0.05512259491365907,-0.014365107535991226,2.6172020899701513e-16,4.3547754688003187e-16,0.5113333333333333,1.0,1.0,0.0,correction_completion,PT_conditional,3,200,90,1514803591,raw_structured,,,,
PRE,k=-4,,,-4.0,reference_fold_pretrend,-0.23429972926796244,-0.22919961040129938,0.20429023267677482,-0.6363943108949808,-0.5667031915309791,0.07204807040765636,0.13820012844750781,0.12666666666666668,0.25333333333333335,0.25333333333333335,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE,k=-3,,,-3.0,reference_fold_pretrend,-0.15884788750098658,-0.1479560500058622,0.18570057152799113,-0.5337813577509969,-0.47353655769765973,0.13788104874785612,0.18712197689553586,0.202,0.404,0.404,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE,k=-2,,,-2.0,reference_fold_pretrend,-0.0987042194398568,-0.08502949183135336,0.1537874523601829,-0.42723290563981675,-0.3696999692142227,0.1388867941204812,0.19040710604372926,0.31466666666666665,0.6293333333333333,0.6293333333333333,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE,slope,,,,reference_fold_pretrend,0.07994994158897979,0.07789892550727885,0.07342291996067629,-0.05390812071945739,-0.03552944778227846,0.20421314693510767,0.2304492985795974,0.14133333333333334,0.2826666666666667,0.2826666666666667,0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,reference_fold_pretrend,-0.18405684944309988,-0.18336176448592958,0.21439694028787046,-0.6106964961524207,-0.5345280029967482,0.16311180809764464,0.22130709009592706,0.20133333333333334,0.4026666666666667,0.4026666666666667,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,reference_fold_pretrend,-0.11034047748513573,-0.10840845124654874,0.1938191105302354,-0.5015609324169745,-0.4379255102040664,0.20032518758622064,0.2681490738730639,0.288,0.576,0.576,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,reference_fold_pretrend,-0.05798840734857502,-0.04660303408658979,0.16461673455795595,-0.4005311230780544,-0.34452729419693046,0.22155646234965964,0.2773911631615657,0.4033333333333333,0.8066666666666666,0.8066666666666666,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,reference_fold_pretrend,-0.2725800186583339,-0.26940150102663296,0.21976963506706437,-0.7270409735502512,-0.6450052638620728,0.058280954304493184,0.11444067653360293,0.10133333333333333,0.20266666666666666,0.20266666666666666,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,reference_fold_pretrend,-0.19580591417973006,-0.18379374179730856,0.20298358628044363,-0.6315299399852681,-0.5410488377533749,0.11732032112970517,0.178450351456427,0.16933333333333334,0.33866666666666667,0.33866666666666667,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,reference_fold_pretrend,-0.1297257905570239,-0.11014850935178852,0.16990705200147133,-0.48820262309130247,-0.43727938694342355,0.1125282021941343,0.18321879396256785,0.2793333333333333,0.5586666666666666,0.5586666666666666,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUB,X2=low_k=-4,,,-4.0,reference_fold_pretrend,-0.25131474306023716,-0.24589940869442628,0.21092182575920257,-0.6707344627702366,-0.5967742820670275,0.07412684559751259,0.12358454647906096,0.11733333333333333,0.23466666666666666,0.23466666666666666,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUB,X2=low_k=-3,,,-3.0,reference_fold_pretrend,-0.18755569802860902,-0.17908632557464754,0.19334160156631677,-0.5787549151699701,-0.517150707934142,0.10829932704735505,0.15753406149623664,0.174,0.348,0.348,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUB,X2=low_k=-2,,,-2.0,reference_fold_pretrend,-0.11167418996842199,-0.09003464429244262,0.16155619280280611,-0.45680008618843165,-0.40170924565474225,0.1251945972495032,0.17802552109306366,0.30666666666666664,0.6133333333333333,0.6133333333333333,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUB,X2=high_k=-4,,,-4.0,reference_fold_pretrend,-0.2064085489322468,-0.1984417133948763,0.2045752438761817,-0.6102271915109158,-0.541746428953133,0.11419562438533418,0.1655109379291208,0.16133333333333333,0.32266666666666666,0.32266666666666666,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUB,X2=high_k=-3,,,-3.0,reference_fold_pretrend,-0.11608473314467999,-0.11346364769028004,0.18258066998238182,-0.4917296529952378,-0.4193338292870489,0.1832103471018185,0.23989280851928427,0.26,0.52,0.52,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUB,X2=high_k=-2,,,-2.0,reference_fold_pretrend,-0.07739095723609864,-0.06842883170081403,0.15024297558397115,-0.37553682299245433,-0.3345654132578101,0.17139548965554727,0.2170441906837473,0.3466666666666667,0.6933333333333334,0.6933333333333334,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUBC,X1_k=-4,,,-4.0,reference_fold_pretrend,-0.08852316921523402,-0.016218980520647894,0.15045026794202318,-0.4857235568257968,-0.42056245628759004,0.014564230366970868,0.020414255201970783,0.21066666666666667,0.42133333333333334,0.42133333333333334,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUBC,X1_k=-3,,,-3.0,reference_fold_pretrend,-0.08546543669459432,-0.0184734767897173,0.14478678582873608,-0.4799292951175937,-0.40494279101591923,0.006466194592494312,0.012837042975920143,0.122,0.244,0.244,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUBC,X1_k=-2,,,-2.0,reference_fold_pretrend,-0.07173738320844886,-0.009971345479163257,0.13469011197718914,-0.45116777428932736,-0.37926316250644493,0.009227680849875592,0.013030245470888054,0.262,0.524,0.524,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUBC,X1_slope,,,,reference_fold_pretrend,0.036302697445952825,0.006787632782612926,0.06143194198736628,-0.006350217622117538,-0.0036910295954847554,0.1730096717170028,0.20361351804528352,0.15666666666666668,0.31333333333333335,0.31333333333333335,0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUBC,X2_k=-4,,,-4.0,reference_fold_pretrend,0.044906194127990316,0.044136767609635835,0.08317075678140907,-0.11616372384964577,-0.08741542381513216,0.17657895939636917,0.21466978805397377,0.288,0.576,0.576,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUBC,X2_k=-3,,,-3.0,reference_fold_pretrend,0.0714709648839291,0.06876741302958798,0.07346517810670351,-0.06883732863083747,-0.04182981663094657,0.19223112355259234,0.22309333097119802,0.15533333333333332,0.31066666666666665,0.31066666666666665,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUBC,X2_k=-2,,,-2.0,reference_fold_pretrend,0.03428323273232333,0.02867906800053878,0.06302935606832456,-0.08731612837667418,-0.06151229568531185,0.14224215901153867,0.16244129869806678,0.3253333333333333,0.6506666666666666,0.6506666666666666,-0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE_SUBC,X2_slope,,,,reference_fold_pretrend,-0.022281696063153746,-0.021904178106633348,0.02965581403303683,-0.08255743139368799,-0.07203011301219754,0.024049989716876427,0.034600104665374776,0.22066666666666668,0.44133333333333336,0.44133333333333336,0.0,correction_completion,PT_conditional,3,200,90,1514803591,reference_fold_convolution_rf,,,,
PRE,k=-4,,,-4.0,pretrend,0.00456798032929726,0.0,0.16960320666447853,-0.3454442308921353,-0.3004072716391504,0.27480113170669135,0.33760504296831956,0.5233333333333333,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE,k=-3,,,-3.0,pretrend,0.055423810780927,0.024354403654452107,0.15735390672632996,-0.28082066381785803,-0.19300528255435412,0.33436777586348626,0.3904518677927484,0.458,0.916,0.916,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE,k=-2,,,-2.0,pretrend,-0.035193825283000434,0.0,0.13422564143945726,-0.3670095149556404,-0.29134398359591906,0.16073369386116854,0.22361336977894283,0.6533333333333333,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE,slope,,,,pretrend,-0.0063826955190532395,-0.002536846509987704,0.0593426813647556,-0.12562724013812362,-0.09898504889842301,0.09308802090624432,0.12204673699659899,0.4826666666666667,0.9653333333333334,0.9653333333333334,0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,0.02727439452435086,0.011364044009542495,0.1812543680224272,-0.32476188421068014,-0.2789220855359922,0.33845112422618057,0.4200681155336441,0.4786666666666667,0.9573333333333334,0.9573333333333334,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,0.06565296668205024,0.03334091848316289,0.16523387955792984,-0.27762705585656416,-0.19191721736464365,0.3585585087018831,0.41888827474259777,0.444,0.888,0.888,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.03088090171225006,0.0,0.13703800999100613,-0.3670095149556405,-0.28670398569404576,0.17730765859090136,0.24274873530754515,0.666,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.016391786619982984,0.0,0.18408494527134156,-0.42366501433644144,-0.3403237835032329,0.26116607360754823,0.3325830836194977,0.5313333333333333,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,0.045981513026043995,0.015351783413219355,0.16236299013931005,-0.3009169498932868,-0.22271234993099479,0.3267754384541535,0.3873013455390151,0.4786666666666667,0.9573333333333334,0.9573333333333334,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.03917498550215463,0.0,0.1390328647885726,-0.4017101077724403,-0.30960284300264207,0.1611378483924218,0.22448169658646044,0.6493333333333333,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,0.01222267519585832,0.0,0.17133329855183213,-0.33335648655591327,-0.2895806710010773,0.2918952342459708,0.35282974057676375,0.502,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,0.05945250808227151,0.028710988900962065,0.15957350039527374,-0.27167045504278226,-0.19282350553383923,0.3450275263292642,0.3998516352876404,0.44666666666666666,0.8933333333333333,0.8933333333333333,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.03351278485207588,0.0,0.13448392055664646,-0.3670095149556404,-0.28670398569404565,0.16287941876014236,0.22361336977894283,0.6593333333333333,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.0012522838997725415,0.0,0.1710192789063514,-0.35177845966535504,-0.31060109889826515,0.26822814093902614,0.3357803742698688,0.54,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,0.051488918379831904,0.020997679324853136,0.15770873783755807,-0.28573004024460863,-0.19612967199380787,0.32528132989187336,0.3743933746661443,0.4646666666666667,0.9293333333333333,0.9293333333333333,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,-0.03745033793651656,0.0,0.1354820614861676,-0.37777331189894997,-0.3000779279134588,0.15859021979810375,0.21936754405453768,0.65,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.04366618114433385,0.0,0.13613308341522645,-0.4992833631264251,-0.38122433227432845,7.705641680288974e-16,1.4066872666695844e-15,0.5033333333333333,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,74,3024037211,raw_structured,,,,
