estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator,max_control_odds,effective_sample_size,max_normalized_weight,fold_sizes
PRE,k=-4,,,-4.0,pretrend,-0.36313909019708407,-0.3599210586769428,0.22036546580261027,-0.7940235475622642,-0.7332155395105978,0.0,0.026385950141691716,0.06333333333333334,0.12666666666666668,0.12666666666666668,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE,k=-3,,,-3.0,pretrend,-0.2199301125809499,-0.21868068989822603,0.19917336144570127,-0.6292156365112519,-0.5505063542868363,0.0623318373490759,0.09774837398870864,0.21,0.42,0.42,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE,k=-2,,,-2.0,pretrend,-0.15640061512511605,-0.11629531777101118,0.18300090375315325,-0.5333169274263223,-0.48226472172133966,0.024902061192308516,0.09156983106062093,0.38333333333333336,0.7666666666666667,0.7666666666666667,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE,slope,,,,pretrend,0.1204055793484477,0.1170236989045354,0.07772455335509347,-0.010212794426529179,0.0,0.25066824377712765,0.2745196390279133,0.06466666666666666,0.12933333333333333,0.12933333333333333,0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.3620759275913789,-0.35722432301227924,0.22157536406482733,-0.8047615266825028,-0.7374691228289179,0.0,0.029094727495170385,0.064,0.128,0.128,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.21800522372063194,-0.2172374324763569,0.19910131577710777,-0.6189745628953826,-0.5545006231233791,0.06570208879449657,0.10241134156391482,0.212,0.424,0.424,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.15372447950464643,-0.11220021823031677,0.1836366797321971,-0.5333169274263216,-0.48226472172134044,0.03512654520443329,0.09751563656697664,0.39,0.78,0.78,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.3639089665667325,-0.358550864886486,0.2231378722760097,-0.8044360994773899,-0.7412236501293378,0.0,0.028437503946776955,0.06266666666666666,0.12533333333333332,0.12533333333333332,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.22132399761773183,-0.21904102127351005,0.2020395993686573,-0.6475315663257055,-0.5573160179202945,0.06514353336332634,0.09774837398870866,0.21066666666666667,0.42133333333333334,0.42133333333333334,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.1583385064364906,-0.11707895081481022,0.18473092582577066,-0.5399760302479248,-0.48264969102523164,0.02396674926201685,0.09156983106062089,0.38333333333333336,0.7666666666666667,0.7666666666666667,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.3595522702415079,-0.35487479632994823,0.22037827881961744,-0.7913153442810006,-0.7298474564255154,0.0,0.0290947274951705,0.066,0.132,0.132,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.216317246199924,-0.21585070261121586,0.19775847389194698,-0.6169638734673389,-0.548371296940083,0.062331837349075936,0.09774837398870881,0.21466666666666667,0.42933333333333334,0.42933333333333334,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.15341511405353345,-0.11088121692821307,0.18182963214685552,-0.523395681640866,-0.4794703978922172,0.028899106377182425,0.09312684675546905,0.39,0.78,0.78,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.36790256830019175,-0.3639855348482982,0.22264500390712028,-0.8026312877771968,-0.7392542548602902,0.0,0.026385950141691716,0.06333333333333334,0.12666666666666668,0.12666666666666668,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,-0.224829833911515,-0.22182666302780568,0.202988437653421,-0.6428998317149908,-0.5603678342749717,0.062331837349076,0.09774837398870853,0.21,0.42,0.42,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,-0.16013580575420808,-0.12039614172970324,0.18651729669609662,-0.5446539469010174,-0.49015314345970323,0.02490206119230864,0.0915698310606209,0.38333333333333336,0.7666666666666667,0.7666666666666667,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.0018330389753535231,0.0,0.06204396616442789,-0.0716739027743805,-0.000844715072870838,0.009747939458668,0.03090502651751329,0.5246666666666666,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-0.0033187738970998624,0.0,0.051851284934404544,-0.02294558875713743,-1.9297063946766004e-15,0.005019202748499998,0.016768642571096094,0.57,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-0.004614026931844189,0.0,0.04377921545543236,-0.006972435882212044,-1.2781442570997114e-15,1.5001888620247415e-15,0.010116467344870445,0.662,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
PRE_SUBC,X1_slope,,,,pretrend,0.0011964779751503203,0.0,0.0224677220938308,-0.012921234124769995,-0.0038740590763632243,0.00028400094889728195,0.02664691125079588,0.5173333333333333,1.0,1.0,0.0,correction_completion,PT_conditional,1,200,138,3650357102,raw_structured,,,,
