estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator,max_control_odds,effective_sample_size,max_normalized_weight,fold_sizes
PRE,k=-4,,,-4.0,pretrend,-0.320378874323823,-0.3278197867576831,0.2367418987252397,-0.8033906374845908,-0.7115365488097408,0.053171670444847406,0.1257585577110818,0.09666666666666666,0.19333333333333333,0.19333333333333333,-0.0,correction_completion,PT_conditional,3,200,130,3196625455,raw_structured,,,,
PRE,k=-3,,,-3.0,pretrend,-0.4024139768030692,-0.4021891412923433,0.2320150322037339,-0.8783866320814931,-0.7873625684447654,0.0,0.0,0.059333333333333335,0.11866666666666667,0.11866666666666667,-0.0,correction_completion,PT_conditional,3,200,130,3196625455,raw_structured,,,,
PRE,k=-2,,,-2.0,pretrend,-0.18292022105938296,-0.15241048932921636,0.2155494205452513,-0.6391972559661617,-0.5597986537983194,0.08035716853786527,0.15049526968303578,0.358,0.716,0.716,-0.0,correction_completion,PT_conditional,3,200,130,3196625455,raw_structured,,,,
PRE,slope,,,,pretrend,0.13920605697407074,0.1390702548021013,0.08861019602609131,-0.01666406633735058,0.0,0.2913758714035766,0.3287732373269367,0.064,0.128,0.128,0.0,correction_completion,PT_conditional,3,200,130,3196625455,raw_structured,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.3180139952381653,-0.327777840899246,0.2361935666282666,-0.7966023449152237,-0.7062843694170405,0.05716171503218443,0.12826474049120415,0.09866666666666667,0.19733333333333333,0.19733333333333333,-0.0,correction_completion,PT_conditional,3,200,130,3196625455,raw_structured,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.4011014689398218,-0.40218914129234407,0.2320674243654136,-0.8783866320814935,-0.7839906861084658,0.0,0.0,0.06,0.12,0.12,-0.0,correction_completion,PT_conditional,3,200,130,3196625455,raw_structured,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.1816269352055042,-0.1514216570932697,0.21582281286576718,-0.6346416952651714,-0.558108714411881,0.07838277670100773,0.15237802136037004,0.36,0.72,0.72,-0.0,correction_completion,PT_conditional,3,200,130,3196625455,raw_structured,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.32166880837054534,-0.32797651870442357,0.2392919031414918,-0.8174433645567923,-0.7134168239030504,0.05605044862600481,0.12688695537344802,0.09733333333333333,0.19466666666666665,0.19466666666666665,-0.0,correction_completion,PT_conditional,3,200,130,3196625455,raw_structured,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.40312989018302225,-0.404522759515216,0.23349728589203453,-0.8783866320814938,-0.7934556706689588,0.0,0.0,0.06,0.12,0.12,-0.0,correction_completion,PT_conditional,3,200,130,3196625455,raw_structured,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.1836256497069532,-0.1524104893292162,0.21642721603685972,-0.6447729402343585,-0.5598952792034965,0.07726256168576211,0.15049526968303575,0.35733333333333334,0.7146666666666667,0.7146666666666667,-0.0,correction_completion,PT_conditional,3,200,130,3196625455,raw_structured,,,,
