estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator,max_control_odds,effective_sample_size,max_normalized_weight,fold_sizes
PRE,k=-4,,,-4.0,pretrend,-0.7241708803302246,-0.7219136429233534,0.21358503565508005,-1.1341776987334633,-1.074601357163802,-0.3793427031919137,-0.31172475031937996,0.0006666666666666666,0.0013333333333333333,0.0013333333333333333,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE,k=-3,,,-3.0,pretrend,-0.5318888913643225,-0.5287283184980329,0.21317535017737946,-0.9595409860180627,-0.8767087405213008,-0.17951815548529906,-0.12110925689122642,0.013333333333333334,0.02666666666666667,0.02666666666666667,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE,k=-2,,,-2.0,pretrend,-0.13908186493981567,-0.08698980528373018,0.18946265661346934,-0.5699892603671556,-0.49000066458902275,0.08133699596270981,0.14783578309443055,0.41733333333333333,0.8346666666666667,0.8346666666666667,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE,slope,,,,pretrend,0.24109802061850963,0.23986694451086993,0.07498984638929679,0.1001854249632289,0.11888818190407835,0.37034053565099545,0.39245074936121965,0.0006666666666666666,0.0013333333333333333,0.0013333333333333333,0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.7124417122718277,-0.7085323575224034,0.2170254026053686,-1.1341776987334633,-1.0736144041603985,-0.36079502991260975,-0.3032496815364151,0.0006666666666666666,0.0013333333333333333,0.0013333333333333333,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.5220395970872201,-0.5187835774768697,0.21672544065449348,-0.9483426458619078,-0.8703732388868534,-0.1704331250697579,-0.10460701643348111,0.015333333333333332,0.030666666666666665,0.030666666666666665,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.13288149159722723,-0.08163050908372572,0.1913360146584892,-0.5653024103157797,-0.48159830022228484,0.10053601289230467,0.18140036989902336,0.4246666666666667,0.8493333333333334,0.8493333333333334,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.7323394080851797,-0.728091463552182,0.21872885419953098,-1.1517190206249979,-1.0972699528448124,-0.3847362464663417,-0.3159133767019258,0.0006666666666666666,0.0013333333333333333,0.0013333333333333333,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.5387482213073044,-0.5354799797904132,0.2167352279523473,-0.9724545588248463,-0.8894219996473492,-0.18239905426164132,-0.12298388889888792,0.012666666666666666,0.025333333333333333,0.025333333333333333,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.14339998208911833,-0.09375693656128667,0.19321792130353876,-0.5954164750258784,-0.5018276283165132,0.07829088470086398,0.14722435959911426,0.41,0.82,0.82,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.7188495720118444,-0.7159092619699845,0.21360765719140393,-1.135518733546624,-1.0720614532188608,-0.37519796827609053,-0.3117247503193799,0.0006666666666666666,0.0013333333333333333,0.0013333333333333333,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.5272381921024076,-0.5264863082362463,0.21580389446810574,-0.9568531983186574,-0.8757617569390145,-0.16954339687591022,-0.0910249129756378,0.017333333333333333,0.034666666666666665,0.034666666666666665,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.13658036072555216,-0.08519428868771865,0.18896965251838194,-0.5665002420554724,-0.48170918152476105,0.08331024235968865,0.15090444210423692,0.4226666666666667,0.8453333333333334,0.8453333333333334,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.7327139406975473,-0.7319853021688917,0.22110063276194541,-1.167647672106575,-1.10120196440527,-0.37728854921441984,-0.31665732996547974,0.0006666666666666666,0.0013333333333333333,0.0013333333333333333,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,-0.5393587491612364,-0.5367999444891576,0.21571129596607153,-0.9836609697168358,-0.8900370969278564,-0.18266227074479058,-0.12110925689122647,0.013333333333333334,0.02666666666666667,0.02666666666666667,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,-0.1436616612303778,-0.08974381112282807,0.19479383874698397,-0.6017446224900834,-0.5034434742678047,0.08133699596270991,0.14657265404567255,0.4146666666666667,0.8293333333333334,0.8293333333333334,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.01989769581335191,-1.1102230246251565e-16,0.0890505493921686,-0.3110570264472888,-0.1476900879888864,1.5598633495983399e-15,3.1197266991966293e-15,0.488,0.976,0.976,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-0.01670862422008425,-5.551115123125783e-17,0.07947977780464228,-0.2702111867804092,-0.1096083757544149,1.2795320358804904e-15,2.167710455580603e-15,0.48333333333333334,0.9666666666666667,0.9666666666666667,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-0.010518490491891082,0.0,0.06863477659538855,-0.14404172663235426,-0.01745675097267985,7.771561172376096e-16,1.1393663790215593e-15,0.6413333333333333,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUBC,X1_slope,,,,pretrend,0.0074020590265796654,2.9242481452180463e-17,0.033711550386187554,-1.1421419365831298e-15,-4.841365403811842e-16,0.05125943479950905,0.10473584655448102,0.4613333333333333,0.9226666666666666,0.9226666666666666,0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUBC,X2_k=-4,,,-4.0,pretrend,-0.013864368685702618,-8.326672684688674e-17,0.06902443223120182,-0.1651478691984371,-0.05964593586791909,1.2212453270876722e-15,0.0016524895505521087,0.49133333333333334,0.9826666666666667,0.9826666666666667,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUBC,X2_k=-3,,,-3.0,pretrend,-0.012120557058828734,-5.551115123125783e-17,0.06545832672294992,-0.11612701088502628,-0.048232147638180255,8.881784197001252e-16,1.4432899320127035e-15,0.49,0.98,0.98,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUBC,X2_k=-2,,,-2.0,pretrend,-0.007081300504825603,0.0,0.05184039541653405,-0.059370772619315865,-0.020012489611495994,5.551115123125783e-16,9.992007221626409e-16,0.6413333333333333,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE_SUBC,X2_slope,,,,pretrend,0.005208251477113637,2.3790493384824782e-17,0.0268350850457334,-0.0002583624186273216,-3.8307650702356405e-16,0.024801771821324297,0.05769477507946228,0.44466666666666665,0.8893333333333333,0.8893333333333333,0.0,correction_completion,PT_conditional,3,200,118,687254977,raw_structured,,,,
PRE,k=-4,,,-4.0,reference_fold_pretrend,-0.8665955794169152,-0.8641648313223689,0.23306992014111505,-1.3328095633945032,-1.2543733851308196,-0.4819800497575863,-0.4064908625705165,0.0,0.0,0.0,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE,k=-3,,,-3.0,reference_fold_pretrend,-0.6085435896122867,-0.595936756404769,0.22409551055683935,-1.0675447525338686,-0.9775413620290868,-0.2659870224824654,-0.20156696341194258,0.0006666666666666666,0.0013333333333333333,0.0013333333333333333,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE,k=-2,,,-2.0,reference_fold_pretrend,-0.2502091400957408,-0.23515337026312066,0.18959997703768042,-0.6520947024952407,-0.5879880532548581,0.016194111825604682,0.06521246863083623,0.118,0.236,0.236,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE,slope,,,,reference_fold_pretrend,0.2905059326836471,0.28800612245404716,0.08466068687350753,0.13889022101137616,0.15736651458397533,0.4304054887861157,0.46852235029434064,0.0,0.0,0.0,0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,reference_fold_pretrend,-0.8334531045510655,-0.8300786662795614,0.23365720402416262,-1.2991450851795088,-1.2168741150043454,-0.4554367240628716,-0.3855723395003666,0.0,0.0,0.0,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,reference_fold_pretrend,-0.5860244447700158,-0.5793390795669138,0.22417968281266518,-1.046057908127184,-0.9634717570299287,-0.23531968149512764,-0.16668062746566803,0.0006666666666666666,0.0013333333333333333,0.0013333333333333333,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,reference_fold_pretrend,-0.23290041376205098,-0.22034839712994012,0.19187097024836033,-0.6412632655631615,-0.5737004157848588,0.031093940379175955,0.0819643182108978,0.146,0.292,0.292,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,reference_fold_pretrend,-0.8896769458413463,-0.8826880565762449,0.24323490779233292,-1.3760877581877995,-1.2888459410175936,-0.4934854459891862,-0.4070778758080653,0.0,0.0,0.0,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,reference_fold_pretrend,-0.6242265654845826,-0.6091034418207661,0.23466713582673257,-1.103228493117501,-1.0283977833297697,-0.26955159240035537,-0.20441069671645487,0.0006666666666666666,0.0013333333333333333,0.0013333333333333333,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,reference_fold_pretrend,-0.26226343164956045,-0.24512623313643694,0.1973255354304792,-0.6828342986270546,-0.617026118879336,0.012359150855524425,0.047939818489475525,0.11466666666666667,0.22933333333333333,0.22933333333333333,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUB,X2=low_k=-4,,,-4.0,reference_fold_pretrend,-0.8849252738110366,-0.8783771440765762,0.24012699994455086,-1.3630831827222527,-1.27568240328199,-0.49249058348535135,-0.4084323640530423,0.0,0.0,0.0,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUB,X2=low_k=-3,,,-3.0,reference_fold_pretrend,-0.5820403625146658,-0.5705171211487821,0.22895136193616253,-1.0493275319169184,-0.9634816380029828,-0.22751171903089673,-0.18135422258745743,0.002,0.004,0.004,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUB,X2=low_k=-2,,,-2.0,reference_fold_pretrend,-0.2377147025667735,-0.211049511883604,0.190143809171505,-0.6480568911196375,-0.5886596097240854,0.01647874793011193,0.06842111220627424,0.12533333333333332,0.25066666666666665,0.25066666666666665,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUB,X2=high_k=-4,,,-4.0,reference_fold_pretrend,-0.8695718815563235,-0.8685260695085264,0.23616987438187967,-1.3391942302398816,-1.2620018878480335,-0.4855376776504479,-0.39933052177085354,0.0,0.0,0.0,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUB,X2=high_k=-3,,,-3.0,reference_fold_pretrend,-0.6170077512508039,-0.6039480354316388,0.22711957167323008,-1.0807975874933584,-0.9936677418513435,-0.2652730221945545,-0.2029950298587083,0.0006666666666666666,0.0013333333333333333,0.0013333333333333333,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUB,X2=high_k=-2,,,-2.0,reference_fold_pretrend,-0.25397283491078526,-0.23923804369902224,0.1914133581332674,-0.6512660735959817,-0.590406485294835,0.01444649897522425,0.06030707937778348,0.11866666666666667,0.23733333333333334,0.23733333333333334,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUBC,X1_k=-4,,,-4.0,reference_fold_pretrend,-0.056223841290280824,-0.015493087557580443,0.11071907682168824,-0.36596803421239793,-0.3086560642132075,0.019639140029005474,0.035230752295479915,0.23533333333333334,0.4706666666666667,0.4706666666666667,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUBC,X1_k=-3,,,-3.0,reference_fold_pretrend,-0.03820212071456668,0.0019851707200028157,0.10898526632934996,-0.35245413414496046,-0.2993171189146388,0.032874544948373864,0.04152427644208739,0.46266666666666667,0.9253333333333333,0.9253333333333333,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUBC,X1_k=-2,,,-2.0,reference_fold_pretrend,-0.029363017887509495,0.0,0.0935471496310456,-0.33693432147065394,-0.2633953545238536,0.02641282612698484,0.03353184964413526,0.524,1.0,1.0,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUBC,X1_slope,,,,reference_fold_pretrend,0.01960277022767752,0.002968215441442281,0.044719708479503475,-0.01298117804366215,-0.009485037292860038,0.12004739880153066,0.15187376249995438,0.35933333333333334,0.7186666666666667,0.7186666666666667,0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUBC,X2_k=-4,,,-4.0,reference_fold_pretrend,0.015353392254713029,0.02176141325746267,0.07594266434514262,-0.18597894760271283,-0.10512082991012234,0.1181090393895686,0.1374189112803094,0.36,0.72,0.72,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUBC,X2_k=-3,,,-3.0,reference_fold_pretrend,-0.034967388736137923,-0.0291174846545825,0.07016445588196343,-0.1971658542178641,-0.140934659652296,0.06781197587589237,0.08293040182873578,0.29,0.58,0.58,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUBC,X2_k=-2,,,-2.0,reference_fold_pretrend,-0.016258132344011824,-0.009792026821435124,0.056184065971804475,-0.13158001096333705,-0.10896202892298587,0.06512885517066157,0.07944220710414773,0.42933333333333334,0.8586666666666667,0.8586666666666667,-0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
PRE_SUBC,X2_slope,,,,reference_fold_pretrend,0.002866623789439185,0.00036966646503838936,0.027322653925610813,-0.041094680998026364,-0.03436509362775556,0.044742336609674915,0.07448073475053289,0.496,0.992,0.992,0.0,correction_completion,PT_conditional,3,200,118,687254977,reference_fold_convolution_rf,,,,
