estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator,max_control_odds,effective_sample_size,max_normalized_weight,fold_sizes
PRE,k=-4,,,-4.0,pretrend,-0.2380978794401257,-0.23490558177373583,0.20116324975804992,-0.6488270956241278,-0.5601515623780556,0.06780116892209687,0.11997743785382474,0.142,0.284,0.284,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE,k=-3,,,-3.0,pretrend,-0.18902283839588668,-0.18246356859883828,0.1929252813165668,-0.5786952905101942,-0.5227495614755377,0.08879031141496806,0.15831232241339288,0.22933333333333333,0.45866666666666667,0.45866666666666667,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE,k=-2,,,-2.0,pretrend,-0.014718032860508705,0.0,0.14478642472410042,-0.3696940689220974,-0.28505506773815437,0.2342142305697158,0.3016203309111198,0.6953333333333334,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE,slope,,,,pretrend,0.07907552485518995,0.07767133064632276,0.070629666004596,-0.048758698507040454,-0.028388113044116408,0.1966919516028372,0.22175381216177426,0.15133333333333332,0.30266666666666664,0.30266666666666664,0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.2241512672586976,-0.21850843276303356,0.2040362983303823,-0.6338153857371922,-0.5541887322375021,0.08649550065892471,0.16629897336542995,0.15866666666666668,0.31733333333333336,0.31733333333333336,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.17522425921029525,-0.16990288479822513,0.19614807324155117,-0.5604249239616077,-0.509387536981122,0.1159480268293896,0.18881494755777636,0.24933333333333332,0.49866666666666665,0.49866666666666665,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.0034077050479180628,0.0,0.1454374150441164,-0.34525400655751226,-0.2631560881165761,0.2671182698338531,0.33226351987498015,0.7206666666666667,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.2473956208944111,-0.2430655631588403,0.21082930418772525,-0.687493480073262,-0.6051843334379313,0.06719357842238087,0.11997743785382474,0.14133333333333334,0.2826666666666667,0.2826666666666667,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.19822189118628103,-0.1883082692582594,0.20241277203563418,-0.6178813021319496,-0.5431499604929213,0.0804320206593771,0.1583123224133929,0.226,0.452,0.452,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.0222582514022358,0.0,0.1563658995088596,-0.40011778161623757,-0.30879174584672436,0.23263911080332048,0.3028364587355958,0.6913333333333334,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.23003724657832136,-0.2264720395905826,0.20127881655405602,-0.6344415663571057,-0.5541887322375024,0.07496619203012336,0.14711579414558537,0.14866666666666667,0.29733333333333334,0.29733333333333334,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.18074516527521867,-0.17249863346320327,0.19299663206446283,-0.5667427919595986,-0.5093875369811222,0.10586841842177815,0.17324567349624972,0.24066666666666667,0.48133333333333334,0.48133333333333334,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.007787089323257667,0.0,0.14496274598216904,-0.3614295565804651,-0.27610159994471384,0.25212049190803537,0.31401309419274426,0.7133333333333334,1.0,1.0,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.2465064188086641,-0.2422642951943207,0.2099724612519293,-0.692048506389961,-0.6023239583486616,0.06410994140073716,0.11812101775207216,0.13933333333333334,0.2786666666666667,0.2786666666666667,-0.0,correction_completion,PT_conditional,1,200,188,3844279969,raw_structured,,,,
