dgp,setting,linearity_degree,N,method,n_reps,avg_n_treated_obs,surf_rmse_mean,surf_rmse_sd,surf_mae_mean,surf_mae_sd,surf_mape_mean,surf_mape_sd,surf_cover90_mean,surf_cover90_sd,surf_cover95_mean,surf_cover95_sd,surf_len90_mean,surf_len90_sd,surf_len95_mean,surf_len95_sd
canonical,B2_sweep,1,200,synthdid,100,401.24,1.062182665401445,0.06291101178594835,0.8744990008950267,0.05584764380282126,0.281890878790415,0.04936629787944499,0.21524718136485896,0.039049593455313836,0.25874131153845953,0.04413930291950219,0.6684935238343932,0.033115686195191466,0.7965589900067438,0.039459765290945144
canonical,B2_sweep,1,200,twfe,100,401.24,0.901820677963852,0.041065057784659284,0.761625636131657,0.04309780916087168,0.22077261528293518,0.017345156581707644,0.300561422738938,0.04115908895879002,0.3518290445575834,0.04058024476113016,0.8176021750640992,0.033874252289733085,0.9742330810171983,0.040363661181299235
canonical,B2_sweep,1,200,wang,100,401.24,0.6768083466432064,0.09267805536850289,0.5716307090366707,0.08692846925111719,0.16585219829113665,0.027275930951710527,0.5205914473559549,0.11702091950000114,0.5998190970541921,0.1158099620898908,1.1116611590361405,0.08815479196033046,1.3246256822241418,0.10504289053602214
canonical,B2_sweep,1,400,corrected,100,803.44,1.0568482232333707,0.04741987416339896,0.8697600889954638,0.044348012579605786,0.2936389791849802,0.13369064272044812,0.18019515011526557,0.027959947147530518,0.21478812921191578,0.03034841171384495,0.5461566665769196,0.021694276832854714,0.6516067512448727,0.026651890891635527
canonical,B2_sweep,1,400,did2s,100,803.44,1.0579818300007124,0.045299981208964245,0.8713813560188225,0.04297098785938952,0.29516249446822157,0.1364019663427392,0.1955585519591986,0.02764543528211615,0.2337557892185787,0.029727935903339397,0.5988958415113647,0.017450833443391173,0.7136282546122513,0.020793946039613712
canonical,B2_sweep,1,400,did_dr,100,803.44,1.0560098879027313,0.04668110068596001,0.8691546281236205,0.04377560954764882,0.2937574099551177,0.13364257287275616,0.17473283994730365,0.02667525266944303,0.2095052335330151,0.0299409404753535,0.5313470577466364,0.02185015249419264,0.6331389318987146,0.026036056867738876
canonical,B2_sweep,1,400,doubleml,100,803.44,1.0602625574109685,0.04871941637165799,0.8721404405362125,0.0448276160547137,0.2948350826598149,0.13678297897097458,0.2106516807579287,0.029952112396070495,0.25135469273322786,0.030793325475008435,0.6410576608820366,0.03217848806013953,0.7638671500649906,0.03834302507839811
canonical,B2_sweep,1,400,plain,100,803.44,0.18342338272346798,0.03216703062545614,0.14072589526380852,0.026780370574699182,0.045807085296379134,0.020623121080555282,0.9461414433119435,0.04567703286881459,0.9769664205944193,0.02644095905758049,0.6834637038655523,0.023556636343778435,0.8123767598411178,0.026799333107815716
canonical,B2_sweep,1,400,synthdid,100,803.44,1.0522644458524915,0.04471692143349807,0.8672261869436011,0.04267517308454503,0.29350843880097505,0.1358932104031583,0.15488078062280755,0.02735268442321848,0.18464270117275233,0.02991442140150526,0.47532672204255044,0.017594753841800235,0.5663865993221315,0.020965437734163737
canonical,B2_sweep,1,400,twfe,100,803.44,0.8918048550909099,0.03068535937912892,0.7537055164557773,0.03424717500448923,0.22083559048390133,0.01411579558889352,0.23127185870677547,0.02911504795044138,0.26969353070991436,0.03035204204544582,0.5840500741076605,0.015529762215436595,0.6959385878855082,0.018504853034940944
canonical,B2_sweep,1,400,wang,100,803.44,0.5048252328196875,0.0898216097654493,0.4219691973308457,0.08337044861318664,0.12234828229070212,0.025275999494417226,0.6413055408467216,0.1300721638003963,0.7251193751941558,0.12342500972115823,1.0389811275880374,0.06186719955326753,1.238022102114814,0.07371929904126462
canonical,B2_sweep,1,800,corrected,100,1593.56,1.0636413927349606,0.030758065338168876,0.8767817146882158,0.029089869631657904,0.2845363373440674,0.02693560430165548,0.12320685751365713,0.014223181238698254,0.14613507034729867,0.015905737015156168,0.37852979875774645,0.011156744530129593,0.45062311058858706,0.013088344253899773
canonical,B2_sweep,1,800,did2s,100,1593.56,1.0651216702709931,0.031116443268023607,0.8777797751679206,0.02883727178072033,0.2846736873687229,0.028939841623980046,0.13728217142209498,0.015550672055670142,0.16286863218753822,0.01711549585595932,0.4225472141492548,0.007024546547363846,0.5034959504204203,0.008370261645810175
canonical,B2_sweep,1,800,did_dr,100,1593.56,1.0636450801530177,0.03082094939557481,0.8767359338396894,0.029115896639110996,0.2845785023566798,0.027054765179146702,0.12154173766591565,0.014220397458839656,0.1446081645213183,0.01589274550888242,0.3739212510160474,0.010850810171258139,0.4455545542804509,0.012929534965717256
canonical,B2_sweep,1,800,doubleml,100,1593.56,1.0652166148275386,0.03144874596339688,0.8777694125609626,0.02988779188677077,0.2846843749762258,0.0280379786281745,0.13974408087835838,0.015440540902317425,0.1658645972667462,0.017134720302007835,0.4286056353684637,0.015041024676301806,0.5107150029846514,0.01792248241404
canonical,B2_sweep,1,800,plain,100,1593.56,0.15523210340910779,0.022512426901794426,0.11819935393841746,0.018898442967833974,0.037582558324217634,0.010252936778438701,0.9363490961467251,0.04706586903170551,0.9715897634678385,0.026952616382306525,0.554045239434441,0.02131381993456888,0.6576663805169395,0.023763343581581685
canonical,B2_sweep,1,800,synthdid,100,1593.56,1.0625967075841947,0.030765171042239442,0.8760255776533054,0.02887176180415511,0.28424870197604,0.02809189997841336,0.11021896893269904,0.013977375078900461,0.13000067850089128,0.017179783893304088,0.33484204506120674,0.0076808661104800936,0.39898881846433965,0.009152314470075218
canonical,B2_sweep,1,800,twfe,100,1593.56,0.8924063048936304,0.02162001165508477,0.755820990193396,0.023500621393815143,0.22060153643251065,0.010490033915949751,0.16948271565331643,0.01898934173410734,0.1990298410010771,0.019474714121445226,0.4114342808147223,0.00712710056457602,0.4902541838306599,0.00849246412682541
canonical,B2_sweep,1,800,wang,100,1593.56,0.3669275546240087,0.06315795269631617,0.30080579389040585,0.05628500585660038,0.08657709777882248,0.017794336678116886,0.7421453448016126,0.09389409638169534,0.8163185363955915,0.0812693324501323,0.9023218475007917,0.043161321515137456,1.075182561804903,0.051429875455264756
canonical,B2_sweep,1,1600,doubleml,100,3198.28,1.0620037210364612,0.021015071715825562,0.8749099682333282,0.01893680543143136,0.28197982961541096,0.011477409204973282,0.09573387728225795,0.009020876910889116,0.11377282723588383,0.00987353436772976,0.2939371547954888,0.007708921591220376,0.35024764608991776,0.009185744629988161
canonical,B2_sweep,1,1600,twfe,100,3198.28,0.887626883376543,0.01358635245326688,0.7513325813397155,0.014660621082625579,0.21989956306558678,0.0056528107307952475,0.1272628398073214,0.010574000690043406,0.14999136967531285,0.011242952604004779,0.2915735183638266,0.0038475498810537877,0.3474312762393831,0.004584638457808025
canonical,B2_sweep,1,1600,wang,100,3198.28,0.2601174360817038,0.03294368092133898,0.2099448627493427,0.028464574943775526,0.06016710283057924,0.008498849591155738,0.8106113705359038,0.06048879215238514,0.8737549734797786,0.049317423397844735,0.7403550073607933,0.025293597262921987,0.8821872103219434,0.03013917348641624
canonical,B2_sweep,2,50,corrected,100,100.16,1.866847474158953,2.828935578181626,1.5055384715902589,2.0731801197922346,0.4472021912527714,0.5568748927501643,0.58958678807598,0.14759193804994444,0.687039400029204,0.14212706326286142,4.2128583962183335,7.890886725429938,5.492189268266787,10.695254943293627
canonical,B2_sweep,2,50,did2s,100,100.16,1.1394352938214978,0.16320789661763868,0.9388231542820621,0.14250135325361657,0.2849958471860004,0.06297568467144066,0.49366052839207386,0.0849238251484276,0.5782136795762135,0.08459384282555822,1.650913033448592,0.13249703308647717,1.9671837820803773,0.15787991819110078
canonical,B2_sweep,2,50,did_dr,96,100.0,1.1360361971200614,0.1444577966862639,0.9377053241148255,0.13469766933626426,0.2898552755274573,0.058300325740832395,0.510420457630225,0.11065062722570886,0.5942583357787649,0.11455371151535071,1.7362143364629985,0.34515051805786384,2.068826531565333,0.4112721189690775
canonical,B2_sweep,2,50,doubleml,100,99.77,1.299827065636759,0.2809548944741589,1.0582122808290901,0.21816882633306525,0.32658916385940073,0.0757884314350808,0.6921250276251958,0.10934293419082605,0.7712991913259134,0.09392234225536654,2.9765886859654977,0.9198896599984122,3.5468234063933215,1.0961158969544587
canonical,B2_sweep,2,50,plain,100,100.16,0.48961035167684586,0.13743369446456422,0.4033798483496189,0.1276915063296477,0.1227164482889236,0.04199706657095241,0.819684030758262,0.159318940389714,0.8967024107686261,0.12542664940174317,1.3425316478439342,0.06975502745210298,1.6016306531371738,0.08285122897537686
canonical,B2_sweep,2,50,synthdid,100,100.16,1.0920735530525818,0.1598074286366047,0.9056025286071723,0.14376935971220478,0.27927424934536726,0.0638346842613822,0.42408907786641914,0.10084808660850796,0.5014906710034084,0.1058422970835736,1.3515392300166078,0.1517761037674283,1.6104579709933344,0.1808523427881275
canonical,B2_sweep,2,50,wang,100,100.16,1.1584954755194878,0.14743757534532864,0.9575645276529196,0.13735971379912015,0.29706343110941164,0.06116323528283494,0.4606876037712637,0.09066772464471841,0.5450646554905979,0.09458763689608345,1.5618724437819411,0.1458509250866268,1.8610853987068934,0.17379205846627427
canonical,B2_sweep,2,100,corrected,100,195.4,1.4335383166211306,1.4554710205107932,1.1828094340088435,1.2298540887233937,0.3711480276065269,0.37586807784793086,0.445172149300885,0.14561540208979104,0.5183883734344247,0.14734279458969055,2.5325141632197563,5.605464804196904,3.240231708293676,7.513847860865046
canonical,B2_sweep,2,100,did2s,100,195.4,1.107374549022684,0.09844993483284774,0.9062313246265842,0.08512766756987566,0.2893314827332723,0.04555964137584637,0.38127018611116525,0.04765799954016381,0.4474577366558073,0.04791963550841643,1.1948907744371682,0.07277800183812536,1.4237998642000866,0.08672031900378972
canonical,B2_sweep,2,100,did_dr,99,195.31313131313132,1.1000945345979027,0.08651786828644359,0.9045253730824391,0.0795489998749848,0.2905027486839227,0.04276392243853898,0.3604558347740017,0.059388437304995184,0.42904178541323246,0.060745310548196554,1.1405584683113201,0.09845656124128685,1.3590589424868884,0.1173182030725638
canonical,B2_sweep,2,100,doubleml,100,195.4,1.1446710910032472,0.11241179522140153,0.9372456482226866,0.09619311626411173,0.301030634998394,0.04886802027092149,0.5062749798808267,0.08540364104498928,0.5854777348200452,0.0879614602859804,1.7035394767579546,0.30856727075210005,2.0298920433208223,0.3676805006720167
canonical,B2_sweep,2,100,plain,100,195.4,0.36074098386685355,0.09510867695522564,0.2878329561053988,0.08256086117818247,0.0904262628459997,0.029099262276050007,0.8735385599381345,0.11743191387201052,0.9293763889004903,0.08347787133923688,1.0927877628463871,0.04936928281265563,1.3019368531362405,0.058366111976445124
canonical,B2_sweep,2,100,synthdid,100,195.4,1.0854723209352775,0.09774664117764316,0.8914415130896082,0.08686601925960574,0.28606668507147504,0.04455692383739412,0.3103747814438582,0.060050175304855555,0.3715833527470776,0.05917508562616748,0.9695866698641834,0.07273177460478722,1.1553335237131592,0.08666523586986856
canonical,B2_sweep,2,100,wang,100,195.4,1.0180930536751207,0.08050355394954195,0.8400855276652294,0.06790831165340994,0.2688398118445917,0.04017787949993111,0.4090280562037585,0.061829585445748805,0.4852444838623445,0.0655396904372926,1.2241518449301971,0.10430160433989621,1.4586665725935364,0.12428299997959759
canonical,B2_sweep,2,200,corrected,100,401.24,1.2341430754882028,1.114639328520255,1.0335834902156678,1.0729577958513374,0.3300772349591707,0.3206109059149051,0.2936429847036675,0.12084187892443565,0.346878865550006,0.12080679844324084,1.4650866646632537,4.131203429256378,1.851369024036231,5.5228518416852
canonical,B2_sweep,2,200,did2s,100,401.24,1.0714823759988237,0.06530418548492571,0.8815481314623603,0.056927281285474154,0.2837261619013496,0.04849257278170859,0.268901959009721,0.038425654358527774,0.3203453717549214,0.042082580063198254,0.835868270581776,0.03359963845564665,0.9959982582542526,0.04003642985096753
canonical,B2_sweep,2,200,did_dr,100,401.24,1.0708764807712243,0.0664476935915333,0.880227327078334,0.05733139074708016,0.28526234854260224,0.05394608150654157,0.25204989825028606,0.04104003794046256,0.3008837148050423,0.043918302595834326,0.7791540885918367,0.04700248955158595,0.9284191570150362,0.056006908474238046
canonical,B2_sweep,2,200,doubleml,100,401.24,1.0868863274085057,0.07131242056066302,0.8919012555238649,0.06037443101221467,0.2884455237539838,0.05700587916723386,0.32679761133074936,0.04768033966161639,0.3858003917585686,0.05077047397139263,1.015744709044785,0.08400780142273931,1.2103342077280133,0.10010144761037615
canonical,B2_sweep,2,200,plain,100,401.24,0.2629766624797758,0.06500314716363542,0.2058217406927822,0.054062691879261514,0.06407695045931196,0.02195287669985641,0.9132398989715014,0.0811157118555557,0.9570615636067962,0.05340488367257777,0.8684548927769697,0.03649648581478571,1.0332064615056753,0.04211291656025908
canonical,B2_sweep,2,200,synthdid,100,401.24,1.0621826654014452,0.06291101178594843,0.8744990008950266,0.05584764380282127,0.281890878790415,0.049366297879445,0.21524718136485896,0.039049593455313836,0.25874131153845953,0.04413930291950219,0.6684935238343939,0.033115686195191424,0.7965589900067442,0.039459765290945026
canonical,B2_sweep,2,200,twfe,100,401.24,0.901820677963852,0.041065057784659284,0.761625636131657,0.04309780916087167,0.22077261528293518,0.017345156581707634,0.300561422738938,0.04115908895879002,0.3518290445575834,0.04058024476113016,0.8176021750640992,0.033874252289733085,0.9742330810171983,0.040363661181299214
canonical,B2_sweep,2,200,wang,100,401.24,0.676630999523487,0.09282303318864432,0.5715187946740826,0.08707260846000563,0.16581596269232046,0.027295761037300748,0.5200076933434095,0.11750759545062686,0.5998866123910895,0.11665080991620168,1.112038611051601,0.08861963028903655,1.32507544394283,0.10559677944657828
canonical,B2_sweep,2,400,corrected,100,803.44,1.1650422455951996,0.699937501817205,0.954579495117343,0.5419893973145364,0.3166400083273846,0.20424491271948858,0.21164423631344767,0.12396668928675172,0.2503337513823002,0.13434861588537345,0.9777207987270838,2.433072389126696,1.2176676983721288,3.168604940925399
canonical,B2_sweep,2,400,did2s,100,803.44,1.0579818300007124,0.045299981208964245,0.8713813560188225,0.04297098785938952,0.29516249446822157,0.1364019663427392,0.1955585519591986,0.02764543528211615,0.2337557892185787,0.029727935903339397,0.5988958415113647,0.017450833443391173,0.7136282546122513,0.020793946039613712
canonical,B2_sweep,2,400,did_dr,100,803.44,1.0566464744340813,0.046590202920632116,0.8699452931698803,0.04356549926117626,0.29446287485667644,0.1360103480177585,0.17907470396456968,0.026930443923239577,0.21311418310716526,0.02965110724389024,0.5460483471688571,0.029004927221443842,0.6506565948773944,0.03456149492699654
canonical,B2_sweep,2,400,doubleml,100,803.44,1.0622680709490226,0.0485466851509387,0.8736833973985495,0.04453020935288283,0.2943368451720927,0.1306708913510152,0.21861859450404217,0.0285059050813488,0.2624269262559474,0.032041878935956856,0.6684615091478265,0.03327521144496704,0.7965208421631408,0.03964985130870181
canonical,B2_sweep,2,400,plain,100,803.44,0.19382918669745122,0.03304438202165398,0.14886635853785243,0.029385889965311645,0.049419906592742154,0.03139703264269465,0.9394144835560128,0.0512385832315025,0.973363470032805,0.027284990636862606,0.7091780526388091,0.02517091092745789,0.8424304438634236,0.028632160887821057
canonical,B2_sweep,2,400,synthdid,100,803.44,1.052264445852491,0.04471692143349813,0.8672261869436011,0.042675173084545055,0.29350843880097505,0.1358932104031583,0.15488078062280755,0.02735268442321848,0.18464270117275233,0.02991442140150526,0.4753267220425505,0.017594753841800564,0.5663865993221315,0.020965437734164132
canonical,B2_sweep,2,400,twfe,100,803.44,0.8918048550909099,0.030685359379128915,0.7537055164557773,0.03424717500448923,0.22083559048390133,0.014115795588893523,0.23127185870677547,0.02911504795044138,0.26969353070991436,0.03035204204544582,0.5840500741076605,0.015529762215436567,0.6959385878855084,0.01850485303494097
canonical,B2_sweep,2,400,wang,100,803.44,0.5047925262520531,0.08982373698620365,0.42195240859646477,0.08337458366363026,0.12234422885528172,0.025286123507928453,0.640906048842964,0.13019671055116394,0.7252983147513725,0.12322563541782197,1.0394394078632707,0.061991905791499824,1.2385681766243857,0.07386789565683691
canonical,B2_sweep,2,800,corrected,100,1593.56,1.0800452927745459,0.12182361740232592,0.8905168744655301,0.10420667091135404,0.2869420922553563,0.03262644038262201,0.13782357229780906,0.08654730125786064,0.1632561184613617,0.09613724549877398,0.48794553021808973,0.7026393692559745,0.5964214628910905,0.9312339196359019
canonical,B2_sweep,2,800,did2s,100,1593.56,1.0651216702709931,0.031116443268023607,0.8777797751679206,0.02883727178072033,0.2846736873687229,0.028939841623980046,0.13728217142209498,0.015550672055670142,0.16286863218753822,0.01711549585595932,0.4225472141492548,0.007024546547363846,0.5034959504204203,0.008370261645810175
canonical,B2_sweep,2,800,did_dr,100,1593.56,1.063893112406114,0.03063363318474253,0.876938408290964,0.02898508477484604,0.28457729267545123,0.027285189900186416,0.12507729598155914,0.01396158689782055,0.14870158807183326,0.015650890256014377,0.38602920828062665,0.011325356684519316,0.45998207207358854,0.013494991889138637
canonical,B2_sweep,2,800,doubleml,100,1593.56,1.0656444754540224,0.031477785033777225,0.8780344093167207,0.029753048122287625,0.2846090421774454,0.027026192529302592,0.14232280215885582,0.015502468141029362,0.16981182514840476,0.01825078893395869,0.4395052424712679,0.015583614115658324,0.523702683067893,0.018569017466949705
canonical,B2_sweep,2,800,plain,100,1593.56,0.1657147230239559,0.026703578721591178,0.12578205133432482,0.022451783696826072,0.039758393155759277,0.01047353777425676,0.9298696343166278,0.05233871988062696,0.9671024486666391,0.03424801784227005,0.5743769809829726,0.02193147103504027,0.6818648861705935,0.024721460060490103
canonical,B2_sweep,2,800,synthdid,100,1593.56,1.0625967075841947,0.030765171042239466,0.8760255776533055,0.02887176180415515,0.2842487019760401,0.028091899978413323,0.11021896893269904,0.013977375078900461,0.13000067850089128,0.017179783893304088,0.33484204506120735,0.007680866110479436,0.3989888184643404,0.009152314470074325
canonical,B2_sweep,2,800,twfe,100,1593.56,0.8924063048936304,0.021620011655084783,0.755820990193396,0.02350062139381516,0.2206015364325106,0.010490033915949756,0.16948271565331643,0.01898934173410734,0.1990298410010771,0.019474714121445226,0.4114342808147223,0.0071271005645760135,0.49025418383065983,0.008492464126825416
canonical,B2_sweep,2,800,wang,100,1593.56,0.366930714954687,0.06321915838380758,0.3007974831130197,0.05630163790079872,0.08657923620803226,0.017807646069325465,0.741782641764934,0.09387768250585658,0.8165599774142623,0.0813637677393883,0.9023491845595284,0.04356667917925695,1.0752151359123858,0.05191288879796835
canonical,B2_sweep,2,1600,doubleml,100,3198.28,1.061978804510317,0.021224651189968902,0.874918107391626,0.01914424119812394,0.2816066447730965,0.011569562879090356,0.09759634250912005,0.009073366938214112,0.11574886286160069,0.009806989887068253,0.29947554380026253,0.009607718858580085,0.35684704218668517,0.011448300630291825
canonical,B2_sweep,2,1600,twfe,100,3198.28,0.887626883376543,0.013586352453266878,0.7513325813397155,0.014660621082625572,0.2198995630655868,0.0056528107307952545,0.1272628398073214,0.010574000690043406,0.14999136967531285,0.011242952604004779,0.2915735183638266,0.0038475498810537933,0.3474312762393831,0.004584638457808049
canonical,B2_sweep,2,1600,wang,100,3198.28,0.2600806809274399,0.03296505981750872,0.20988411516314914,0.028471938087907343,0.0601536019619817,0.008501348421043444,0.8107128790017646,0.060671947029989584,0.8740655741936866,0.04902972087691988,0.7406189434934265,0.025508869732934827,0.8825017095530363,0.03039568639966944
canonical,B2_sweep,3,50,corrected,100,100.16,1.8595802432836956,2.795660406757701,1.486854241731155,2.0626091831806397,0.428027143618791,0.5922491620208402,0.6140894748418276,0.15505304336758144,0.7104382744305358,0.14156717559677617,4.233334542426911,7.927392201836664,5.509958914135974,10.722564931529362
canonical,B2_sweep,3,50,did2s,100,100.16,1.1296068176975005,0.1974287911675619,0.9154804529615603,0.1412414312065899,0.25844132532904746,0.04372500640541188,0.5141195961963022,0.09797168424210177,0.6033717934871484,0.10815942548263564,1.6581690277605987,0.1378069720539784,1.9758298306875712,0.1642070993381813
canonical,B2_sweep,3,50,did_dr,96,100.0,1.1289390719585495,0.18462099196781379,0.9147952719746102,0.1365965825357137,0.2647001939481767,0.0438205368904988,0.5299627284008651,0.10830980658574382,0.6172443918178133,0.10553725075722929,1.7300327887624551,0.3420835778095606,2.061460764781565,0.4076176350593658
canonical,B2_sweep,3,50,doubleml,100,99.71,1.349756233032643,0.3696741298592126,1.0810111968712226,0.28567541658730633,0.3068317083103685,0.07486646979341213,0.6961386390776088,0.1055865487813785,0.7829144481608894,0.0985491003721828,3.0743900742121975,1.0538820993222788,3.66336092286199,1.255777701191772
canonical,B2_sweep,3,50,plain,100,100.16,0.6644126508109474,0.1467080197876175,0.5127159934236851,0.12498586635308108,0.14290500590485153,0.03948030321380711,0.7043003742118966,0.15477941993565245,0.7878807983714735,0.13570708484720023,1.3017475755348016,0.08670428927706528,1.5553678660104386,0.10346814343099754
canonical,B2_sweep,3,50,synthdid,100,100.16,1.0822262287613755,0.19230325353850106,0.8850238320679696,0.1364806586510646,0.25299355913713467,0.039268094969952205,0.43070938447104523,0.12550036007996718,0.5111242224786237,0.12812773316554912,1.3566097532843626,0.1594099513166326,1.6164998708008318,0.18994863119909275
canonical,B2_sweep,3,50,wang,100,100.16,1.1498070333912997,0.18386863573792242,0.9358906111603378,0.13274563993611058,0.269926619809633,0.042240443404379,0.47204736449208956,0.08299638444862657,0.5567348057443948,0.08052086921296377,1.572983956784514,0.14359514160534978,1.8743255801883956,0.17110412724861124
canonical,B2_sweep,3,100,corrected,100,195.4,1.4387600759587742,1.4555795710829609,1.1663325268456293,1.2063725407179249,0.3342407563170473,0.33921757653938434,0.4509783133998024,0.15374968912309406,0.5293794843666775,0.15344255565233592,2.5877248293347823,6.007395587405955,3.2903368252121994,7.885451187981685
canonical,B2_sweep,3,100,did2s,100,195.4,1.1083420263472925,0.14098136727008784,0.8892859553330925,0.09659104936440213,0.25442011483038446,0.031009430267537066,0.3872525506255898,0.07456389580313794,0.45551741394608736,0.0677030122028252,1.1933775791613055,0.07747703072645558,1.4219967812117718,0.09231955605223781
canonical,B2_sweep,3,100,did_dr,99,195.31313131313132,1.1007894423122546,0.1307122946691126,0.8846087120560839,0.08747144435220762,0.25495292996276775,0.028452341407444404,0.3672299910996219,0.08149169989780534,0.43290857511940306,0.06984525538287294,1.134481350361295,0.10058654344315412,1.3518176113986577,0.11985623285289691
canonical,B2_sweep,3,100,doubleml,100,195.4,1.1443577594929406,0.14560946449293244,0.9189013437162299,0.10781262105282956,0.26337722126630086,0.038776026044757245,0.5044082722929628,0.08186596571900522,0.5911891569251224,0.08928092325405017,1.656444078689697,0.24131941642558383,1.9737744275449207,0.2875497574223323
canonical,B2_sweep,3,100,plain,100,195.4,0.6058552276764746,0.09316552123435227,0.45242369766365265,0.07711290218285205,0.12252163951559762,0.025796308874270896,0.6779615346726989,0.13050934787044813,0.76982523101021,0.11551558529367312,1.0767606524359328,0.08329897178121524,1.2850208229051836,0.09756875428843301
canonical,B2_sweep,3,100,synthdid,100,195.4,1.0865201589151796,0.1400149480516949,0.8753890248093309,0.0939460152689426,0.2516760966480474,0.028988162504074877,0.3258933998029552,0.10280952084824357,0.3839319697709952,0.08714308994677022,0.9675196668793156,0.08308778663221966,1.152870538282091,0.09900518261124203
canonical,B2_sweep,3,100,wang,100,195.4,1.0891591276582895,0.1326834446059991,0.8639595315012284,0.09252969126439924,0.24757675158578998,0.03005150315230773,0.4028537050493684,0.07478750218303704,0.4706349084675276,0.07018338521206201,1.1917573382363487,0.08924905460842612,1.4200661454931967,0.10634678461829966
canonical,B2_sweep,3,200,corrected,100,401.24,1.238398329508193,1.1029689513023317,1.016336460705733,1.0666506678256258,0.2935945711059609,0.3172371623622219,0.2833992515991469,0.1454765230529856,0.34221399972068917,0.14120606178523493,1.4466420168354421,4.046221761060925,1.8367305044181257,5.4985966893461855
canonical,B2_sweep,3,200,did2s,100,401.24,1.0822544131768739,0.10222225120827622,0.8707049645912446,0.058518774472770915,0.25000982728986587,0.01830878452932248,0.25864265563960126,0.09403651510290004,0.31242036679968543,0.08578885303156675,0.8364932830739888,0.03466741066776011,0.9967430064107984,0.04130875863877629
canonical,B2_sweep,3,200,did_dr,100,401.24,1.081587987418707,0.10366049289460075,0.868600559902158,0.06303400643053206,0.25040827872918797,0.018564667250533427,0.2481283624642387,0.09576858472722774,0.2974983549997791,0.08811213609158022,0.7786521505046293,0.03981661334590031,0.9278210610252675,0.04744441072574454
canonical,B2_sweep,3,200,doubleml,100,401.24,1.0991104636535673,0.10791410262859011,0.8808189852126098,0.06867078308052316,0.25369955504757674,0.020944766612818303,0.3222854966139794,0.08140741515935317,0.38006340521617865,0.07816672595373178,1.0107670794514008,0.08463402416271124,1.2044029975364898,0.10084763786575825
canonical,B2_sweep,3,200,plain,100,401.24,0.46303185314549494,0.07897362982564153,0.3223273686272183,0.06166062418165743,0.08527866092433792,0.019842390896460053,0.7823562784422774,0.10716295926787603,0.8514266403308801,0.08861165947716011,0.9087230348781584,0.05367511991846179,1.0837320512344544,0.061969899266411735
canonical,B2_sweep,3,200,synthdid,100,401.24,1.072985400339875,0.10138236469111059,0.8652638463802057,0.05936752851053908,0.24843672803547967,0.017258190990953114,0.20115620587548427,0.11337502717446235,0.24981803721028228,0.10988720941083073,0.6692788565149062,0.035318959687680875,0.797494771408515,0.04208512701145865
canonical,B2_sweep,3,200,twfe,100,401.24,0.901820677963852,0.0410650577846593,0.761625636131657,0.04309780916087168,0.22077261528293515,0.017345156581707637,0.300561422738938,0.04115908895879002,0.3518290445575834,0.04058024476113016,0.817602175064099,0.033874252289733064,0.9742330810171983,0.040363661181299186
canonical,B2_sweep,3,200,wang,100,401.24,0.6768111820698266,0.09262911060508333,0.5716980599732631,0.08690758594867927,0.16585804580028438,0.0272669718171695,0.5198579457693819,0.11712908382660107,0.6001075598126696,0.11536409760346104,1.111803844497798,0.08819468724551181,1.3247957024011148,0.10509042869000045
canonical,B2_sweep,3,400,corrected,100,803.44,1.1564850774866053,0.6978578713521171,0.9399424180057143,0.5653685384667457,0.2707557826577973,0.15765679821368034,0.1983388687266353,0.14928136289761337,0.24419652795470026,0.15951110280235087,0.9734232490250094,2.394916878917019,1.2166851773936862,3.1573106708742604
canonical,B2_sweep,3,400,did2s,100,803.44,1.049548755713638,0.07116021215190815,0.8506429962581372,0.04833941209862763,0.24748457161699655,0.014087782551568331,0.19223553273536265,0.08123516262885055,0.23676774433435407,0.07752710405699406,0.5979458560581111,0.01746938391506023,0.7124962773736025,0.020816050285129947
canonical,B2_sweep,3,400,did_dr,100,803.44,1.0482706948651719,0.07098065882791657,0.8505338083014975,0.04803451013667585,0.24724515020375581,0.01339176093862192,0.1723037211210934,0.0786508676454649,0.21246634673286008,0.07988821530293061,0.5484814988613566,0.024881890196594078,0.6535558733080866,0.029648594365990787
canonical,B2_sweep,3,400,doubleml,100,803.44,1.0548560627244092,0.07454215571606997,0.8539467874319483,0.0503606136630479,0.24803870936419184,0.014163237607455118,0.21402163151447098,0.07781698889986947,0.2596824409056294,0.07377976193925967,0.6594522362308307,0.03129102959277314,0.7857856336987503,0.03728555332252582
canonical,B2_sweep,3,400,plain,100,803.44,0.31744654432570174,0.050197814425207224,0.2165402311894499,0.037761274847856505,0.057462329974378105,0.011618155945606388,0.8767011385053561,0.07955805683664215,0.9289013747990854,0.05184237428737212,0.7875405042156721,0.037604113869437704,0.9378230044606698,0.04289328003924872
canonical,B2_sweep,3,400,synthdid,100,803.44,1.0437875430062402,0.07075526700966277,0.8488724416977891,0.048273923644379595,0.2465956983606355,0.01358241700993987,0.13542863712196354,0.09064551826528577,0.17431480639896052,0.09197979333137317,0.47407469939162117,0.017746857253243917,0.5648947226431037,0.021146680088018188
