setting,method,estimand_type,n_cells,n_reps,retention,mean_true,bias,abs_bias,rel_abs_bias,rmse,cover95,mcse_bias,never_treated_share,w_already_treated,w_earlier_vs_later,w_treated_vs_untreated,linearity_degree
D_ramp_nt40,doubleml,GATT,9,199,0.995,5.343239838446534,-0.017099243850303744,0.021502947353906524,0.004366436295129183,0.41620468170278935,0.9888833054159688,0.037900785854129974,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,2
D_ramp_nt30,doubleml,GATT,9,200,1.0,5.343509899783556,-0.023879105889964836,0.027812035502730474,0.00641493846214771,0.4282230199918536,0.9927777777777779,0.03734698807055477,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,2
D_ramp_nt25,doubleml,GATT,9,200,1.0,5.345413635983718,-0.017350172197955357,0.024157514351577845,0.005101579897526546,0.45417552887301205,0.9894444444444443,0.03887582609118858,0.25,0.1156694565829944,0.2161656593135918,0.6681648841034138,2
D_ramp_nt20,doubleml,GATT,9,200,1.0,5.347863419040568,-0.004550107581594344,0.010978432053286613,0.002130764844049043,0.47748348018856873,0.9877777777777779,0.03947073073683579,0.2,0.1355908242163013,0.2538615667589874,0.6105476090247112,2
D_ramp_nt10,doubleml,GATT,9,200,1.0,5.350744098597512,0.3011662169850217,0.351286594622955,0.0592296805941841,5.146792402032247,0.9866666666666666,0.3669448974836225,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,2
D_ramp_nt05,doubleml,GATT,9,185,0.925,5.346704722677911,0.04913148322007642,0.18980750081091602,0.03649717677082224,3.67062608297301,0.9825825825825826,0.27168546563532464,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,2
D_ramp_nt40,plain,GATT,9,200,1.0,5.3427138471545215,-0.015669182233793003,0.2561349750235895,0.04681672012007273,0.3319173669116321,0.7422222222222222,0.0253943499563242,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,2
D_ramp_nt30,plain,GATT,9,200,1.0,5.343509899783556,-0.02317826160828801,0.2581701228572423,0.04698479210159425,0.3305794521377975,0.7161111111111111,0.023857637313035387,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,2
D_ramp_nt10,plain,GATT,9,200,1.0,5.350744098597512,-0.1352565652674238,0.2970838280555159,0.05017030172171863,0.3963573165388983,0.6705555555555556,0.021983810004639323,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,2
D_ramp_nt05,plain,GATT,9,200,1.0,5.347750327196683,-0.27021352942967075,0.37157909255182153,0.05955668197512079,0.48548567134768983,0.6505555555555556,0.02311072422884322,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,2
D_ramp_nt40,wang,GATT,9,200,1.0,5.342713847154522,-0.011383044028985522,0.018496747854026985,0.004105652388251387,0.2946294335413734,0.9794444444444443,0.030569220681552378,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,2
D_ramp_nt30,wang,GATT,9,200,1.0,5.343509899783556,-0.009429151604364631,0.021050500374164276,0.004519358596255286,0.2934592937263759,0.9633333333333334,0.02876622955913469,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,2
D_ramp_nt25,wang,GATT,9,200,1.0,5.345413635983718,-0.010206401184670422,0.020066742715684045,0.004317379312827742,0.2985784838569829,0.9533333333333334,0.028103991915167843,0.25,0.1156694565829944,0.2161656593135918,0.6681648841034138,2
D_ramp_nt20,wang,GATT,9,200,1.0,5.347863419040568,-0.008460569276903123,0.02637369303639259,0.00563870559323196,0.3125992720269734,0.941111111111111,0.02749892118808329,0.2,0.1355908242163013,0.2538615667589874,0.6105476090247112,2
D_ramp_nt10,wang,GATT,9,200,1.0,5.350744098597512,-0.010926320080421999,0.0128295035182872,0.002586480927926197,0.3919717533058573,0.8516666666666667,0.03032295013194129,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,2
D_ramp_nt05,wang,GATT,9,200,1.0,5.347750327196683,-0.0007488505332248663,0.01548491473381127,0.003212964328490933,0.5476873432135494,0.6855555555555556,0.03933928775968665,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,2
D_ramp_nt40,corrected,ATT,1,200,1.0,5.266030338171408,-0.0651164597810759,0.0651164597810759,0.012365378776698643,3.516451422183395,0.995,0.2502603364295402,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,corrected,ATT,1,200,1.0,5.277284937864168,0.3819321921908893,0.3819321921908893,0.07237285776452039,2.999730617081,1.0,0.2107885218129363,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt10,corrected,ATT,1,200,1.0,5.309855179069748,0.1309692721987621,0.1309692721987621,0.024665319068401984,1.4112277292725632,0.95,0.098279626731862,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,corrected,ATT,1,200,1.0,5.323295742994992,0.3614495073319484,0.3614495073319484,0.06789957289289919,2.3694670836016427,0.96,0.1655998029688276,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
D_ramp_nt40,plain,ATT,1,200,1.0,5.266030338171408,-0.0340678869745175,0.0340678869745175,0.006469367775489751,0.1248186208756868,0.92,0.0157670826120035,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,plain,ATT,1,200,1.0,5.277284937864168,-0.0469860130526491,0.0469860130526491,0.008903444404816496,0.1343183890411559,0.9,0.0156088724146412,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt10,plain,ATT,1,200,1.0,5.309855179069748,-0.1600265537244139,0.1600265537244139,0.03013764939488416,0.2287396945634554,0.815,0.0154063345937907,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,plain,ATT,1,200,1.0,5.323295742994992,-0.3077002675286874,0.3077002675286874,0.05780258741656332,0.364182406030428,0.605,0.0173053725692571,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
D_ramp_nt40,synthdid,ATT,1,200,1.0,5.266030338171407,-1.2444557197410495,1.2444557197410495,0.2363176130453472,1.2626838729271497,0.0,0.0168471507192248,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,synthdid,ATT,1,200,1.0,5.277284937864168,-1.2667711013572285,1.2667711013572285,0.24004220281308483,1.284436165625242,0.0,0.0161948359541295,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt25,synthdid,ATT,1,200,1.0,5.2837786697706015,-1.277731936683698,1.277731936683698,0.24182162360316498,1.2957072643942251,0.0,0.0162653865023762,0.25,0.1156694565829944,0.2161656593135918,0.6681648841034138,3
D_ramp_nt20,synthdid,ATT,1,200,1.0,5.294444791759952,-1.2885537111810723,1.2885537111810723,0.24337843945157805,1.3093642076207936,0.0,0.0165955157759361,0.2,0.1355908242163013,0.2538615667589874,0.6105476090247112,3
D_ramp_nt10,synthdid,ATT,1,200,1.0,5.309855179069749,-1.2973365532451129,1.2973365532451129,0.244326165120081,1.3271060888333963,0.005,0.0199871216478256,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,synthdid,ATT,1,200,1.0,5.323295742994993,-1.3118558166118302,1.3118558166118302,0.24643677149407325,1.3730533195739836,0.085,0.0285205891986243,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
D_ramp_nt40,twfe,ATT,1,200,1.0,5.266030338171408,-0.2575056091584196,0.2575056091584196,0.04889937820750129,0.3121418012991366,0.905,0.018617374804581,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,twfe,ATT,1,200,1.0,5.277284937864168,-0.3830201412187822,0.3830201412187822,0.07257901472604561,0.4201127497632606,0.7,0.0173662765180636,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt25,twfe,ATT,1,200,1.0,5.2837786697706015,-0.4660945646940926,0.4660945646940926,0.08821235593396427,0.4967773759295991,0.495,0.0166086831157279,0.25,0.1156694565829944,0.2161656593135918,0.6681648841034138,3
D_ramp_nt20,twfe,ATT,1,200,1.0,5.294444791759952,-0.5704838245609813,0.5704838245609813,0.10775139736065584,0.597659401147116,0.24,0.0160489603207168,0.2,0.1355908242163013,0.2538615667589874,0.6105476090247112,3
D_ramp_nt10,twfe,ATT,1,200,1.0,5.309855179069748,-0.8876658650012004,0.8876658650012004,0.16717327216383962,0.9060373099036928,0.015,0.0155114306778112,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,twfe,ATT,1,200,1.0,5.323295742994992,-1.1801388082739768,1.1801388082739768,0.2216932639571904,1.1922341275270207,0.0,0.0146539826167148,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
D_ramp_nt40,corrected,ES,4,200,1.0,5.446747943189572,-0.02975522644931918,0.11408135565666877,0.02084477460832797,4.667827556847115,0.9875,0.33241068244217675,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,corrected,ES,4,200,1.0,5.458003067827517,0.4471715404078585,0.44717154040785856,0.0799781125746711,4.049431997614686,0.99125,0.285552088732561,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt10,corrected,ES,4,200,1.0,5.4925625596543615,0.1771059854426688,0.20389123382917188,0.035275000291529884,1.8629994516679274,0.96375,0.13061775091301936,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,corrected,ES,4,200,1.0,5.505459846160689,0.4666979229599823,0.46669792295998236,0.08007091044251924,3.3099074158226434,0.95,0.23164267500565525,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
D_ramp_nt40,did2s,ES,4,200,1.0,5.446747943189573,-0.010103242199094451,0.010103242199094451,0.0018497332679046343,0.2364387127638354,0.995,0.025913832514740675,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,did2s,ES,4,200,1.0,5.458003067827517,-0.0131101135507634,0.0131101135507634,0.0024134247544042187,0.23234862171598397,0.99375,0.024569401389429202,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt25,did2s,ES,4,200,1.0,5.4648284389007165,-0.01223577166754215,0.01223577166754215,0.0022412764452411395,0.23104835589805856,0.9925,0.02358046185093145,0.25,0.1156694565829944,0.2161656593135918,0.6681648841034138,3
D_ramp_nt20,did2s,ES,4,200,1.0,5.476054445264613,-0.008633246075538874,0.008633246075538874,0.0015863367147073654,0.2329209712269193,0.9924999999999999,0.0229137923822548,0.2,0.1355908242163013,0.2538615667589874,0.6105476090247112,3
D_ramp_nt10,did2s,ES,4,200,1.0,5.4925625596543615,-0.006095784734753525,0.006095784734753525,0.0011061110335811664,0.263623598720456,0.99375,0.0239234493931963,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,did2s,ES,4,200,1.0,5.505459846160688,-0.0048453061177022,0.007825509881448,0.0014549581714577138,0.3464346972854904,0.9824999999999999,0.028412908587927374,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
D_ramp_nt40,plain,ES,4,200,1.0,5.446747943189572,-0.08345531255327207,0.12953426724835462,0.02345306948743731,0.22657257646176937,0.8525,0.021002745654700176,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,plain,ES,4,200,1.0,5.458003067827517,-0.10060532700937592,0.14561791020769105,0.026066523075379416,0.23741826795306376,0.84375,0.0202768932179349,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt10,plain,ES,4,200,1.0,5.4925625596543615,-0.24592354589111384,0.28100459358797014,0.04814025448548497,0.3614497838192708,0.73,0.019524576418393974,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,plain,ES,4,200,1.0,5.505459846160689,-0.42255980160467344,0.433749106114057,0.07263919948860781,0.5147096480395509,0.585,0.0211938051677673,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
D_ramp_nt40,twfe,ES,4,200,1.0,5.446747943189572,-0.07072482095983833,0.18418940346918422,0.03544320408859915,0.3118050571041146,0.9724999999999999,0.025923994025684124,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,twfe,ES,4,200,1.0,5.458003067827517,-0.2026979880708267,0.3111620450685719,0.056413503866984384,0.39845730400769463,0.93875,0.0250160238647605,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt25,twfe,ES,4,200,1.0,5.464828438900717,-0.2959221161581516,0.39663882231626235,0.07034634404286297,0.4684359503905497,0.89,0.024094659425972352,0.25,0.1156694565829944,0.2161656593135918,0.6681648841034138,3
D_ramp_nt20,twfe,ES,4,200,1.0,5.476054445264614,-0.4208778543751008,0.5073353000762375,0.08816457923067564,0.5724701354861704,0.7775000000000001,0.02422221362664745,0.2,0.1355908242163013,0.2538615667589874,0.6105476090247112,3
D_ramp_nt10,twfe,ES,4,200,1.0,5.4925625596543615,-0.864654791723189,0.8786447162823711,0.14713609207472247,0.9544121889355046,0.40499999999999997,0.026979685298625,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,twfe,ES,4,200,1.0,5.505459846160689,-1.37952589092688,1.37952589092688,0.23344997363157444,1.4330253392748422,0.23375,0.02988918792845055,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
D_ramp_nt40,corrected,GATT,9,200,1.0,5.337297689154345,-0.07445047650835572,0.18623475770285303,0.03584333067759136,5.683376819139141,0.9872222222222222,0.40405243136579494,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,corrected,GATT,9,200,1.0,5.338604021154083,0.376706839431763,0.37670683943176303,0.0797880398213055,4.443978512960893,0.9844444444444443,0.31467245036026514,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt10,corrected,GATT,9,200,1.0,5.33973140868316,0.13424212616831918,0.20979001554496787,0.03582291828647837,2.5189898489903664,0.9405555555555556,0.17717376400769,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,corrected,GATT,9,200,1.0,5.3409214563598475,0.38313455881405467,0.42900745634469073,0.06577551545664179,4.485159443302066,0.9411111111111112,0.3157122127002276,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
D_ramp_nt40,did_dr,GATT,9,199,0.995,5.336504597780212,-0.005932276139992034,0.012091026226435033,0.0026150254136273077,0.2853898731863472,0.9933026242322723,0.03150645119541576,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,did_dr,GATT,9,199,0.995,5.33733371272612,-0.0037456122519039883,0.015015085175633611,0.0032131068868834927,0.2900832613362605,0.9916638749302066,0.03018807998449138,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt25,did_dr,GATT,9,199,0.995,5.336795807637865,-0.007079096399556611,0.01695855619264432,0.0033376543297378644,0.3037836033641928,0.9877163595756561,0.030338670127226533,0.25,0.1156694565829944,0.2161656593135918,0.6681648841034138,3
D_ramp_nt20,did_dr,GATT,9,198,0.99,5.34092133224534,-0.012203350773127765,0.026064135137057947,0.005612892505164949,0.3178636497241617,0.9843042372355604,0.03064663574415867,0.2,0.1355908242163013,0.2538615667589874,0.6105476090247112,3
D_ramp_nt10,did_dr,GATT,9,192,0.96,5.337163134836309,-0.018708515294583967,0.027688042887703875,0.005527530001426755,0.3995672360153278,0.9580708285605193,0.03514227170596533,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,did_dr,GATT,9,157,0.785,5.333210623466102,-0.021695330704942513,0.03039961481241015,0.006085043517731283,0.5850936412096489,0.9146166523030629,0.0507169714500268,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
D_ramp_nt40,doubleml,GATT,9,199,0.995,5.336013298890414,-0.005787322904022356,0.020496688292477243,0.004213387955069154,0.429946113839844,0.9899972082635399,0.03873249707135708,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,doubleml,GATT,9,200,1.0,5.338604021154083,-0.020136982181378722,0.024622693122877612,0.005404064962009233,0.4156012910537915,0.9894444444444443,0.0372389706807717,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt25,doubleml,GATT,9,200,1.0,5.338448321599867,-0.021278775833678744,0.02578100784446695,0.006014677446131796,0.4434241257436873,0.9894444444444443,0.037812284149865684,0.25,0.1156694565829944,0.2161656593135918,0.6681648841034138,3
D_ramp_nt20,doubleml,GATT,9,200,1.0,5.3417281322464,-0.01229350150601008,0.0274317272115207,0.006325340086788232,0.474463565744198,0.9861111111111112,0.0400925066027649,0.2,0.1355908242163013,0.2538615667589874,0.6105476090247112,3
D_ramp_nt10,doubleml,GATT,9,200,1.0,5.339731408683161,0.022057981978369175,0.09024497018869136,0.02426388285747951,1.2110799628463325,0.9838888888888889,0.08919163327390843,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,doubleml,GATT,9,185,0.925,5.339346886654194,0.09085020817016698,0.16125197989486073,0.029200075200506197,2.99423339213412,0.9843843843843845,0.22206940548561613,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
D_ramp_nt40,plain,GATT,9,200,1.0,5.337297689154345,-0.04069550808185012,0.2612167552473849,0.046950503692435475,0.3409707335613874,0.7288888888888888,0.02566929607123802,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,plain,GATT,9,200,1.0,5.338604021154083,-0.05177624617533225,0.2639791881366168,0.04720070869912977,0.3419966955817502,0.715,0.024260307592763545,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt10,plain,GATT,9,200,1.0,5.33973140868316,-0.16313841017819058,0.30156605808981124,0.05013212124762512,0.4081883404622179,0.6655555555555556,0.022499326816119034,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,plain,GATT,9,200,1.0,5.3409214563598475,-0.3100242785071614,0.40509111391810415,0.06476782350136846,0.5092678145106083,0.6355555555555555,0.023510711926602902,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
D_ramp_nt40,wang,GATT,9,200,1.0,5.337297689154345,-0.004508262498579867,0.016878585674798555,0.00357506609775656,0.2913942961403911,0.98,0.031133389994506735,0.4,0.0765002249808596,0.1423103197415362,0.7811894552776042,3
D_ramp_nt30,wang,GATT,9,200,1.0,5.338604021154083,-0.0005161786895268228,0.01723902819268667,0.003458643008399098,0.29135396820998194,0.9744444444444444,0.029612405924888445,0.3,0.0997907306255663,0.1861159313816823,0.7140933379927514,3
D_ramp_nt25,wang,GATT,9,200,1.0,5.338448321599867,0.0029270201244614553,0.01618648360272848,0.003081536441653266,0.2978542215103852,0.9688888888888889,0.029187687963158855,0.25,0.1156694565829944,0.2161656593135918,0.6681648841034138,3
D_ramp_nt20,wang,GATT,9,200,1.0,5.3417281322464,0.006851771627804544,0.022315184262195323,0.004372242357999555,0.3078369760764921,0.953888888888889,0.028710268444596548,0.2,0.1355908242163013,0.2538615667589874,0.6105476090247112,3
D_ramp_nt10,wang,GATT,9,200,1.0,5.339731408683161,0.016664043314050667,0.01753518469330413,0.0033374916325704007,0.37790937422006604,0.8822222222222222,0.0307303426299068,0.1,0.1955276342967005,0.3674233427442675,0.437049022959032,3
D_ramp_nt05,wang,GATT,9,200,1.0,5.340921456359847,0.040083435587465605,0.040083435587465605,0.007342707263650932,0.5297653408770203,0.7183333333333333,0.03873519457135487,0.05,0.2499790825645787,0.470983604530768,0.2790373129046532,3
