unit_id,time,lpop,lpop_group,spec,catt_log,catt_pct
17047,2005,1.94175868650426,1,structured_rfx_unit,0.16403599623976325,17.825672714103334
17047,2006,1.94175868650426,1,structured_rfx_unit,0.11651836458846788,12.357814432796932
17047,2007,1.94175868650426,1,structured_rfx_unit,0.1350747144955343,14.462230103440588
17049,2004,3.53409524031307,2,structured_rfx_unit,0.03836252507877316,3.9107867266101826
17049,2005,3.53409524031307,2,structured_rfx_unit,0.025634301782154353,2.596568603826732
17049,2006,3.53409524031307,2,structured_rfx_unit,-0.02188332986914103,-2.16456268744325
17049,2007,3.53409524031307,2,structured_rfx_unit,-0.00332697996207465,-0.33214516967493557
17053,2004,2.65612512823729,1,structured_rfx_unit,0.00921632492850891,0.9258926025710101
17053,2005,2.65612512823729,1,structured_rfx_unit,-0.0035118983681099065,-0.350573886566119
17053,2006,2.65612512823729,1,structured_rfx_unit,-0.051029530019405286,-4.974939080082641
17053,2007,2.65612512823729,1,structured_rfx_unit,-0.03247318011233891,-3.195158756718064
17063,2004,3.62527383102497,2,structured_rfx_unit,0.03836252507877316,3.9107867266101826
17063,2005,3.62527383102497,2,structured_rfx_unit,0.025634301782154353,2.596568603826732
17063,2006,3.62527383102497,2,structured_rfx_unit,-0.02188332986914103,-2.16456268744325
17063,2007,3.62527383102497,2,structured_rfx_unit,-0.00332697996207465,-0.33214516967493557
17089,2004,6.00170938904395,3,structured_rfx_unit,-0.0137203412129316,-1.3626646329513825
17089,2005,6.00170938904395,3,structured_rfx_unit,-0.02644856450955041,-2.610186452447394
17089,2006,6.00170938904395,3,structured_rfx_unit,-0.07396619616084579,-7.129691295954476
17089,2007,6.00170938904395,3,structured_rfx_unit,-0.05540984625377939,-5.390268595709625
17097,2004,6.46825136840052,3,structured_rfx_unit,0.022273446256406836,2.252335142796391
17097,2005,6.46825136840052,3,structured_rfx_unit,0.009545222959788012,0.959092389326055
17097,2006,6.46825136840052,3,structured_rfx_unit,-0.03797240869150736,-3.7260496232607965
17097,2007,6.46825136840052,3,structured_rfx_unit,-0.01941605878444097,-1.922878113826021
17113,2004,5.01351780234143,3,structured_rfx_unit,0.047871856252425043,4.903621927860491
17113,2005,5.01351780234143,3,structured_rfx_unit,0.03514363295580624,3.5768468602638714
17113,2006,5.01351780234143,3,structured_rfx_unit,-0.012373998695489136,-1.2297755575066183
17113,2007,5.01351780234143,3,structured_rfx_unit,0.006182351211577234,0.6201501388862551
17125,2004,2.77496090638484,2,structured_rfx_unit,0.00921632492850891,0.9258926025710101
17125,2005,2.77496090638484,2,structured_rfx_unit,-0.0035118983681099065,-0.350573886566119
17125,2006,2.77496090638484,2,structured_rfx_unit,-0.051029530019405286,-4.974939080082641
17125,2007,2.77496090638484,2,structured_rfx_unit,-0.03247318011233891,-3.195158756718064
17135,2004,3.42269791310816,2,structured_rfx_unit,0.011868097030420195,1.193880232957567
17135,2005,3.42269791310816,2,structured_rfx_unit,-0.000860126266198611,-0.08597564636348975
17135,2006,3.42269791310816,2,structured_rfx_unit,-0.04837775791749399,-4.722619875896394
17135,2007,3.42269791310816,2,structured_rfx_unit,-0.02982140801042761,-2.9381137175734318
17155,2004,1.80599105147478,1,structured_rfx_unit,0.15663455403682408,16.956812184426084
17155,2005,1.80599105147478,1,structured_rfx_unit,0.14390633074020526,15.477593645159748
17155,2006,1.80599105147478,1,structured_rfx_unit,0.09638869908890994,10.118701120522022
17155,2007,1.80599105147478,1,structured_rfx_unit,0.11494504899597627,12.181179119393693
17161,2004,5.0064532281027,3,structured_rfx_unit,0.047871856252425043,4.903621927860491
17161,2005,5.0064532281027,3,structured_rfx_unit,0.03514363295580624,3.5768468602638714
17161,2006,5.0064532281027,3,structured_rfx_unit,-0.012373998695489136,-1.2297755575066183
17161,2007,5.0064532281027,3,structured_rfx_unit,0.006182351211577234,0.6201501388862551
17169,2004,1.97255208000173,1,structured_rfx_unit,0.18534138628812036,20.362927252705255
17169,2005,1.97255208000173,1,structured_rfx_unit,0.17261316299150153,18.840629661763607
17169,2006,1.97255208000173,1,structured_rfx_unit,0.12509553134020618,13.325670942805568
17169,2007,1.97255208000173,1,structured_rfx_unit,0.14365188124727257,15.44821416796671
17193,2004,2.7324826172428,2,structured_rfx_unit,0.00921632492850891,0.9258926025710101
17193,2005,2.7324826172428,2,structured_rfx_unit,-0.0035118983681099065,-0.350573886566119
17193,2006,2.7324826172428,2,structured_rfx_unit,-0.051029530019405286,-4.974939080082641
17193,2007,2.7324826172428,2,structured_rfx_unit,-0.03247318011233891,-3.195158756718064
17195,2004,4.10516909830525,3,structured_rfx_unit,0.03836252507877316,3.9107867266101826
17195,2005,4.10516909830525,3,structured_rfx_unit,0.025634301782154353,2.596568603826732
17195,2006,4.10516909830525,3,structured_rfx_unit,-0.02188332986914103,-2.16456268744325
17195,2007,4.10516909830525,3,structured_rfx_unit,-0.00332697996207465,-0.33214516967493557
17199,2004,4.11571458795829,3,structured_rfx_unit,0.03836252507877316,3.9107867266101826
17199,2005,4.11571458795829,3,structured_rfx_unit,0.025634301782154353,2.596568603826732
17199,2006,4.11571458795829,3,structured_rfx_unit,-0.02188332986914103,-2.16456268744325
17199,2007,4.11571458795829,3,structured_rfx_unit,-0.00332697996207465,-0.33214516967493557
17203,2004,3.56865907554909,2,structured_rfx_unit,0.03836252507877316,3.9107867266101826
17203,2005,3.56865907554909,2,structured_rfx_unit,0.025634301782154353,2.596568603826732
17203,2006,3.56865907554909,2,structured_rfx_unit,-0.02188332986914103,-2.16456268744325
17203,2007,3.56865907554909,2,structured_rfx_unit,-0.00332697996207465,-0.33214516967493557
24009,2007,4.31164440561939,3,structured_rfx_unit,-0.020103260584672437,-1.9902537355719452
24015,2007,4.4537773664325,3,structured_rfx_unit,-0.020103260584672437,-1.9902537355719452
24017,2007,4.79203142282408,3,structured_rfx_unit,-0.02080174959327355,-2.0586885628037455
24021,2007,5.27441906341037,3,structured_rfx_unit,-0.02278670233770591,-2.2529046191191116
24027,2007,5.5127914463584,3,structured_rfx_unit,-0.030347125368157153,-2.9891274253953104
24033,2007,6.68650368678403,3,structured_rfx_unit,-0.004214922011968963,-0.4206051695126223
26005,2007,4.66027371221412,3,structured_rfx_unit,-0.02080174959327355,-2.0586885628037455
26015,2007,4.0387437582073,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
26027,2007,3.9338627720326,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
26031,2007,3.27518054107867,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
26041,2007,3.65117758692992,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
26057,2007,3.74443241323419,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
26061,2007,3.58396328416438,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
26065,2007,5.63235807797783,3,structured_rfx_unit,-0.030347125368157153,-2.9891274253953104
26073,2007,4.14869069196221,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
26085,2007,2.42771882375081,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
26089,2007,3.05017310923224,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
26105,2007,3.34194265444484,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
26127,2007,3.29112206507397,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
26129,2007,3.07477448089394,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
26137,2007,3.14849627810562,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
26149,2007,4.13391777734183,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
27005,2006,3.40119738166216,2,structured_rfx_unit,0.03375884053630012,3.433513694141621
27005,2007,3.40119738166216,2,structured_rfx_unit,0.021030617239681304,2.125331911651096
27009,2006,3.53298558915526,2,structured_rfx_unit,0.060253268584653075,6.21055104432513
27009,2007,3.53298558915526,2,structured_rfx_unit,0.04752504528803425,4.867246509633127
27023,2006,2.57169577986039,1,structured_rfx_unit,0.031107068434388832,3.159594933702392
27023,2007,2.57169577986039,1,structured_rfx_unit,0.018378845137770022,1.8548775557311492
27035,2006,4.00913156717385,3,structured_rfx_unit,0.060253268584653075,6.21055104432513
27035,2007,4.00913156717385,3,structured_rfx_unit,0.04752504528803425,4.867246509633127
27043,2006,2.78383771441767,2,structured_rfx_unit,0.031107068434388832,3.159594933702392
27043,2007,2.78383771441767,2,structured_rfx_unit,0.018378845137770022,1.8548775557311492
27049,2006,3.78707184000532,3,structured_rfx_unit,0.060253268584653075,6.21055104432513
27049,2007,3.78707184000532,3,structured_rfx_unit,0.04752504528803425,4.867246509633127
27051,2006,1.83880207556137,1,structured_rfx_unit,0.1456942379924962,15.684241550911949
27051,2007,1.83880207556137,1,structured_rfx_unit,0.13296601469587738,14.221117927695936
27055,2006,2.98153192415285,2,structured_rfx_unit,0.03375884053630012,3.433513694141621
27055,2007,2.98153192415285,2,structured_rfx_unit,0.021030617239681304,2.125331911651096
27091,2006,3.08200170870617,2,structured_rfx_unit,0.03375884053630012,3.433513694141621
27091,2007,3.08200170870617,2,structured_rfx_unit,0.021030617239681304,2.125331911651096
27115,2006,3.27827616814965,2,structured_rfx_unit,0.03375884053630012,3.433513694141621
27115,2007,3.27827616814965,2,structured_rfx_unit,0.021030617239681304,2.125331911651096
27123,2006,6.23643808100884,3,structured_rfx_unit,0.018540899071208337,1.8713848767809793
27123,2007,6.23643808100884,3,structured_rfx_unit,0.005812675774589507,0.582960215438022
27129,2006,2.84223138256823,2,structured_rfx_unit,0.02765160770851223,2.8037461697014487
27129,2007,2.84223138256823,2,structured_rfx_unit,0.01492338441189342,1.5035294110533393
27149,2006,2.30787109742328,1,structured_rfx_unit,0.031107068434388832,3.159594933702392
27149,2007,2.30787109742328,1,structured_rfx_unit,0.018378845137770022,1.8548775557311492
27157,2006,3.07315617051879,2,structured_rfx_unit,0.03375884053630012,3.433513694141621
27157,2007,3.07315617051879,2,structured_rfx_unit,0.021030617239681304,2.125331911651096
27163,2006,5.30395146516513,3,structured_rfx_unit,0.06976259975830498,7.225359777305251
27163,2007,5.30395146516513,3,structured_rfx_unit,0.05703437646168615,5.869220386194063
27165,2006,2.47451955690151,1,structured_rfx_unit,0.031107068434388832,3.159594933702392
27165,2007,2.47451955690151,1,structured_rfx_unit,0.018378845137770022,1.8548775557311492
29003,2007,2.80287541484465,2,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
29011,2007,2.52900327684191,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
29013,2007,2.81259038037613,2,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
29023,2007,3.71032289140759,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
29033,2007,2.33068652310492,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
29041,2007,2.13274531370215,1,structured_rfx_unit,-0.06204108090252271,-6.015572365308475
29065,2007,2.7031716536511,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
29073,2007,2.7305941655371,2,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
29077,2007,5.48226676435625,3,structured_rfx_unit,-0.030347125368157153,-2.9891274253953104
29079,2007,2.3448780051843,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
29081,2007,2.18041745901984,1,structured_rfx_unit,-0.168924953204679,-15.542771654894082
29085,2007,2.19053558918542,1,structured_rfx_unit,-0.168924953204679,-15.542771654894082
29089,2007,2.32356349937924,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
29099,2007,5.28876690573619,3,structured_rfx_unit,-0.02278670233770591,-2.2529046191191116
29101,2007,3.87656161714999,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
29105,2007,3.48164000935702,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
29107,2007,3.49529470504127,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
29117,2007,2.67814067069607,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
29119,2007,3.07643630096895,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
29127,2007,3.34247303650915,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
29131,2007,3.15972012365944,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
29149,2007,2.33640664146956,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
29155,2007,2.99807951662234,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
29163,2007,2.90968406892854,2,structured_rfx_unit,-0.06489769438749865,-6.283666445775404
29177,2007,3.15076827565352,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
29201,2007,3.69937419120658,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
29209,2007,3.35543263629441,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
29211,2007,1.97671643915702,1,structured_rfx_unit,-0.0956875182473716,-9.125206114531824
29215,2007,3.13562464220588,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
29229,2007,2.88786862767805,2,structured_rfx_unit,-0.06489769438749865,-6.283666445775404
29510,2007,5.85274543579545,3,structured_rfx_unit,-0.0357585218820705,-3.5126738867164997
30009,2007,2.25675055665025,1,structured_rfx_unit,-0.1377917138887741,-12.871985159840937
30011,2007,0.307484699747961,1,structured_rfx_unit,0.22710727165258723,25.4964482833981
30013,2007,4.3864792072439,3,structured_rfx_unit,-0.020103260584672437,-1.9902537355719452
30021,2007,2.20375873868715,1,structured_rfx_unit,-0.07595721458865652,-7.314413837965727
30033,2007,0.246078522596706,1,structured_rfx_unit,0.22710727165258723,25.4964482833981
30049,2007,4.02026735882578,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
30081,2007,3.58546149491545,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
30087,2007,2.23889954130791,1,structured_rfx_unit,-0.1377917138887741,-12.871985159840937
30095,2007,2.10352421219579,1,structured_rfx_unit,-0.06204108090252271,-6.015572365308475
30101,2007,1.66146094050125,1,structured_rfx_unit,0.09687864621284775,10.172666680483712
30109,2007,0.0657877405380032,1,structured_rfx_unit,0.20362034030118265,22.583266583764505
32007,2007,3.81310833725371,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
32011,2007,0.501381164937991,1,structured_rfx_unit,0.26196024949119734,29.947488661479692
32033,2007,2.21713613116156,1,structured_rfx_unit,-0.07595721458865652,-7.314413837965727
