estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator,target_g,target_t
GATT,g=6_t=7,6.0,7.0,1.0,pooled_full_panel,5.486524883319871,5.486596948128408,0.079933685480019,5.337677369017612,5.35654958954332,5.612129205470648,5.643285209963987,0.0,0.0,0.0,7.91378316689144,information_ablation,staggered,1,800,69,1080832643,pooled_full_panel,,
ES,k=0,,,0.0,pooled_full_panel,4.11998975648037,4.118434567745338,0.0678248890681458,3.985672596592549,4.010019045147126,4.228887910361095,4.2538924582677415,0.0,0.0,0.0,3.9894601436126735,information_ablation,staggered,1,800,69,1080832643,pooled_full_panel,,
ES,k=1,,,1.0,pooled_full_panel,5.280910646680507,5.281233545802157,0.0778432682150617,5.132101607618586,5.155440674848824,5.404528219754314,5.427470377980679,0.0,0.0,0.0,5.585244201057741,information_ablation,staggered,1,800,69,1080832643,pooled_full_panel,,
ES,k=2,,,2.0,pooled_full_panel,5.282324092961159,5.275860818468819,0.104483050097815,5.09498677205438,5.1239315883230745,5.456221118544296,5.488631168023687,0.0,0.0,0.0,5.901163448353504,information_ablation,staggered,1,800,69,1080832643,pooled_full_panel,,
ES,k=3,,,3.0,pooled_full_panel,5.117095352837997,5.113369459032255,0.1416240176913261,4.855629990893094,4.891764805292296,5.343910318403267,5.39128892863431,0.0,0.0,0.0,5.980153213178385,information_ablation,staggered,1,800,69,1080832643,pooled_full_panel,,
ATT,ATT,,,,pooled_full_panel,4.884169106853422,4.884199124917084,0.0673993582428478,4.7543014791764175,4.776966210000155,4.991539897712297,5.00827632937652,0.0,0.0,0.0,5.187785564188697,information_ablation,staggered,1,800,69,1080832643,pooled_full_panel,,
GATT,g=6_t=6,6.0,6.0,0.0,reduced_cell,5.655586442825234,5.656003845272425,0.1788783831690903,5.311273113400881,5.3671895924631485,5.949043851858836,5.991339678167829,0.0,0.0,0.0,5.652702262065313,information_ablation,staggered,1,800,69,1080832643,reduced_cell,6.0,6.0
GATT,g=6_t=7,6.0,7.0,1.0,reduced_cell,7.931139546294152,7.93204443102305,0.1713786103626707,7.592151979885775,7.642212541771974,8.205992469347366,8.262886620312926,0.0,0.0,0.0,7.91378316689144,information_ablation,staggered,1,800,69,1080832643,reduced_cell,6.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,reduced_cell,2.8768235154122723,2.8842493177127864,0.1649927900254406,2.554092945774588,2.603306555283192,3.149279421844774,3.199745079656111,0.0,0.0,0.0,2.718251460535629,information_ablation,staggered,1,800,69,1080832643,reduced_cell,4.0,4.0
GATT,g=4_t=5,4.0,5.0,1.0,reduced_cell,3.7639255361074113,3.7634628388250304,0.1664708886912176,3.427876697521301,3.489185929976204,4.034712139604883,4.082878725688214,0.0,0.0,0.0,3.805552044749881,information_ablation,staggered,1,800,69,1080832643,reduced_cell,4.0,5.0
GATT,g=4_t=6,4.0,6.0,2.0,reduced_cell,4.87983506195128,4.878303754821836,0.1565418979323178,4.578516227790662,4.628652435852814,5.147080539936985,5.200909090011854,0.0,0.0,0.0,4.892852628964133,information_ablation,staggered,1,800,69,1080832643,reduced_cell,4.0,6.0
GATT,g=4_t=7,4.0,7.0,3.0,reduced_cell,5.880887822800297,5.882427580813956,0.1727387519401588,5.536050018050027,5.596668641980756,6.160504384895139,6.228227282860368,0.0,0.0,0.0,5.980153213178385,information_ablation,staggered,1,800,69,1080832643,reduced_cell,4.0,7.0
GATT,g=5_t=5,5.0,5.0,0.0,reduced_cell,3.763733700414517,3.758398541575274,0.1692331395466373,3.439681082267368,3.4805111687277823,4.041687768131074,4.095612981612718,0.0,0.0,0.0,3.942672613406755,information_ablation,staggered,1,800,69,1080832643,reduced_cell,5.0,5.0
GATT,g=5_t=6,5.0,6.0,1.0,reduced_cell,5.609393678443579,5.608372901476828,0.1777129724566415,5.262452260278185,5.323851264231118,5.900910442408243,5.9428671066531455,0.0,0.0,0.0,5.5197416587694565,information_ablation,staggered,1,800,69,1080832643,reduced_cell,5.0,6.0
GATT,g=5_t=7,5.0,7.0,2.0,reduced_cell,7.085849225209077,7.085379402960928,0.1786326297628223,6.736565686149986,6.798239003202941,7.370467429655291,7.421295038572873,0.0,0.0,0.0,7.09681070413216,information_ablation,staggered,1,800,69,1080832643,reduced_cell,5.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,full_panel_raw,2.9481001514092315,2.957380530504623,0.1788798292188586,2.591683797186923,2.657597071127693,3.2315126208547613,3.2853671995840465,0.0,0.0,0.0,2.823867691189827,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
GATT,g=4_t=5,4.0,5.0,1.0,full_panel_raw,3.733782764707819,3.73170065338732,0.1828773065862652,3.4017853118560564,3.44034420318276,4.041301675050119,4.096631696601311,0.0,0.0,0.0,3.9534147676657576,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
GATT,g=4_t=6,4.0,6.0,2.0,full_panel_raw,5.168890522566965,5.172600331151195,0.1815316774385774,4.818526337824951,4.867384758423773,5.470836920799752,5.525449504035559,0.0,0.0,0.0,5.082961844141689,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
GATT,g=4_t=7,4.0,7.0,3.0,full_panel_raw,6.215493768012876,6.213176598564933,0.2147605716880997,5.790536560293313,5.852080262675884,6.558261217981801,6.634154501293147,0.0,0.0,0.0,6.21250892061762,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
GATT,g=5_t=5,5.0,5.0,0.0,full_panel_raw,3.883071251513422,3.871336939073656,0.1980020934342465,3.5152055415621,3.5738707744251297,4.209930014576627,4.282406027084172,0.0,0.0,0.0,3.9865320175609713,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
GATT,g=5_t=6,5.0,6.0,1.0,full_panel_raw,5.56986777759811,5.574668811883376,0.1817279129497503,5.22343483110177,5.2634329022174695,5.862581093914543,5.930971615884711,0.0,0.0,0.0,5.581144824585359,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
GATT,g=5_t=7,5.0,7.0,2.0,full_panel_raw,7.000328592894812,7.00356902051717,0.2258002739572865,6.554409733802901,6.628263279384245,7.367686477926303,7.442315203803174,0.0,0.0,0.0,7.17575763160975,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
GATT,g=6_t=6,6.0,6.0,0.0,full_panel_raw,4.755110738033123,4.754304302826326,0.2001207671597942,4.368566632198821,4.432730468512947,5.073257030627555,5.152438545743723,0.0,0.0,0.0,4.703659518323328,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
GATT,g=6_t=7,6.0,7.0,1.0,full_panel_raw,6.445312019752038,6.448479277303343,0.2410510517394575,5.96993105396488,6.055738429337138,6.826366805550244,6.917692810390251,0.0,0.0,0.0,6.585123325652658,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
ES,k=0,,,0.0,full_panel_raw,3.712870553829989,3.714816202329989,0.1219857307886876,3.475159394871968,3.507035777904362,3.91194839824879,3.9482160347479383,0.0,0.0,0.0,3.6724438972693534,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
ES,k=1,,,1.0,full_panel_raw,5.002164975492275,5.002410937291685,0.1339403486203575,4.7442626549065015,4.778168889468508,5.219025150005433,5.268469446341352,0.0,0.0,0.0,5.141421456177095,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
ES,k=2,,,2.0,full_panel_raw,5.8772769459956615,5.880252674884398,0.1689279264154862,5.548574496888031,5.5995488435210925,6.159858803196059,6.209549215858938,0.0,0.0,0.0,5.892439460049146,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
ES,k=3,,,3.0,full_panel_raw,6.215493768012876,6.213176598564933,0.2147605716880997,5.790536560293313,5.852080262675884,6.558261217981801,6.634154501293147,0.0,0.0,0.0,6.21250892061762,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
ATT,ATT,,,,full_panel_raw,4.963674567756452,4.964246041971496,0.1135279497321826,4.753452582082519,4.782368967419169,5.151185468706069,5.188153008317705,0.0,0.0,0.0,4.997956708735447,information_ablation,staggered,3,200,17,1720389651,full_panel_raw,,
GATT,g=4_t=4,4.0,4.0,0.0,pooled_full_panel,4.079931403672026,4.081728670023958,0.1371257450955914,3.810582592445735,3.851658413783096,4.307186580521542,4.343828814587963,0.0,0.0,0.0,2.823867691189827,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
GATT,g=4_t=5,4.0,5.0,1.0,pooled_full_panel,5.046920460036216,5.044373180380376,0.1523574753215647,4.755198940819169,4.800855064655105,5.300541701037391,5.3527856042817525,0.0,0.0,0.0,3.9534147676657576,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
GATT,g=4_t=6,4.0,6.0,2.0,pooled_full_panel,5.609588524145765,5.612010781089239,0.1771888343768975,5.244390087460769,5.312268832294608,5.900449688763437,5.9548820791985575,0.0,0.0,0.0,5.082961844141689,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
GATT,g=4_t=7,4.0,7.0,3.0,pooled_full_panel,5.716245668100606,5.70540027994759,0.2173362091545326,5.331184365919413,5.382171255706388,6.080447645083907,6.180741538544529,0.0,0.0,0.0,6.21250892061762,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
GATT,g=5_t=5,5.0,5.0,0.0,pooled_full_panel,3.864094176743894,3.8623358727398633,0.1378861938988801,3.594107520361972,3.6386530491505287,4.093602692560959,4.143259368499009,0.0,0.0,0.0,3.9865320175609713,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
GATT,g=5_t=6,5.0,6.0,1.0,pooled_full_panel,4.796832550041705,4.796033495505378,0.1589130336280901,4.497069265053233,4.543688527545202,5.062284076996643,5.128546732790863,0.0,0.0,0.0,5.581144824585359,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
GATT,g=5_t=7,5.0,7.0,2.0,pooled_full_panel,5.32288627648918,5.328061234137728,0.1914478292114732,4.94293536722514,4.996287542258408,5.625594210062478,5.686777916304351,0.0,0.0,0.0,7.17575763160975,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
GATT,g=6_t=6,6.0,6.0,0.0,pooled_full_panel,3.4816805060031784,3.4802550497612907,0.1419878470313506,3.196934955414606,3.257525836123117,3.712957167277857,3.7649186864431177,0.0,0.0,0.0,4.703659518323328,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
GATT,g=6_t=7,6.0,7.0,1.0,pooled_full_panel,4.385568845401507,4.378344880488589,0.1595571791422662,4.076293966967555,4.132088180893798,4.661151687405252,4.701634040739906,0.0,0.0,0.0,6.585123325652658,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
ES,k=0,,,0.0,pooled_full_panel,3.852872811097358,3.8538206717040993,0.1329790406340756,3.5991407125353283,3.634250196551872,4.077296188773285,4.11504485954735,0.0,0.0,0.0,3.6724438972693534,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
ES,k=1,,,1.0,pooled_full_panel,4.792709436160039,4.786720539301856,0.1505101348180939,4.504017653843681,4.55146028761087,5.04890373034784,5.098150346646145,0.0,0.0,0.0,5.141421456177095,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
ES,k=2,,,2.0,pooled_full_panel,5.498694258542746,5.501020303958013,0.1794784944087269,5.132730749993356,5.193779400721505,5.790895983285254,5.845995798474867,0.0,0.0,0.0,5.892439460049146,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
ES,k=3,,,3.0,pooled_full_panel,5.716245668100606,5.70540027994759,0.2173362091545326,5.331184365919413,5.382171255706388,6.080447645083907,6.180741538544529,0.0,0.0,0.0,6.21250892061762,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
ATT,ATT,,,,pooled_full_panel,4.785630430492274,4.786943876164697,0.1265263034955358,4.534372901376789,4.575635012478159,4.993217875298328,5.034171826328868,0.0,0.0,0.0,4.997956708735447,information_ablation,staggered,3,200,17,1720389651,pooled_full_panel,,
GATT,g=4_t=4,4.0,4.0,0.0,reduced_cell,2.988711028035409,2.9848492254862773,0.3526796144089037,2.2784550854562973,2.395760363423813,3.5648217300398453,3.676329377997235,0.0,0.0,0.0,2.823867691189827,information_ablation,staggered,3,200,17,1720389651,reduced_cell,4.0,4.0
GATT,g=4_t=5,4.0,5.0,1.0,reduced_cell,3.6676469453313136,3.6589191417545663,0.3856081736459168,2.9289811684623754,3.050380314789121,4.305342586446732,4.4112178066890735,0.0,0.0,0.0,3.9534147676657576,information_ablation,staggered,3,200,17,1720389651,reduced_cell,4.0,5.0
GATT,g=4_t=6,4.0,6.0,2.0,reduced_cell,5.120101739744283,5.1275594894579815,0.3818496599831726,4.3554364753425245,4.474344755436109,5.753682342675596,5.849178158085464,0.0,0.0,0.0,5.082961844141689,information_ablation,staggered,3,200,17,1720389651,reduced_cell,4.0,6.0
GATT,g=4_t=7,4.0,7.0,3.0,reduced_cell,6.692149896714199,6.698079514833286,0.3986272417057778,5.899127012734073,6.029421356829468,7.3585877855080275,7.494249146633811,0.0,0.0,0.0,6.21250892061762,information_ablation,staggered,3,200,17,1720389651,reduced_cell,4.0,7.0
GATT,g=6_t=6,6.0,6.0,0.0,reduced_cell,4.073715839940533,4.063658336489228,0.3989600080842814,3.2843004931371667,3.407222564649288,4.716327625924987,4.8729302736389855,0.0,0.0,0.0,4.703659518323328,information_ablation,staggered,3,200,17,1720389651,reduced_cell,6.0,6.0
GATT,g=6_t=7,6.0,7.0,1.0,reduced_cell,6.579791332113376,6.588486991387379,0.4172931105844271,5.736015770218403,5.883030767659399,7.258405434670829,7.414781855101023,0.0,0.0,0.0,6.585123325652658,information_ablation,staggered,3,200,17,1720389651,reduced_cell,6.0,7.0
GATT,g=5_t=5,5.0,5.0,0.0,reduced_cell,4.079312527536542,4.065250702628925,0.359522866485688,3.36082630126397,3.492313499384533,4.7012130254875055,4.814423440279609,0.0,0.0,0.0,3.9865320175609713,information_ablation,staggered,3,200,17,1720389651,reduced_cell,5.0,5.0
GATT,g=5_t=6,5.0,6.0,1.0,reduced_cell,5.593162169405668,5.595236775317918,0.3996109779630264,4.818461039037952,4.95041529586773,6.268673447640992,6.362499273606668,0.0,0.0,0.0,5.581144824585359,information_ablation,staggered,3,200,17,1720389651,reduced_cell,5.0,6.0
GATT,g=5_t=7,5.0,7.0,2.0,reduced_cell,7.448774923819211,7.461291683037666,0.3994468751518379,6.663626447941258,6.797929702847328,8.090384979844524,8.240892592439476,0.0,0.0,0.0,7.17575763160975,information_ablation,staggered,3,200,17,1720389651,reduced_cell,5.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,full_panel_raw,2.7242851566036763,2.7230712972360616,0.1775131109048406,2.3743439937965363,2.430262475783651,3.0199570861463503,3.0919644596326097,0.0,0.0,0.0,2.924468062306306,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
GATT,g=4_t=5,4.0,5.0,1.0,full_panel_raw,4.155368902879273,4.153900714810844,0.172296781613061,3.8149367431718217,3.874790620329524,4.425606229686589,4.490281667060248,0.0,0.0,0.0,4.094255287228828,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
GATT,g=4_t=6,4.0,6.0,2.0,full_panel_raw,5.144350211243736,5.139856491313228,0.2008339502428297,4.750221464110638,4.807296185072898,5.472180962874035,5.537349097074744,0.0,0.0,0.0,5.26404251215135,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
GATT,g=4_t=7,4.0,7.0,3.0,full_panel_raw,5.615670161834067,5.611818368230676,0.2573760331609541,5.102735801920466,5.190461655113048,6.04929755388717,6.118103656469822,0.0,0.0,0.0,6.433829737073873,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
GATT,g=5_t=5,5.0,5.0,0.0,full_panel_raw,3.866371063682247,3.8673287794434654,0.1670651628555507,3.549679348434392,3.5940435959061063,4.138420840400404,4.203357014725476,0.0,0.0,0.0,3.909705001829332,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
GATT,g=5_t=6,5.0,6.0,1.0,full_panel_raw,5.2978050081077255,5.298689970325437,0.1889646631696797,4.941863578743923,4.987434113678788,5.608341973574125,5.679048996479693,0.0,0.0,0.0,5.4735870025610645,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
GATT,g=5_t=7,5.0,7.0,2.0,full_panel_raw,6.284474108286786,6.282149323509131,0.2399608509331237,5.825762138427972,5.907061819451137,6.691924188719514,6.759718517071491,0.0,0.0,0.0,7.037469003292797,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
GATT,g=6_t=6,6.0,6.0,0.0,full_panel_raw,5.617105086110569,5.618089109965272,0.1789758926678117,5.259843670744071,5.324112451539701,5.917332131460064,5.953853986694472,0.0,0.0,0.0,5.528084107000186,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
GATT,g=6_t=7,6.0,7.0,1.0,full_panel_raw,7.057136076280505,7.056533984284936,0.2114788300955172,6.641258341197441,6.712813476372552,7.400424822716483,7.46735772827704,0.0,0.0,0.0,7.739317749800259,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
ES,k=0,,,0.0,full_panel_raw,4.190041526372658,4.184315848895206,0.1242931378029937,3.9414141691217615,3.988221181728629,4.388936775673216,4.448671267497965,0.0,0.0,0.0,4.231120822217548,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
ES,k=1,,,1.0,full_panel_raw,5.624721515267585,5.6249464172375845,0.1483625230451057,5.3456903769397845,5.389889416656506,5.877889209386519,5.920994280924916,0.0,0.0,0.0,5.923569151104566,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
ES,k=2,,,2.0,full_panel_raw,5.695196588466783,5.697814374478441,0.1970667197482478,5.308062176004448,5.373469227785096,6.023516456404191,6.079117904537756,0.0,0.0,0.0,6.120866547197219,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
ES,k=3,,,3.0,full_panel_raw,5.615670161834067,5.611818368230676,0.2573760331609541,5.102735801920466,5.190461655113048,6.04929755388717,6.118103656469822,0.0,0.0,0.0,6.433829737073873,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
ATT,ATT,,,,full_panel_raw,5.147889292499734,5.144014582265757,0.1282364748892924,4.899078717268655,4.943162757272529,5.36339665238834,5.399943202907271,0.0,0.0,0.0,5.440978985271615,information_ablation,staggered,3,200,65,1470147464,full_panel_raw,,
GATT,g=4_t=4,4.0,4.0,0.0,pooled_full_panel,4.171512025936254,4.161416858414361,0.1429436344021494,3.904267675974156,3.95127428035815,4.416248271565465,4.466336523769769,0.0,0.0,0.0,2.924468062306306,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
GATT,g=4_t=5,4.0,5.0,1.0,pooled_full_panel,5.151953858466651,5.148996416989664,0.1656760440529444,4.856638243998257,4.898399410245539,5.419419049137598,5.466878314911017,0.0,0.0,0.0,4.094255287228828,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
GATT,g=4_t=6,4.0,6.0,2.0,pooled_full_panel,5.177741903986101,5.17513383118361,0.1874831793649659,4.844272747445763,4.887433772371822,5.468232675444517,5.541313825985983,0.0,0.0,0.0,5.26404251215135,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
GATT,g=4_t=7,4.0,7.0,3.0,pooled_full_panel,5.164063507700395,5.163216728286777,0.2225147762013216,4.73724053314085,4.812980554844271,5.503001790973158,5.6226691403712215,0.0,0.0,0.0,6.433829737073873,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
GATT,g=5_t=5,5.0,5.0,0.0,pooled_full_panel,4.003416018256887,3.999098612436482,0.1380981431305252,3.739264597479867,3.784275405634544,4.230617688074935,4.280079286282525,0.0,0.0,0.0,3.909705001829332,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
GATT,g=5_t=6,5.0,6.0,1.0,pooled_full_panel,4.981764037268886,4.9769764617515095,0.1631146612153152,4.676179071915402,4.718248013240181,5.24558673435444,5.310118860659074,0.0,0.0,0.0,5.4735870025610645,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
GATT,g=5_t=7,5.0,7.0,2.0,pooled_full_panel,5.007275569268876,5.00340872192729,0.1842703692784864,4.66094084748286,4.717030174845809,5.3077763606777415,5.357289096136002,0.0,0.0,0.0,7.037469003292797,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
GATT,g=6_t=6,6.0,6.0,0.0,pooled_full_panel,4.180346211745634,4.17697613551946,0.1391088922007145,3.9041690975913728,3.954158116770795,4.411798216158258,4.44850713666511,0.0,0.0,0.0,5.528084107000186,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
GATT,g=6_t=7,6.0,7.0,1.0,pooled_full_panel,5.160892754193845,5.163262223116385,0.1647233192414415,4.85647301070072,4.898757390655531,5.42531815388126,5.474599583036651,0.0,0.0,0.0,7.739317749800259,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
ES,k=0,,,0.0,pooled_full_panel,4.125453260600103,4.118787766665744,0.1357777238647327,3.861520798260985,3.911840684690726,4.34942400297419,4.399454072612397,0.0,0.0,0.0,4.231120822217548,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
ES,k=1,,,1.0,pooled_full_panel,5.105319301925186,5.103200268480247,0.1609559717508446,4.815557475142942,4.850930711530143,5.360442640910502,5.413240350002965,0.0,0.0,0.0,5.923569151104566,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
ES,k=2,,,2.0,pooled_full_panel,5.0953817647407,5.08967820433656,0.1829304342952606,4.757061839423879,4.812007434988697,5.3892002274470245,5.441365622181116,0.0,0.0,0.0,6.120866547197219,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
ES,k=3,,,3.0,pooled_full_panel,5.164063507700395,5.163216728286777,0.2225147762013216,4.73724053314085,4.812980554844271,5.503001790973158,5.6226691403712215,0.0,0.0,0.0,6.433829737073873,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
ATT,ATT,,,,pooled_full_panel,4.774540263571037,4.771951363753187,0.1413721654820144,4.513991047328951,4.555334118167851,4.998431250507776,5.051864354553317,0.0,0.0,0.0,5.440978985271615,information_ablation,staggered,3,200,65,1470147464,pooled_full_panel,,
GATT,g=5_t=5,5.0,5.0,0.0,reduced_cell,3.639993185350397,3.638342732914556,0.3783350200314967,2.878452986731721,3.001060525260256,4.246279279354971,4.373202546329113,0.0,0.0,0.0,3.909705001829332,information_ablation,staggered,3,200,65,1470147464,reduced_cell,5.0,5.0
GATT,g=5_t=6,5.0,6.0,1.0,reduced_cell,5.107340336862368,5.106307249547314,0.4114374732077235,4.329697228440353,4.4663631001783095,5.793139548963906,5.914272861786517,0.0,0.0,0.0,5.4735870025610645,information_ablation,staggered,3,200,65,1470147464,reduced_cell,5.0,6.0
GATT,g=5_t=7,5.0,7.0,2.0,reduced_cell,6.875704558614704,6.882111476918768,0.4105438620411459,6.059411232213405,6.210772222685974,7.541604938178216,7.688479448683045,0.0,0.0,0.0,7.037469003292797,information_ablation,staggered,3,200,65,1470147464,reduced_cell,5.0,7.0
GATT,g=6_t=6,6.0,6.0,0.0,reduced_cell,5.572095017513437,5.581966698067838,0.3336204220156608,4.917008322374232,5.002437009883336,6.115410293172831,6.21260804627873,0.0,0.0,0.0,5.528084107000186,information_ablation,staggered,3,200,65,1470147464,reduced_cell,6.0,6.0
GATT,g=6_t=7,6.0,7.0,1.0,reduced_cell,7.839066921743504,7.824796284723767,0.3653593100076272,7.117503820507666,7.253734491516657,8.481579100475138,8.568530658363809,0.0,0.0,0.0,7.739317749800259,information_ablation,staggered,3,200,65,1470147464,reduced_cell,6.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,reduced_cell,2.9329489385441168,2.9296542986196257,0.3581540298034169,2.2290730423923666,2.340079514588128,3.534014180698257,3.6331791638887214,0.0,0.0,0.0,2.924468062306306,information_ablation,staggered,3,200,65,1470147464,reduced_cell,4.0,4.0
GATT,g=4_t=5,4.0,5.0,1.0,reduced_cell,3.975801739657853,3.979846114423809,0.3507281853500917,3.292639957297208,3.409013200096992,4.559192556362671,4.654001362956297,0.0,0.0,0.0,4.094255287228828,information_ablation,staggered,3,200,65,1470147464,reduced_cell,4.0,5.0
GATT,g=4_t=6,4.0,6.0,2.0,reduced_cell,5.063720434426419,5.061412881731156,0.4306736160771794,4.220717353232384,4.379027276514655,5.761867548791754,5.934209986453544,0.0,0.0,0.0,5.26404251215135,information_ablation,staggered,3,200,65,1470147464,reduced_cell,4.0,6.0
GATT,g=4_t=7,4.0,7.0,3.0,reduced_cell,6.234649424687083,6.2152595882395065,0.4402803177654614,5.412935853506121,5.532585448437866,6.967553681707253,7.135098789404064,0.0,0.0,0.0,6.433829737073873,information_ablation,staggered,3,200,65,1470147464,reduced_cell,4.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,full_panel_raw,2.844738161554367,2.8447654225292283,0.101458657374065,2.648411422899436,2.6810779046252597,3.013857307904567,3.0393757267061106,0.0,0.0,0.0,2.8533256406059238,information_ablation,staggered,3,800,13,3485001784,full_panel_raw,,
GATT,g=4_t=5,4.0,5.0,1.0,full_panel_raw,3.882260266284826,3.877356645508217,0.1011926135272525,3.680501768737016,3.7230337829586646,4.045584761744627,4.087929037240552,0.0,0.0,0.0,3.994655896848293,information_ablation,staggered,3,800,13,3485001784,full_panel_raw,,
GATT,g=4_t=6,4.0,6.0,2.0,full_panel_raw,5.269777301531667,5.268124662028115,0.0961371598560109,5.081719241470132,5.115042805365146,5.429596426760384,5.459483457003784,0.0,0.0,0.0,5.135986153090663,information_ablation,staggered,3,800,13,3485001784,full_panel_raw,,
GATT,g=4_t=7,4.0,7.0,3.0,full_panel_raw,6.21334794481788,6.212395026452641,0.1213462931135228,5.967705312080796,6.008935815176471,6.415262428916316,6.448197772649638,0.0,0.0,0.0,6.277316409333032,information_ablation,staggered,3,800,13,3485001784,full_panel_raw,,
GATT,g=5_t=5,5.0,5.0,0.0,full_panel_raw,4.056760828177183,4.050250788411539,0.1080099067274534,3.854775343345898,3.892861563348772,4.239491972993149,4.277515535624906,0.0,0.0,0.0,4.002746242388868,information_ablation,staggered,3,800,13,3485001784,full_panel_raw,,
GATT,g=5_t=6,5.0,6.0,1.0,full_panel_raw,5.810114355599498,5.807638799763788,0.0947488050986497,5.6221826667497945,5.657425577896924,5.964758031436949,5.994076303762714,0.0,0.0,0.0,5.603844739344414,information_ablation,staggered,3,800,13,3485001784,full_panel_raw,,
GATT,g=5_t=7,5.0,7.0,2.0,full_panel_raw,7.144528590004018,7.139306437091092,0.118266156742429,6.914514010391657,6.948850471301242,7.325811311177282,7.385418657867973,0.0,0.0,0.0,7.204943236299962,information_ablation,staggered,3,800,13,3485001784,full_panel_raw,,
GATT,g=6_t=6,6.0,6.0,0.0,full_panel_raw,5.910069625658032,5.909436392408104,0.0983346784903672,5.711301271636744,5.750610384030002,6.067928942078322,6.096442730005322,0.0,0.0,0.0,5.587826144099947,information_ablation,staggered,3,800,13,3485001784,full_panel_raw,,
GATT,g=6_t=7,6.0,7.0,1.0,full_panel_raw,7.689126793756206,7.690504710380182,0.1153361179747948,7.4618301362696595,7.504052807096434,7.868067296235426,7.918075854660797,0.0,0.0,0.0,7.822956601739925,information_ablation,staggered,3,800,13,3485001784,full_panel_raw,,
ES,k=0,,,0.0,full_panel_raw,4.12565704562219,4.126106076778551,0.0631846892707636,4.004158841777018,4.023322752000845,4.227201276361441,4.247304933135395,0.0,0.0,0.0,4.016425009031112,information_ablation,staggered,3,800,13,3485001784,full_panel_raw,,
