"dgp","setting","linearity_degree","N","rep","estimand_type","estimand_id","g","t","k","method","post_mean","sd","q025","q05","q95","q975","p_bayes","surf_rmse","surf_mae","surf_n","surf_mape","surf_cover95","surf_len95","surf_cover90","surf_len90","true"
"staggered","D_contamination",3,200,0,"GATT","g=4_t=4",4,4,0,"wang",2.51757881918482,0.248752528304652,2.03003281879872,2.1084172279928,2.92674041037684,3.00512481957092,2.23335672923422e-24,,,,,,,,,2.73202409335137
"staggered","D_contamination",3,200,0,"GATT","g=4_t=5",4,5,1,"wang",4.83893563309145,0.318268868226526,4.21514010904671,4.31542981211357,5.36244145406932,5.46273115713618,1.66529534799572e-52,,,,,,,,,4.91764336803246
"staggered","D_contamination",3,200,0,"GATT","g=4_t=6",4,6,2,"wang",7.31355488388651,0.382113967045425,6.56462526458029,6.68503319673597,7.94207657103704,8.06248450319272,5.8949357897723e-82,,,,,,,,,7.10326264271356
"staggered","D_contamination",3,200,0,"GATT","g=4_t=7",4,7,3,"wang",9.09453032615897,0.388910849395982,8.33227906213342,8.45482875988659,9.73423189243135,9.85678159018451,3.06442225807731e-121,,,,,,,,,9.28888191739465
"staggered","D_contamination",3,200,0,"GATT","g=5_t=5",5,5,0,"wang",5.55198861420157,0.281584050720116,5.00009401181597,5.08882396203838,6.01515326636476,6.10388321658717,7.70732904476662e-87,,,,,,,,,5.52972021795207
"staggered","D_contamination",3,200,0,"GATT","g=5_t=6",5,6,1,"wang",10.5530574061176,0.407025464512411,9.75530214859003,9.88355994271254,11.2225548695227,11.3508126636452,1.64102659553416e-148,,,,,,,,,9.95349639231372
"staggered","D_contamination",3,200,0,"GATT","g=5_t=7",5,7,2,"wang",14.7243418992419,0.507620639413616,13.7294237203343,13.8893800600199,15.559303738464,15.7192600781496,2.71711465237001e-185,,,,,,,,,14.3772725666754
"staggered","D_contamination",3,200,0,"GATT","g=6_t=6",6,6,0,"wang",8.51884991297036,0.40185672227977,7.73122520414401,7.85785427590159,9.17984555003913,9.3064746217967,4.90599619182826e-100,,,,,,,,,8.37892551861529
"staggered","D_contamination",3,200,0,"GATT","g=6_t=7",6,7,1,"wang",15.7065076579557,0.611670947215296,14.5076546215678,14.7003982537448,16.7126170621665,16.9053606943435,1.02842279098772e-145,,,,,,,,,15.0820659335075
"staggered","D_contamination",3,200,0,"CATT","surface",,,,"wang",,,,,,,,2.42187474638966,1.85961127782464,449,0.265825125396924,0.376391982182628,2.11631216594061,0.329621380846325,1.77606554579374,
