spec,group,n_obs,att_log,post_sd,lo95_log,hi95_log,att_pct,lo95_pct,hi95_pct,p_bayes,setting,rep,sigma2_shape,sigma2_rate,method_version,smoke_only,method_label
structured_rfx_unit,All treated,291,0.0016906952254969257,0.0460209880956272,-0.0390488718086205,0.08291440513850429,0.26341397518561266,-3.82962922017015,8.644881013277605,0.75,mpdta,0,2.0,1.0,0.2.0-proper-ig,True,DiD-BCF
structured_rfx_unit,Small population,72,0.02214327318443214,0.04237997515310055,-0.019838847130455483,0.09164842638765705,2.320114148346143,-1.964335213563284,9.597943688947375,0.75,mpdta,0,2.0,1.0,0.2.0-proper-ig,True,DiD-BCF
structured_rfx_unit,Medium population,119,-0.011540342252716287,0.04529737063685892,-0.050211274598846306,0.06255436069469718,-1.0573448286990041,-4.897152488586021,6.455232714901182,0.5,mpdta,0,2.0,1.0,0.2.0-proper-ig,True,DiD-BCF
structured_rfx_unit,High population,100,0.002709773694137491,0.06470078135940384,-0.06286031182588628,0.1260514276714547,0.4606466207851531,-6.092535785030306,13.434050327371594,0.75,mpdta,0,2.0,1.0,0.2.0-proper-ig,True,DiD-BCF
