"dgp","setting","linearity_degree","N","rep","estimand_type","estimand_id","g","t","k","method","post_mean","sd","q025","q05","q95","q975","p_bayes","surf_rmse","surf_mae","surf_n","surf_mape","surf_cover95","surf_len95","surf_cover90","surf_len90","true"
"canonical","B1_null",1,200,0,"GATT","g=4_t=4",4,4,0,"wang",-0.0640352873397542,0.125039700780685,-0.30910859944067,-0.269707339327668,0.141636764648159,0.181038024761161,0.304283637742907,,,,,,,,,0
"canonical","B1_null",1,200,0,"GATT","g=4_t=5",4,5,1,"wang",-0.405109561769067,0.134442453539285,-0.668611930777738,-0.626247769242974,-0.18397135429516,-0.141607192760395,0.0012923029303138,,,,,,,,,0
"canonical","B1_null",1,200,0,"GATT","g=4_t=6",4,6,2,"wang",-0.0422467933614505,0.14849905926268,-0.33329960355017,-0.286506064985907,0.202012478263006,0.248806016827269,0.388016684571935,,,,,,,,,0
"canonical","B1_null",1,200,0,"GATT","g=4_t=7",4,7,3,"wang",-0.071695673299332,0.170923851351961,-0.406700268690527,-0.35284045389101,0.209449107292346,0.263308922091863,0.337440088068145,,,,,,,,,0
"canonical","B1_null",1,200,0,"CATT","surface",,,,"wang",,,,,,,,0.291696912212723,0.236969990641546,432,,0.939814814814815,1.16375080043475,0.900462962962963,0.976650672715571,
"canonical","B1_null",1,200,1,"GATT","g=4_t=4",4,4,0,"wang",0.0721880209274373,0.159608680554848,-0.240639247047565,-0.190344955717927,0.334720997572801,0.385015288902439,0.325533174230262,,,,,,,,,0
"canonical","B1_null",1,200,1,"GATT","g=4_t=5",4,5,1,"wang",0.104334734708744,0.139946663981346,-0.169955688614791,-0.12585709532763,0.334526564745117,0.378625158032279,0.227975047048011,,,,,,,,,0
"canonical","B1_null",1,200,1,"GATT","g=4_t=6",4,6,2,"wang",0.0396932717948286,0.156780757976136,-0.267591369731111,-0.218188185085251,0.297574728674908,0.346977913320769,0.400065744547758,,,,,,,,,0
"canonical","B1_null",1,200,1,"GATT","g=4_t=7",4,7,3,"wang",0.216775426729485,0.164794879511673,-0.106216604497732,-0.0542880900148088,0.487838943473778,0.539767457956701,0.0941834293484775,,,,,,,,,0
"canonical","B1_null",1,200,1,"CATT","surface",,,,"wang",,,,,,,,0.194410363043668,0.150043561239652,416,,0.975961538461538,1.00207795608376,0.951923076923077,0.840970514956494,
"canonical","B1_null",1,200,2,"GATT","g=4_t=4",4,4,0,"wang",0.171786922063197,0.146472624239613,-0.115294148431972,-0.0691391598078274,0.412713003934222,0.458867992558367,0.120432767257801,,,,,,,,,0
"canonical","B1_null",1,200,2,"GATT","g=4_t=5",4,5,1,"wang",0.0641772650586202,0.135397005233655,-0.201195990907156,-0.158531040587978,0.286885570705219,0.329550521024396,0.317752364269116,,,,,,,,,0
"canonical","B1_null",1,200,2,"GATT","g=4_t=6",4,6,2,"wang",0.026209453330406,0.138150334845479,-0.244560229554679,-0.20102767754152,0.253446584202332,0.296979136215491,0.424765488320075,,,,,,,,,0
"canonical","B1_null",1,200,2,"GATT","g=4_t=7",4,7,3,"wang",-0.218208695608174,0.147925960245429,-0.508138252354646,-0.461525303021709,0.0251079118053603,0.0717208611382974,0.0700900030439949,,,,,,,,,0
"canonical","B1_null",1,200,2,"CATT","surface",,,,"wang",,,,,,,,0.178963549439588,0.150380984772079,416,,0.992788461538462,0.989466029454971,0.980769230769231,0.830386250162312,
"canonical","B1_null",1,200,3,"GATT","g=4_t=4",4,4,0,"wang",-0.0204777525016589,0.151374747707708,-0.317166808517848,-0.269467111767673,0.228511606764355,0.276211303514531,0.446195832014409,,,,,,,,,0
"canonical","B1_null",1,200,3,"GATT","g=4_t=5",4,5,1,"wang",0.0974290118417291,0.146444326527734,-0.189596596156874,-0.14345052442472,0.338308548108178,0.384454619840332,0.252930185575214,,,,,,,,,0
"canonical","B1_null",1,200,3,"GATT","g=4_t=6",4,6,2,"wang",-0.114452580487431,0.168724517096701,-0.445146559914351,-0.391979777332009,0.163074616357146,0.216241398939488,0.24877808702209,,,,,,,,,0
"canonical","B1_null",1,200,3,"GATT","g=4_t=7",4,7,3,"wang",0.268753360628086,0.157850321051336,-0.0406275860209744,0.00911262864551193,0.528394092610659,0.578134307277145,0.0443230149612557,,,,,,,,,0
"canonical","B1_null",1,200,3,"CATT","surface",,,,"wang",,,,,,,,0.224718085181969,0.188382211895403,396,,0.964646464646465,1.05710335154666,0.929292929292929,0.88714929264258,
"canonical","B1_null",1,200,4,"GATT","g=4_t=4",4,4,0,"wang",0.13860219377584,0.148694157727626,-0.152833002380629,-0.105977986339077,0.383182373890758,0.43003738993231,0.175634831816894,,,,,,,,,0
