dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,B2_sweep,3,800,40,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.5003409222056847,0.07125892540112012,3.3627594750398884,3.3849146551666824,3.612829334836363,3.6382064488430985,0.0,,,,,,,,,3.6564679530273154
canonical,B2_sweep,3,800,40,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.501523268102815,0.07121641222573645,3.3590649042748617,3.3849511781097203,3.60687515371172,3.631237550613768,0.0,,,,,,,,,3.6564679530273154
canonical,B2_sweep,3,800,40,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,3.516553403301171,0.07029278305006723,3.3784922506965356,3.4039816629469875,3.6293480177723594,3.6538517181028727,0.0,,,,,,,,,3.6564679530273154
canonical,B2_sweep,3,800,40,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,3.5337424768776247,0.07590978211758928,3.3977981003086164,3.4200103866632476,3.663059554204176,3.688775534508144,0.0,,,,,,,,,3.6564679530273154
canonical,B2_sweep,3,800,40,structured,ES,k=0,,,0.0,plain,3.5003409222056847,0.07125892540112012,3.3627594750398884,3.3849146551666824,3.612829334836363,3.6382064488430985,0.0,,,,,,,,,3.6564679530273154
canonical,B2_sweep,3,800,40,structured,ES,k=1,,,1.0,plain,3.501523268102815,0.07121641222573645,3.3590649042748617,3.3849511781097203,3.60687515371172,3.631237550613768,0.0,,,,,,,,,3.6564679530273154
canonical,B2_sweep,3,800,40,structured,ES,k=2,,,2.0,plain,3.516553403301171,0.07029278305006723,3.3784922506965356,3.4039816629469875,3.6293480177723594,3.6538517181028727,0.0,,,,,,,,,3.6564679530273154
canonical,B2_sweep,3,800,40,structured,ES,k=3,,,3.0,plain,3.5337424768776247,0.07590978211758928,3.3977981003086164,3.4200103866632476,3.663059554204176,3.688775534508144,0.0,,,,,,,,,3.6564679530273154
canonical,B2_sweep,3,800,40,structured,ATT,ATT,,,,plain,3.5130400176218246,0.06113986816605317,3.395623536381242,3.4192374781800114,3.6080225120173868,3.629333239524729,0.0,,,,,,,,,3.6564679530273154
canonical,B2_sweep,3,800,40,structured,CATT,surface,,,,plain,,,,,,,,0.27498527659215444,0.19031090799879682,1472.0,0.05115319765011137,0.951766304347826,0.7833641795464727,0.9001358695652174,0.6579255126541949,
