dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,B2_sweep,1,50,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.888998498275201,0.2737049530021085,3.343139846363475,3.427270963626051,4.346627389922171,4.424148657303433,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.8835366003484215,0.2641776887763985,3.358688172727302,3.4482744777311143,4.312331248631721,4.391638753203276,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,3.9110120081205606,0.2601050669679885,3.4027985763710022,3.4757432091427907,4.3259123652047355,4.41467942128771,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,4.06360838369678,0.2957189136643803,3.483482233940452,3.6039697450437744,4.568142586730694,4.672900190370529,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,ES,k=0,,,0.0,plain,3.888998498275201,0.2737049530021085,3.343139846363475,3.427270963626051,4.346627389922171,4.424148657303433,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,ES,k=1,,,1.0,plain,3.8835366003484215,0.2641776887763985,3.358688172727302,3.4482744777311143,4.312331248631721,4.391638753203276,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,ES,k=2,,,2.0,plain,3.9110120081205606,0.2601050669679885,3.4027985763710022,3.4757432091427907,4.3259123652047355,4.41467942128771,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,ES,k=3,,,3.0,plain,4.06360838369678,0.2957189136643803,3.483482233940452,3.6039697450437744,4.568142586730694,4.672900190370529,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,ATT,ATT,,,,plain,3.9367888726102405,0.2368591513224424,3.460513334564396,3.5562867360987958,4.324886021072928,4.393915821961595,0.0,,,,,,,,,3.8082977226309667
canonical,B2_sweep,1,50,0,structured,CATT,surface,,,,plain,,,,,,,,0.3852477031643644,0.30407504598394475,96.0,0.0987346516496338,1.0,1.6439245719451894,0.9375,1.3737640634061592,
canonical,B2_sweep,1,50,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,corrected,3.918060974680428,0.4654936070296527,3.0149851654720217,3.179410861113702,4.677416008485724,4.808494983887662,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,corrected,4.076085768730756,0.4228708179226806,3.311027099426277,3.4367469193208406,4.798020298592269,5.001021781112646,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,corrected,3.9804828156110648,0.4077804401855878,3.19156695872281,3.3079010420587918,4.659528636312396,4.834569354002719,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,corrected,4.490296353219379,0.48619114258647095,3.6357465317497457,3.755044407908833,5.327620061423494,5.494823955742672,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,ES,k=0,,,0.0,corrected,3.918060974680428,0.4654936070296527,3.0149851654720217,3.179410861113702,4.677416008485724,4.808494983887662,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,ES,k=1,,,1.0,corrected,4.076085768730756,0.4228708179226806,3.311027099426277,3.4367469193208406,4.798020298592269,5.001021781112646,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,ES,k=2,,,2.0,corrected,3.9804828156110648,0.4077804401855878,3.19156695872281,3.3079010420587918,4.659528636312396,4.834569354002719,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,ES,k=3,,,3.0,corrected,4.490296353219379,0.48619114258647095,3.6357465317497457,3.755044407908833,5.327620061423494,5.494823955742672,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep,1,50,0,structured,ATT,ATT,,,,corrected,4.116231478060407,0.36617158117376547,3.4242799562506954,3.5301724732211612,4.732269392182947,4.9099345524781155,0.0,,,,,,,,,3.8082977226309667
canonical,B2_sweep,1,50,0,structured,CATT,surface,,,,corrected,,,,,,,,1.2197580433627522,1.0411058030621065,96.0,0.3331139315689444,0.3958333333333333,1.746396079843711,0.34375,1.4458704436029295,
canonical,B2_sweep,1,50,1,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.776771652456692,0.27057055494606463,3.249505839168034,3.338611346449362,4.210430632791118,4.3098652239613475,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep,1,50,1,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.7649305061621985,0.26748430119514827,3.237391668568814,3.3237285571949964,4.197878414963598,4.288050587040983,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep,1,50,1,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,3.804045094514398,0.279579917228439,3.2643574486439753,3.331020459271392,4.277405671394277,4.365254845674015,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep,1,50,1,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,3.93929047485796,0.3050724045558349,3.3361066970704116,3.4505134358572955,4.434066331068272,4.554001531003701,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep,1,50,1,structured,ES,k=0,,,0.0,plain,3.776771652456692,0.27057055494606463,3.249505839168034,3.338611346449362,4.210430632791118,4.3098652239613475,0.0,,,,,,,,,3.7631583820785344
