dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,B1_null,2,200,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,-0.1732699689675948,0.1457840453654999,-0.44994281465491753,-0.4067439235678399,0.06956224175386903,0.12279833527736322,0.11733333333333333,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,-0.2599264708702155,0.1425566153138388,-0.5500596371113033,-0.5012567875227661,-0.03557007168302852,0.007518622356381567,0.028666666666666667,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,-0.18307453740586674,0.13427376268939464,-0.45059176658781747,-0.39685497980214235,0.0443659657751211,0.0875098365881755,0.08866666666666667,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,-0.17675096326527295,0.1486382214326294,-0.46565735648106277,-0.4251276954927372,0.05942475918836038,0.1312239426901916,0.10533333333333333,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,ES,k=0,,,0.0,plain,-0.1732699689675948,0.1457840453654999,-0.44994281465491753,-0.4067439235678399,0.06956224175386903,0.12279833527736322,0.11733333333333333,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,ES,k=1,,,1.0,plain,-0.2599264708702155,0.1425566153138388,-0.5500596371113033,-0.5012567875227661,-0.03557007168302852,0.007518622356381567,0.028666666666666667,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,ES,k=2,,,2.0,plain,-0.18307453740586674,0.13427376268939464,-0.45059176658781747,-0.39685497980214235,0.0443659657751211,0.0875098365881755,0.08866666666666667,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,ES,k=3,,,3.0,plain,-0.17675096326527295,0.1486382214326294,-0.46565735648106277,-0.4251276954927372,0.05942475918836038,0.1312239426901916,0.10533333333333333,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,ATT,ATT,,,,plain,-0.19825548512723754,0.11470539205670537,-0.4335603081922962,-0.3828305191021587,-0.01023300487062638,0.027228496108314883,0.044,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,CATT,surface,,,,plain,,,,,,,,0.2478584299000951,0.1984187129095813,432.0,,0.9027777777777778,0.851593351304237,0.8379629629629629,0.7127621752113511,
canonical,B1_null,2,200,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,corrected,0.21212719791278403,0.6352241952927825,-0.8267451275996698,-0.628754281202764,1.0924413920515958,1.4322943830179993,0.30733333333333335,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,corrected,1.121686064186542,1.642734515313509,-0.8883562115585028,-0.6749259517562989,4.250686791412914,5.322357994705437,0.19933333333333333,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,corrected,-1.2325367501535285,1.4143221796457366,-5.118067433466002,-3.870773390180643,0.3745122721816845,0.6095435906058415,0.11133333333333334,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,corrected,-1.2110569995121487,1.421460333900493,-5.083458497858324,-3.737196394710322,0.36417243681849576,0.6925685375976945,0.11066666666666666,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,ES,k=0,,,0.0,corrected,0.21212719791278403,0.6352241952927825,-0.8267451275996698,-0.628754281202764,1.0924413920515958,1.4322943830179993,0.30733333333333335,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,ES,k=1,,,1.0,corrected,1.121686064186542,1.642734515313509,-0.8883562115585028,-0.6749259517562989,4.250686791412914,5.322357994705437,0.19933333333333333,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,ES,k=2,,,2.0,corrected,-1.2325367501535285,1.4143221796457366,-5.118067433466002,-3.870773390180643,0.3745122721816845,0.6095435906058415,0.11133333333333334,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,ES,k=3,,,3.0,corrected,-1.2110569995121487,1.421460333900493,-5.083458497858324,-3.737196394710322,0.36417243681849576,0.6925685375976945,0.11066666666666666,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,ATT,ATT,,,,corrected,-0.2774451218915877,0.6156935701149879,-1.6135375282939963,-1.1291157811760941,0.5132317389472683,0.7114834169317539,0.266,,,,,,,,,0.0
canonical,B1_null,2,200,0,structured,CATT,surface,,,,corrected,,,,,,,,1.0354930554126154,0.9443517529412508,432.0,,1.0,4.993347944102368,1.0,3.7483657275786793,
canonical,B1_null,2,200,1,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,0.037830859298373036,0.1317312579667675,-0.2232816726335,-0.18192924817633527,0.2542002876113344,0.2899581715890179,0.388,,,,,,,,,0.0
