dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,B2_sweep_serial,2,800,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.7393954511200813,0.07344294273897396,3.605070443774366,3.627719089167872,3.8670734131061333,3.8924157383980127,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.672185246991341,0.06296092041456396,3.5455463627417787,3.571642179522807,3.768123986969016,3.791956578140793,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,3.659778821685689,0.06072028213579343,3.5397872203770753,3.5587391595357696,3.7498187279345485,3.7671590062865796,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,3.6739353497724743,0.0634980125768062,3.553060482262598,3.573668871767369,3.7753086706829992,3.8057793500911234,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,ES,k=0,,,0.0,plain,3.7393954511200813,0.07344294273897396,3.605070443774366,3.627719089167872,3.8670734131061333,3.8924157383980127,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,ES,k=1,,,1.0,plain,3.672185246991341,0.06296092041456396,3.5455463627417787,3.571642179522807,3.768123986969016,3.791956578140793,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,ES,k=2,,,2.0,plain,3.659778821685689,0.06072028213579343,3.5397872203770753,3.5587391595357696,3.7498187279345485,3.7671590062865796,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,ES,k=3,,,3.0,plain,3.6739353497724743,0.0634980125768062,3.553060482262598,3.573668871767369,3.7753086706829992,3.8057793500911234,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,ATT,ATT,,,,plain,3.6863237173923977,0.049508736733678206,3.588205786915802,3.604334365608813,3.765911204558792,3.7797898424709,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,CATT,surface,,,,plain,,,,,,,,0.19073294166623567,0.15062120212326455,1768.0,0.043201695969620105,0.9049773755656109,0.6223079282558365,0.8619909502262444,0.5209477274991946,
canonical,B2_sweep_serial,2,800,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,corrected,3.75920561270964,0.08020380599772163,3.5971653444170095,3.6274966027138036,3.8885240001472132,3.910282842588149,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,corrected,3.6371715334612174,0.09485802240482467,3.4455367481462176,3.472542145479615,3.7880809982561345,3.8215978109969093,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,corrected,3.6010654259918615,0.10334316519099157,3.3998300447575445,3.4307683155110995,3.761421295728811,3.792674137885497,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,corrected,3.6831984188001905,0.10690720353513143,3.482308967850605,3.510333425164084,3.85705013719121,3.8951501216934434,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,ES,k=0,,,0.0,corrected,3.75920561270964,0.08020380599772163,3.5971653444170095,3.6274966027138036,3.8885240001472132,3.910282842588149,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,ES,k=1,,,1.0,corrected,3.6371715334612174,0.09485802240482467,3.4455367481462176,3.472542145479615,3.7880809982561345,3.8215978109969093,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,ES,k=2,,,2.0,corrected,3.6010654259918615,0.10334316519099157,3.3998300447575445,3.4307683155110995,3.761421295728811,3.792674137885497,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,ES,k=3,,,3.0,corrected,3.6831984188001905,0.10690720353513143,3.482308967850605,3.510333425164084,3.85705013719121,3.8951501216934434,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,ATT,ATT,,,,corrected,3.6701602477407276,0.08567028353954667,3.4995151824463915,3.5279270926493234,3.806246432679751,3.831713829444281,0.0,,,,,,,,,3.771146062816726
canonical,B2_sweep_serial,2,800,0,structured,CATT,surface,,,,corrected,,,,,,,,1.04094182909243,0.8487140453912897,1768.0,0.2588358537360854,0.12726244343891402,0.3737159519981556,0.10972850678733032,0.31348398561369173,
canonical,B2_sweep_serial,2,800,1,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.6774140682022747,0.062107754981495185,3.557847336190281,3.576048655754541,3.7771474666561664,3.798860746629599,0.0,,,,,,,,,3.70305930279103
canonical,B2_sweep_serial,2,800,1,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.6778618474801528,0.06253943755043646,3.550709367961423,3.5715726792248255,3.7744019667210584,3.7913937487661618,0.0,,,,,,,,,3.70305930279103
