dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,B1_serial_corr,2,200,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.7106229163330995,0.13628197173415385,3.469628859056175,3.4968284430353167,3.9452519873166065,3.9886525116058666,0.0,,,,,,,,,3.8483069138535284
canonical,B1_serial_corr,2,200,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.5769293518877965,0.117993260127129,3.32855692797456,3.3808902295891414,3.758322703687523,3.7980183560444565,0.0,,,,,,,,,3.8483069138535284
canonical,B1_serial_corr,2,200,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,3.590949043220341,0.1108134432387391,3.380484893365459,3.4167240455478813,3.770217441708487,3.8141264353538045,0.0,,,,,,,,,3.8483069138535284
canonical,B1_serial_corr,2,200,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,3.5923392826999647,0.11790094822691866,3.3644346971613803,3.4068112684478127,3.7895058167733167,3.8301880576206253,0.0,,,,,,,,,3.8483069138535284
canonical,B1_serial_corr,2,200,0,structured,ES,k=0,,,0.0,plain,3.7106229163330995,0.13628197173415385,3.469628859056175,3.4968284430353167,3.9452519873166065,3.9886525116058666,0.0,,,,,,,,,3.8483069138535284
canonical,B1_serial_corr,2,200,0,structured,ES,k=1,,,1.0,plain,3.5769293518877965,0.117993260127129,3.32855692797456,3.3808902295891414,3.758322703687523,3.7980183560444565,0.0,,,,,,,,,3.8483069138535284
canonical,B1_serial_corr,2,200,0,structured,ES,k=2,,,2.0,plain,3.590949043220341,0.1108134432387391,3.380484893365459,3.4167240455478813,3.770217441708487,3.8141264353538045,0.0,,,,,,,,,3.8483069138535284
canonical,B1_serial_corr,2,200,0,structured,ES,k=3,,,3.0,plain,3.5923392826999647,0.11790094822691866,3.3644346971613803,3.4068112684478127,3.7895058167733167,3.8301880576206253,0.0,,,,,,,,,3.8483069138535284
canonical,B1_serial_corr,2,200,0,structured,ATT,ATT,,,,plain,3.6177101485353003,0.09276216444996395,3.4408296627558865,3.468695533645731,3.7696781670777444,3.7966172957618105,0.0,,,,,,,,,3.8483069138535275
canonical,B1_serial_corr,2,200,0,structured,CATT,surface,,,,plain,,,,,,,,0.3843491445041135,0.29941047304205104,432.0,0.08115202896287411,0.7638888888888888,0.9460501778911341,0.6666666666666666,0.7982211124695995,
