dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,B1_strong_confounder,2,200,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.8120650353312984,0.16710394236257065,3.5081374962521146,3.5479246670025786,4.101247731708486,4.15644725664053,0.0,,,,,,,,,3.853185827138337
canonical,B1_strong_confounder,2,200,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.6363255378227257,0.17184534593047607,3.2778231616890197,3.338651758400911,3.9127115439398494,3.9531601450907075,0.0,,,,,,,,,3.853185827138337
canonical,B1_strong_confounder,2,200,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,3.7991010310378006,0.15377732796591725,3.510926310569068,3.5582018420168304,4.0558610204452314,4.111475948417878,0.0,,,,,,,,,3.853185827138337
canonical,B1_strong_confounder,2,200,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,3.820039353476923,0.16028103757057807,3.5090876612242496,3.566405748422758,4.089556949527327,4.147530700814251,0.0,,,,,,,,,3.853185827138337
canonical,B1_strong_confounder,2,200,0,structured,ES,k=0,,,0.0,plain,3.8120650353312984,0.16710394236257065,3.5081374962521146,3.5479246670025786,4.101247731708486,4.15644725664053,0.0,,,,,,,,,3.853185827138337
canonical,B1_strong_confounder,2,200,0,structured,ES,k=1,,,1.0,plain,3.6363255378227257,0.17184534593047607,3.2778231616890197,3.338651758400911,3.9127115439398494,3.9531601450907075,0.0,,,,,,,,,3.853185827138337
canonical,B1_strong_confounder,2,200,0,structured,ES,k=2,,,2.0,plain,3.7991010310378006,0.15377732796591725,3.510926310569068,3.5582018420168304,4.0558610204452314,4.111475948417878,0.0,,,,,,,,,3.853185827138337
canonical,B1_strong_confounder,2,200,0,structured,ES,k=3,,,3.0,plain,3.820039353476923,0.16028103757057807,3.5090876612242496,3.566405748422758,4.089556949527327,4.147530700814251,0.0,,,,,,,,,3.853185827138337
canonical,B1_strong_confounder,2,200,0,structured,ATT,ATT,,,,plain,3.766882739417187,0.1210631582038794,3.5337150598371334,3.5728514145904247,3.9720102038283183,4.011571845827244,0.0,,,,,,,,,3.8531858271383355
canonical,B1_strong_confounder,2,200,0,structured,CATT,surface,,,,plain,,,,,,,,0.4043404623625758,0.30615526535857823,408.0,0.08328901172026681,0.8382352941176471,1.0747151570495126,0.7524509803921569,0.9021453448324434,
