dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,B2_sweep,2,200,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.6410343397219713,0.1575098582469313,3.350836618572689,3.388835255864592,3.898298924161885,3.9712317441736436,0.0,,,,,,,,,3.8483069138535284
canonical,B2_sweep,2,200,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.54474716527369,0.15600263433788053,3.2212234742315036,3.2798562759667758,3.786666206259795,3.8406380881495186,0.0,,,,,,,,,3.8483069138535284
canonical,B2_sweep,2,200,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,3.6711341987195194,0.14465232874337597,3.3959000796762195,3.4429306994345694,3.909859281610679,3.9633483431399403,0.0,,,,,,,,,3.8483069138535284
canonical,B2_sweep,2,200,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,3.6755518479554374,0.14714929049180625,3.393537698290045,3.4364092477483688,3.914393379629507,3.953177947738291,0.0,,,,,,,,,3.8483069138535284
canonical,B2_sweep,2,200,0,structured,ES,k=0,,,0.0,plain,3.6410343397219713,0.1575098582469313,3.350836618572689,3.388835255864592,3.898298924161885,3.9712317441736436,0.0,,,,,,,,,3.8483069138535284
canonical,B2_sweep,2,200,0,structured,ES,k=1,,,1.0,plain,3.54474716527369,0.15600263433788053,3.2212234742315036,3.2798562759667758,3.786666206259795,3.8406380881495186,0.0,,,,,,,,,3.8483069138535284
canonical,B2_sweep,2,200,0,structured,ES,k=2,,,2.0,plain,3.6711341987195194,0.14465232874337597,3.3959000796762195,3.4429306994345694,3.909859281610679,3.9633483431399403,0.0,,,,,,,,,3.8483069138535284
canonical,B2_sweep,2,200,0,structured,ES,k=3,,,3.0,plain,3.6755518479554374,0.14714929049180625,3.393537698290045,3.4364092477483688,3.914393379629507,3.953177947738291,0.0,,,,,,,,,3.8483069138535284
canonical,B2_sweep,2,200,0,structured,ATT,ATT,,,,plain,3.6331168879176547,0.11442825130322086,3.4182274249994573,3.452158723714113,3.820907329051824,3.8493279387689565,0.0,,,,,,,,,3.8483069138535275
canonical,B2_sweep,2,200,0,structured,CATT,surface,,,,plain,,,,,,,,0.4193561798076584,0.297936717383653,432.0,0.07878881082479854,0.8194444444444444,1.027815506969277,0.7314814814814815,0.8645799656851859,
