dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
staggered,D_staggered,3,200,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,2.6235146439103523,0.18483798795784107,2.252647240822967,2.3099348375150255,2.926893648894984,2.9789823134847495,0.0,,,,,,,,,2.907842290950352
staggered,D_staggered,3,200,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,4.500054555332868,0.17369655015894786,4.166978146336697,4.215419747212827,4.778710950110803,4.832792557216294,0.0,,,,,,,,,4.070979207330492
staggered,D_staggered,3,200,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,5.4859781309293245,0.18860838666031018,5.13020763075219,5.186841572904175,5.804333712887189,5.868487531318407,0.0,,,,,,,,,5.234116123710634
staggered,D_staggered,3,200,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,5.818223389879238,0.27836149504337493,5.322226915042092,5.386268400651397,6.285032378552149,6.36114423771258,0.0,,,,,,,,,6.397253040090776
staggered,D_staggered,3,200,0,structured,GATT,g=5_t=5,5.0,5.0,0.0,plain,3.9135936296517495,0.16773458785443146,3.5958187326818516,3.6491556908708946,4.18519386910003,4.246947364451373,0.0,,,,,,,,,3.922618414308694
staggered,D_staggered,3,200,0,structured,GATT,g=5_t=6,5.0,6.0,1.0,plain,5.803002764023696,0.18910613615849473,5.433395481052116,5.47966435021969,6.1104182897813635,6.160819141420443,0.0,,,,,,,,,5.4916657800321715
staggered,D_staggered,3,200,0,structured,GATT,g=5_t=7,5.0,7.0,2.0,plain,6.790100686407129,0.22400340028093865,6.368039564715974,6.427622449406331,7.144537970550173,7.22266479635779,0.0,,,,,,,,,7.060713145755649
staggered,D_staggered,3,200,0,structured,GATT,g=6_t=6,6.0,6.0,0.0,plain,5.874376559777202,0.187151588888758,5.51421462042355,5.557466301423001,6.189926810862133,6.233094291328821,0.0,,,,,,,,,5.740781960828555
staggered,D_staggered,3,200,0,structured,GATT,g=6_t=7,6.0,7.0,1.0,plain,7.774823252985642,0.23040006583615075,7.3228665306674445,7.400876742060836,8.15423359880484,8.229869208993136,0.0,,,,,,,,,8.037094745159976
staggered,D_staggered,3,200,0,structured,ES,k=0,,,0.0,plain,4.107841464648849,0.1260115979442068,3.8764345592405154,3.914268868492675,4.309326575555567,4.361662829649419,0.0,,,,,,,,,4.162414767609867
staggered,D_staggered,3,200,0,structured,ES,k=1,,,1.0,plain,5.996500084529473,0.15164030665196723,5.711604609484114,5.748596018369337,6.24367960502525,6.2910359250464065,0.0,,,,,,,,,5.827380674653813
staggered,D_staggered,3,200,0,structured,ES,k=2,,,2.0,plain,6.163610439167792,0.18214632362839206,5.80938912249728,5.859389745683548,6.459480570824146,6.5207532620426125,0.0,,,,,,,,,6.183230262616376
staggered,D_staggered,3,200,0,structured,ES,k=3,,,3.0,plain,5.818223389879238,0.27836149504337493,5.322226915042092,5.386268400651397,6.285032378552149,6.36114423771258,0.0,,,,,,,,,6.397253040090776
staggered,D_staggered,3,200,0,structured,ATT,ATT,,,,plain,5.388258578456053,0.1289002994064834,5.1483776269589105,5.1799600348265455,5.599695922794716,5.638618541166815,0.0,,,,,,,,,5.417894001444558
staggered,D_staggered,3,200,0,structured,CATT,surface,,,,plain,,,,,,,,0.959650419179164,0.5793969608479228,449.0,0.12172858918927175,0.8106904231625836,1.5602390210213664,0.6993318485523385,1.3146814080062585,
staggered,D_staggered,3,200,0,structured,GATT,g=5_t=5,5.0,5.0,0.0,corrected,4.079380190173553,0.4569751802785654,3.204521048385174,3.339350723026867,4.823281387415423,5.015139814580323,0.0,,,,,,,,,3.922618414308694
staggered,D_staggered,3,200,0,structured,GATT,g=5_t=6,5.0,6.0,1.0,corrected,6.3474104440955585,0.6346572869165459,5.323467077362294,5.434018163374784,7.441302594645388,7.719794784054725,0.0,,,,,,,,,5.4916657800321715
staggered,D_staggered,3,200,0,structured,GATT,g=5_t=7,5.0,7.0,2.0,corrected,7.097668719864906,0.4963735131801873,6.164205290125688,6.324642560905759,7.899669552855753,8.087949194842968,0.0,,,,,,,,,7.060713145755649
staggered,D_staggered,3,200,0,structured,GATT,g=6_t=6,6.0,6.0,0.0,corrected,6.750399320642891,1.0226339923232803,5.176202970396861,5.41441215768608,8.574730334169455,9.108807278287566,0.0,,,,,,,,,5.740781960828555
staggered,D_staggered,3,200,0,structured,GATT,g=6_t=7,6.0,7.0,1.0,corrected,8.52615893013082,0.7962628656627369,7.144831060854117,7.333208200109447,9.912095820762156,10.239825459145106,0.0,,,,,,,,,8.037094745159976
staggered,D_staggered,3,200,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,corrected,1.8283282447686489,0.8679673415116119,-0.2901018503652494,0.20776262213264632,2.900484311311609,3.0503476131461786,0.035333333333333335,,,,,,,,,2.907842290950352
staggered,D_staggered,3,200,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,corrected,3.5387767529337832,0.5834624700254638,2.258564822873356,2.550794447582903,4.404765491752978,4.553100250210147,0.0,,,,,,,,,4.070979207330492
staggered,D_staggered,3,200,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,corrected,5.702718296870271,0.6048397343289348,4.611799800089191,4.800519693155176,6.740613555998723,6.969009698613023,0.0,,,,,,,,,5.234116123710634
staggered,D_staggered,3,200,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,corrected,5.543666206272482,0.6674534648308714,4.1849347606473515,4.463093740684165,6.540770496586066,6.781694053080695,0.0,,,,,,,,,6.397253040090776
