dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,B2_sweep_serial,2,100,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.7382243670808726,0.1604156846089142,3.4263246212150755,3.476371583254059,4.014438949771889,4.05697695311315,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.720870482223773,0.1525299883153902,3.4284322941805834,3.4753389169658737,3.9812457611940584,4.031068152433352,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,3.6912128346877155,0.1521182299639407,3.3961900336206243,3.439931084092577,3.9364504054304605,4.006160016135531,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,3.713184300774969,0.1656284652345721,3.392577378790344,3.4656427220689037,3.9897058613809304,4.053137348857498,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,ES,k=0,,,0.0,plain,3.7382243670808726,0.1604156846089142,3.4263246212150755,3.476371583254059,4.014438949771889,4.05697695311315,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,ES,k=1,,,1.0,plain,3.720870482223773,0.1525299883153902,3.4284322941805834,3.4753389169658737,3.9812457611940584,4.031068152433352,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,ES,k=2,,,2.0,plain,3.6912128346877155,0.1521182299639407,3.3961900336206243,3.439931084092577,3.9364504054304605,4.006160016135531,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,ES,k=3,,,3.0,plain,3.713184300774969,0.1656284652345721,3.392577378790344,3.4656427220689037,3.9897058613809304,4.053137348857498,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,ATT,ATT,,,,plain,3.7158729961918326,0.13676789166035758,3.4476843458217443,3.489266121210021,3.9407932958351015,3.9777650934718634,0.0,,,,,,,,,3.7414561440569547
canonical,B2_sweep_serial,2,100,0,structured,CATT,surface,,,,plain,,,,,,,,0.2724427201244848,0.23497560980608923,196.0,0.06944545126380675,1.0,1.1449969305985008,0.9846938775510204,0.9630333744725637,
canonical,B2_sweep_serial,2,100,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,corrected,3.7284253634204263,0.3391752424956172,3.0251237826871185,3.1846846587099407,4.241855509596932,4.345740218581733,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,corrected,3.651835919075239,0.392250053843469,2.83171356989045,3.022698430143286,4.254938716087753,4.378940206045812,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,corrected,3.6914666636416404,0.46019541384835394,2.903951074035136,3.037134053616726,4.429030395061031,4.646803124718209,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,corrected,3.8785381690118834,0.5521331332038568,2.913155087091334,3.1132709327520045,4.755827258410494,5.006476591667109,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,ES,k=0,,,0.0,corrected,3.7284253634204263,0.3391752424956172,3.0251237826871185,3.1846846587099407,4.241855509596932,4.345740218581733,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,ES,k=1,,,1.0,corrected,3.651835919075239,0.392250053843469,2.83171356989045,3.022698430143286,4.254938716087753,4.378940206045812,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,ES,k=2,,,2.0,corrected,3.6914666636416404,0.46019541384835394,2.903951074035136,3.037134053616726,4.429030395061031,4.646803124718209,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep_serial,2,100,0,structured,ES,k=3,,,3.0,corrected,3.8785381690118834,0.5521331332038568,2.913155087091334,3.1132709327520045,4.755827258410494,5.006476591667109,0.0,,,,,,,,,3.741456144056955
