dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,B2_sweep_serial,1,50,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.9265468564931942,0.2269686974933705,3.4929323392968366,3.557491231570914,4.301315491462186,4.393222561194328,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.953517733574185,0.20987029605531202,3.561823915195038,3.6262201292439067,4.311953261194152,4.383127842969526,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,4.003288828531185,0.2248381873705182,3.596217581789048,3.6584517351852,4.391909328714056,4.453969518562484,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,4.172451894249884,0.2597986991453835,3.6868248638701457,3.7718573719567354,4.598085181601612,4.689280933465467,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,ES,k=0,,,0.0,plain,3.9265468564931942,0.2269686974933705,3.4929323392968366,3.557491231570914,4.301315491462186,4.393222561194328,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,ES,k=1,,,1.0,plain,3.953517733574185,0.20987029605531202,3.561823915195038,3.6262201292439067,4.311953261194152,4.383127842969526,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,ES,k=2,,,2.0,plain,4.003288828531185,0.2248381873705182,3.596217581789048,3.6584517351852,4.391909328714056,4.453969518562484,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,ES,k=3,,,3.0,plain,4.172451894249884,0.2597986991453835,3.6868248638701457,3.7718573719567354,4.598085181601612,4.689280933465467,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,ATT,ATT,,,,plain,4.013951328212113,0.193645263678317,3.6571376366173824,3.702405720245931,4.335922554511584,4.402437548301707,0.0,,,,,,,,,3.8082977226309667
canonical,B2_sweep_serial,1,50,0,structured,CATT,surface,,,,plain,,,,,,,,0.36088487987624035,0.2810924704621102,96.0,0.09634184834039516,0.96875,1.4525061693180898,0.8854166666666666,1.2242694671696832,
canonical,B2_sweep_serial,1,50,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,corrected,3.8894458343335767,0.3632938404563088,3.1590996115743932,3.2864438541446312,4.481749107867014,4.604520411584025,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,corrected,4.088896493652763,0.38658919282283005,3.3648589594986884,3.4680151447751077,4.726521321378249,4.84918982557056,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,corrected,4.099720667964153,0.35998334828206446,3.4143217111300714,3.521067950209775,4.720315026365005,4.831488858568452,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,corrected,4.554729836227128,0.39646588611925415,3.8337139642638256,3.9149824057916405,5.236144229721649,5.396679762693506,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,ES,k=0,,,0.0,corrected,3.8894458343335767,0.3632938404563088,3.1590996115743932,3.2864438541446312,4.481749107867014,4.604520411584025,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,ES,k=1,,,1.0,corrected,4.088896493652763,0.38658919282283005,3.3648589594986884,3.4680151447751077,4.726521321378249,4.84918982557056,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,ES,k=2,,,2.0,corrected,4.099720667964153,0.35998334828206446,3.4143217111300714,3.521067950209775,4.720315026365005,4.831488858568452,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,ES,k=3,,,3.0,corrected,4.554729836227128,0.39646588611925415,3.8337139642638256,3.9149824057916405,5.236144229721649,5.396679762693506,0.0,,,,,,,,,3.808297722630966
canonical,B2_sweep_serial,1,50,0,structured,ATT,ATT,,,,corrected,4.158198208044405,0.3300717764573371,3.5304020744615325,3.617545974366091,4.720277021562002,4.837003154594047,0.0,,,,,,,,,3.8082977226309667
canonical,B2_sweep_serial,1,50,0,structured,CATT,surface,,,,corrected,,,,,,,,1.2349209903365492,1.0548984876720635,96.0,0.3398080240022459,0.3645833333333333,1.477471152987391,0.3020833333333333,1.2435550826026904,
canonical,B2_sweep_serial,1,50,1,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.855732847132729,0.2364494012870635,3.383479484472128,3.4717464834860947,4.235029006770934,4.321644484606354,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep_serial,1,50,1,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.7729214642683875,0.23046351951534041,3.3119055075306356,3.3888597353790937,4.151370679392894,4.221915645787627,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep_serial,1,50,1,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,3.7281908761659985,0.24025641794431446,3.255590658387567,3.33142758803285,4.122813618222583,4.18632409088239,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep_serial,1,50,1,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,3.800606968763504,0.2543291979173951,3.3126314330937867,3.39469537813202,4.2231952460915645,4.289047981370075,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep_serial,1,50,1,structured,ES,k=0,,,0.0,plain,3.855732847132729,0.2364494012870635,3.383479484472128,3.4717464834860947,4.235029006770934,4.321644484606354,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep_serial,1,50,1,structured,ES,k=1,,,1.0,plain,3.7729214642683875,0.23046351951534041,3.3119055075306356,3.3888597353790937,4.151370679392894,4.221915645787627,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep_serial,1,50,1,structured,ES,k=2,,,2.0,plain,3.7281908761659985,0.24025641794431446,3.255590658387567,3.33142758803285,4.122813618222583,4.18632409088239,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep_serial,1,50,1,structured,ES,k=3,,,3.0,plain,3.800606968763504,0.2543291979173951,3.3126314330937867,3.39469537813202,4.2231952460915645,4.289047981370075,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep_serial,1,50,1,structured,ATT,ATT,,,,plain,3.7893630390826547,0.20763378515558645,3.3766866989547086,3.4477468477525597,4.134102215618233,4.196520606925315,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep_serial,1,50,1,structured,CATT,surface,,,,plain,,,,,,,,0.1629453094066141,0.12824765450437314,96.0,0.037839561320960426,1.0,1.5021637109903097,1.0,1.2645983051466143,
canonical,B2_sweep_serial,1,50,1,structured,GATT,g=4_t=4,4.0,4.0,0.0,corrected,3.7593200292525757,0.3867396820521226,3.0347836606528156,3.158859953035251,4.410813236452102,4.551653360195701,0.0,,,,,,,,,3.7631583820785344
canonical,B2_sweep_serial,1,50,1,structured,GATT,g=4_t=5,4.0,5.0,1.0,corrected,3.4330313570236344,0.38623901033629215,2.6574383619321984,2.777064757565583,4.081182764936196,4.1872577151570365,0.0,,,,,,,,,3.7631583820785344
