dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,B2_sweep,2,100,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.7642213849528967,0.20179652803641943,3.3820074488635044,3.4323800237750204,4.10151134679631,4.159131969876154,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.726675737541002,0.19622425296453327,3.358231135979375,3.412354483328658,4.0555433272069115,4.1069626175195095,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,3.6998501842803275,0.20043911285224597,3.298087058622621,3.362930685559254,4.031553994663299,4.0853435979871024,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,3.764442585869056,0.21712167771198432,3.3353566645934776,3.403477869677227,4.116929078611394,4.2111407378878685,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,ES,k=0,,,0.0,plain,3.7642213849528967,0.20179652803641943,3.3820074488635044,3.4323800237750204,4.10151134679631,4.159131969876154,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,ES,k=1,,,1.0,plain,3.726675737541002,0.19622425296453327,3.358231135979375,3.412354483328658,4.0555433272069115,4.1069626175195095,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,ES,k=2,,,2.0,plain,3.6998501842803275,0.20043911285224597,3.298087058622621,3.362930685559254,4.031553994663299,4.0853435979871024,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,ES,k=3,,,3.0,plain,3.764442585869056,0.21712167771198432,3.3353566645934776,3.403477869677227,4.116929078611394,4.2111407378878685,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,ATT,ATT,,,,plain,3.7387974731608202,0.17517488205463347,3.398865007769354,3.453497447792067,4.035763689576218,4.084896681185271,0.0,,,,,,,,,3.7414561440569547
canonical,B2_sweep,2,100,0,structured,CATT,surface,,,,plain,,,,,,,,0.3001254433972645,0.2671779504307496,196.0,0.0799159844573244,1.0,1.3301640231689498,0.9540816326530612,1.1097935735493831,
canonical,B2_sweep,2,100,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,corrected,3.66940809945857,0.5064624310859354,2.6014303573731627,2.8425606094283213,4.460990974418055,4.622267161114666,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,corrected,3.5639375671126556,0.443399375383728,2.6277728053754,2.8610929788342756,4.254913317347633,4.390670975492369,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,corrected,3.7099470797610055,0.6400817855777465,2.67410489429577,2.8136448303858317,4.834559816074614,5.172244504386936,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,corrected,3.930423969061319,0.5722114016267291,2.904683254014193,3.0552288677367874,4.804600436239865,5.083678786366827,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,ES,k=0,,,0.0,corrected,3.66940809945857,0.5064624310859354,2.6014303573731627,2.8425606094283213,4.460990974418055,4.622267161114666,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,ES,k=1,,,1.0,corrected,3.5639375671126556,0.443399375383728,2.6277728053754,2.8610929788342756,4.254913317347633,4.390670975492369,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,ES,k=2,,,2.0,corrected,3.7099470797610055,0.6400817855777465,2.67410489429577,2.8136448303858317,4.834559816074614,5.172244504386936,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,ES,k=3,,,3.0,corrected,3.930423969061319,0.5722114016267291,2.904683254014193,3.0552288677367874,4.804600436239865,5.083678786366827,0.0,,,,,,,,,3.741456144056955
canonical,B2_sweep,2,100,0,structured,ATT,ATT,,,,corrected,3.718429178848387,0.44745556935385455,2.8759759914530587,3.0269211752371183,4.456263618513417,4.639549602255954,0.0,,,,,,,,,3.7414561440569547
canonical,B2_sweep,2,100,0,structured,CATT,surface,,,,corrected,,,,,,,,0.9553797241799756,0.7761067020319654,196.0,0.24240560550611506,0.7142857142857143,2.115217529075568,0.6071428571428571,1.6956343144237378,
canonical,B2_sweep,2,100,1,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,3.717815089613825,0.19774806709775256,3.315369856308305,3.3938688279117546,4.039766439700882,4.101965275784637,0.0,,,,,,,,,3.829834029355842
canonical,B2_sweep,2,100,1,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.706062248596539,0.19186025337900828,3.323448823394013,3.3876249076664497,4.01114731797723,4.06974345431055,0.0,,,,,,,,,3.829834029355842
