dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
staggered,D_ramp_nt05,2,200,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,2.6338400724591273,0.16248671872996698,2.326483577273788,2.3711679537523542,2.8900279070105324,2.953726162649799,0.0,,,,,,,,,2.7588635471796774
staggered,D_ramp_nt05,2,200,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,4.240669728771463,0.17319385570972756,3.9127148669509473,3.9594048456065956,4.508885106305755,4.568622105779197,0.0,,,,,,,,,3.862408966051548
staggered,D_ramp_nt05,2,200,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,4.845174982712463,0.2626881646047266,4.29776206489898,4.395635772670689,5.261817075672381,5.34186705379083,0.0,,,,,,,,,4.965954384923421
staggered,D_ramp_nt05,2,200,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,4.932140612711528,0.3329927089010383,4.2803318198244575,4.4071828529316415,5.500319932970656,5.628246151908783,0.0,,,,,,,,,6.069499803795289
staggered,D_ramp_nt05,2,200,0,structured,GATT,g=5_t=5,5.0,5.0,0.0,plain,4.209996103795836,0.15995041206509297,3.887274327048541,3.936203774104158,4.462314411216956,4.518022111701393,0.0,,,,,,,,,4.237213257308821
staggered,D_ramp_nt05,2,200,0,structured,GATT,g=5_t=6,5.0,6.0,1.0,plain,5.820560104206383,0.2318475936961488,5.364577171736747,5.429070312852752,6.201358508186265,6.26639614521681,0.0,,,,,,,,,5.9320985602323475
staggered,D_ramp_nt05,2,200,0,structured,GATT,g=5_t=7,5.0,7.0,2.0,plain,6.421007276576178,0.35255301756700846,5.715015715675198,5.839219551553208,6.991185467177531,7.100818676274573,0.0,,,,,,,,,7.6269838631558775
staggered,D_ramp_nt05,2,200,0,structured,GATT,g=6_t=6,6.0,6.0,0.0,plain,5.078478151788444,0.23239872968153624,4.596902239341223,4.67726559548778,5.442136704372626,5.501929394156343,0.0,,,,,,,,,5.474616727173357
staggered,D_ramp_nt05,2,200,0,structured,GATT,g=6_t=7,6.0,7.0,1.0,plain,6.69200918489485,0.332783059878308,6.042976834298937,6.1463162191074225,7.215824417642849,7.326163604112252,0.0,,,,,,,,,7.6644634180427005
staggered,D_ramp_nt05,2,200,0,structured,ES,k=0,,,0.0,plain,3.96874389001113,0.13172282243915628,3.690334167442139,3.748440726529784,4.1682676528796705,4.208275444700517,0.0,,,,,,,,,4.145263152744241
