"dgp","setting","linearity_degree","N","rep","estimand_type","estimand_id","g","t","k","method","post_mean","sd","q025","q05","q95","q975","p_bayes","surf_rmse","surf_mae","surf_n","surf_mape","surf_cover95","surf_len95","surf_cover90","surf_len90","true"
"staggered","D_ramp_nt40",3,200,0,"GATT","g=4_t=4",4,4,0,"doubleml",2.44097885584773,0.512845752053152,1.43581964427063,1.5974224692001,3.28453524249537,3.44613806742484,9.69527019041563e-07,,,,,,,,,2.96935026817578
"staggered","D_ramp_nt40",3,200,0,"GATT","g=4_t=5",4,5,1,"doubleml",3.96279569556241,0.667075516371745,2.65535169819238,2.86555386415628,5.06003752696854,5.27023969293244,1.42033391587013e-09,,,,,,,,,4.15709037544609
"staggered","D_ramp_nt40",3,200,0,"GATT","g=4_t=6",4,6,2,"doubleml",3.64737208245342,1.02621582264227,1.63602601384419,1.95939688171699,5.33534728318984,5.65871815106264,0.000189568335756759,,,,,,,,,5.3448304827164
"staggered","D_ramp_nt40",3,200,0,"GATT","g=4_t=7",4,7,3,"doubleml",6.1987010580631,0.584580450217535,5.05294442053293,5.23715156620098,7.16025054992521,7.34445769559326,1.43248134514662e-26,,,,,,,,,6.53257058998671
"staggered","D_ramp_nt40",3,200,0,"GATT","g=5_t=5",5,5,0,"doubleml",3.47950929206204,0.453721231360424,2.59023201255994,2.73320410977392,4.22581447435016,4.36878657156414,8.67886829696962e-15,,,,,,,,,4.05613083675773
"staggered","D_ramp_nt40",3,200,0,"GATT","g=5_t=6",5,6,1,"doubleml",5.7615388859043,0.578012892408417,4.62865442524793,4.81079206777475,6.71228570403386,6.89442334656067,1.05383336908562e-23,,,,,,,,,5.67858317146082
"staggered","D_ramp_nt40",3,200,0,"GATT","g=5_t=7",5,7,2,"doubleml",7.26412273675423,0.484405498099512,6.31470539907712,6.46734641558325,8.0608990579252,8.21354007443134,3.90164731185434e-51,,,,,,,,,7.30103550616391
"staggered","D_ramp_nt40",3,200,0,"GATT","g=6_t=6",6,6,0,"doubleml",5.20941265727926,0.48611965335321,4.25663563701449,4.40981680098262,6.0090085135759,6.16218967754403,4.26666579617666e-27,,,,,,,,,5.47241903182953
"staggered","D_ramp_nt40",3,200,0,"GATT","g=6_t=7",6,7,1,"doubleml",8.24685986602758,0.655491504138077,6.9621201156111,7.16867204348005,9.32504768857512,9.53159961644407,1.33989836534448e-36,,,,,,,,,7.66138664456134
"staggered","D_ramp_nt40",3,200,0,"CATT","surface",,,,"doubleml",,,,,,,,2.33610663948214,1.71274555137213,388,0.348795368796691,0.440721649484536,2.371895970925,0.365979381443299,1.99055828339698,
"staggered","D_ramp_nt40",3,200,1,"GATT","g=4_t=4",4,4,0,"doubleml",3.04810172148468,0.358061338135992,2.34631438894631,2.45914309720634,3.63706034576302,3.74988905402305,8.48971922504182e-18,,,,,,,,,2.63162711681719
