"dgp","setting","linearity_degree","N","rep","estimand_type","estimand_id","g","t","k","method","post_mean","sd","q025","q05","q95","q975","p_bayes","surf_rmse","surf_mae","surf_n","surf_mape","surf_cover95","surf_len95","surf_cover90","surf_len90","true"
"staggered","D_contamination",2,200,0,"GATT","g=4_t=4",4,4,0,"doubleml",2.39689789316082,0.496011383408504,1.42473343808995,1.5810315851158,3.21276420120583,3.36906234823168,6.74672402274862e-07,,,,,,,,,2.73202409335137
"staggered","D_contamination",2,200,0,"GATT","g=4_t=5",4,5,1,"doubleml",4.63398876413255,0.540069107200195,3.57547275650803,3.74565393287788,5.52232359538722,5.69250477175707,4.72872725289983e-18,,,,,,,,,4.91764336803246
"staggered","D_contamination",2,200,0,"GATT","g=4_t=6",4,6,2,"doubleml",7.15453291202866,0.580944679994427,6.01590225324806,6.1989637313611,8.11010209269621,8.29316357080925,3.74481049111574e-35,,,,,,,,,7.10326264271356
"staggered","D_contamination",2,200,0,"GATT","g=4_t=7",4,7,3,"doubleml",8.45110575814552,0.776661276958783,6.92887761511227,7.17361135009475,9.72860016619628,9.97333390117876,7.07435787360535e-28,,,,,,,,,9.28888191739465
"staggered","D_contamination",2,200,0,"GATT","g=5_t=5",5,5,0,"doubleml",5.50277499314794,0.491547413654668,4.53935975809168,4.69425126360841,6.31129872268748,6.4661902282042,2.16188386135893e-29,,,,,,,,,5.52972021795207
"staggered","D_contamination",2,200,0,"GATT","g=5_t=6",5,6,1,"doubleml",10.6197012553988,0.625705210620732,9.39334156796973,9.59050753688843,11.6488949739091,11.8460609428278,6.57561068014429e-65,,,,,,,,,9.95349639231372
"staggered","D_contamination",2,200,0,"GATT","g=5_t=7",5,7,2,"doubleml",14.2689831797151,0.671885684715037,12.9521114255582,13.1638293236688,15.3741370357613,15.5858549338719,2.16383681050988e-100,,,,,,,,,14.3772725666754
"staggered","D_contamination",2,200,0,"GATT","g=6_t=6",6,6,0,"doubleml",7.81708369576085,0.730285467663817,6.38575046941661,6.61587072313215,9.01829666838955,9.2484169221051,4.8660913025407e-27,,,,,,,,,8.37892551861529
"staggered","D_contamination",2,200,0,"GATT","g=6_t=7",6,7,1,"doubleml",14.6754230480995,1.06711998192989,12.5839062998363,12.9201664773422,16.4306796188568,16.7669397963627,2.46458771054409e-43,,,,,,,,,15.0820659335075
"staggered","D_contamination",2,200,0,"CATT","surface",,,,"doubleml",,,,,,,,2.88991538298658,2.20949557314768,449,0.299344064059643,0.387527839643653,2.58936145491998,0.33630289532294,2.17306111059742,
"staggered","D_contamination",2,200,1,"GATT","g=4_t=4",4,4,0,"doubleml",2.80865171421935,0.384758975256743,2.05453797403925,2.1757793747324,3.44152405370631,3.56276545439946,1.44130893378386e-13,,,,,,,,,2.70049504792468
"staggered","D_contamination",2,200,1,"GATT","g=4_t=5",4,5,1,"doubleml",5.3088749596949,0.448779762752557,4.42928278077135,4.57069777181231,6.0470521475775,6.18846713861845,1.37260117895563e-32,,,,,,,,,4.86089108626443
"staggered","D_contamination",2,200,1,"GATT","g=4_t=6",4,6,2,"doubleml",8.40904639467088,0.688023440823155,7.06054521950137,7.27734828593915,9.54074450340261,9.7575475698404,1.18537797451341e-34,,,,,,,,,7.02128712460418
"staggered","D_contamination",2,200,1,"GATT","g=4_t=7",4,7,3,"doubleml",8.98201955619282,0.606676107860908,7.79295622512532,7.98412593347337,9.97991317891226,10.1710828872603,6.76945204083218e-50,,,,,,,,,9.18168316294393
"staggered","D_contamination",2,200,1,"GATT","g=5_t=5",5,5,0,"doubleml",5.33334076584146,0.440289818502726,4.47038857200958,4.60912829671797,6.05755323496494,6.19629295967333,4.49306802110606e-34,,,,,,,,,5.25378827391487
"staggered","D_contamination",2,200,1,"GATT","g=5_t=6",5,6,1,"doubleml",8.94051606714282,0.619595921082397,7.72613036727448,7.92137123796675,9.95966089631889,10.1549017670112,1.68535664030222e-47,,,,,,,,,9.45681889304676
"staggered","D_contamination",2,200,1,"GATT","g=5_t=7",5,7,2,"doubleml",13.0873867801596,0.984727133426125,11.1573570488212,11.4676544158351,14.7071191444841,15.017416511498,1.31638660766326e-40,,,,,,,,,13.6598495121787
