"dgp","setting","linearity_degree","N","rep","estimand_type","estimand_id","g","t","k","method","post_mean","sd","q025","q05","q95","q975","p_bayes","surf_rmse","surf_mae","surf_n","surf_mape","surf_cover95","surf_len95","surf_cover90","surf_len90","true"
"staggered","D_contamination",1,200,0,"GATT","g=4_t=4",4,4,0,"doubleml",2.45390170612338,0.431869080968987,1.60745385471108,1.74354012081521,3.16426329143154,3.30034955753568,6.6544873241886e-09,,,,,,,,,2.73202409335137
"staggered","D_contamination",1,200,0,"GATT","g=4_t=5",4,5,1,"doubleml",4.80753661853657,0.443707839888564,3.93788522583722,4.07770200326451,5.53737123380863,5.67718801123592,1.17592184647463e-27,,,,,,,,,4.91764336803246
"staggered","D_contamination",1,200,0,"GATT","g=4_t=6",4,6,2,"doubleml",7.51790968391927,0.643433313905927,6.25680355226296,6.45955582380785,8.57626354403069,8.77901581557559,7.68909533853642e-32,,,,,,,,,7.10326264271356
"staggered","D_contamination",1,200,0,"GATT","g=4_t=7",4,7,3,"doubleml",8.85996677315899,0.595487356983501,7.69283299101618,7.88047701207525,9.83945653424273,10.0271005553018,2.27242208534747e-50,,,,,,,,,9.28888191739465
"staggered","D_contamination",1,200,0,"GATT","g=5_t=5",5,5,0,"doubleml",4.97318969338168,0.526394168641673,3.94147607303407,4.10734813951475,5.83903124724861,6.00490331372929,1.73255680466123e-21,,,,,,,,,5.52972021795207
"staggered","D_contamination",1,200,0,"GATT","g=5_t=6",5,6,1,"doubleml",10.4475023877708,0.566796905153042,9.33660085835943,9.5152042311422,11.3798005443994,11.5584039171822,3.60154113237909e-76,,,,,,,,,9.95349639231372
"staggered","D_contamination",1,200,0,"GATT","g=5_t=7",5,7,2,"doubleml",14.0453908882011,0.598212750584462,12.8729154327146,13.0614182525513,15.029363523851,15.2178663436877,3.3488930554782e-122,,,,,,,,,14.3772725666754
"staggered","D_contamination",1,200,0,"GATT","g=6_t=6",6,6,0,"doubleml",8.17271526247564,0.527102363884169,7.13961360494777,7.30570883083131,9.03972169411997,9.20581692000351,1.60490999855564e-54,,,,,,,,,8.37892551861529
"staggered","D_contamination",1,200,0,"GATT","g=6_t=7",6,7,1,"doubleml",15.0323421550055,0.790109229945382,13.4837565082448,13.7327278276929,16.3319564823181,16.5809278017662,5.22905974949768e-81,,,,,,,,,15.0820659335075
"staggered","D_contamination",1,200,0,"CATT","surface",,,,"doubleml",,,,,,,,2.8777008224501,2.21037386738349,449,0.303710248337584,0.360801781737194,2.22766914974255,0.305122494432071,1.86951929302305,
"staggered","D_contamination",1,200,1,"GATT","g=4_t=4",4,4,0,"doubleml",3.18753538547644,0.426254821793988,2.35209127993381,2.48640843682932,3.88866233412357,4.02297949101908,3.77298679699791e-14,,,,,,,,,2.70049504792468
