"dgp","setting","linearity_degree","N","rep","estimand_type","estimand_id","g","t","k","method","post_mean","sd","q025","q05","q95","q975","p_bayes","surf_rmse","surf_mae","surf_n","surf_mape","surf_cover95","surf_len95","surf_cover90","surf_len90","true"
"canonical","B2_sweep",1,200,0,"GATT","g=4_t=4",4,4,0,"wang",3.71587274103104,0.135752539698458,3.4498026503135,3.49257963309788,3.93916584896421,3.98194283174859,2.92300134304885e-165,,,,,,,,,3.84856251356771
"canonical","B2_sweep",1,200,0,"GATT","g=4_t=5",4,5,1,"wang",3.34787739963569,0.142161716291564,3.06924555352601,3.11404213194665,3.58171266732473,3.62650924574537,6.30917395516247e-123,,,,,,,,,3.84856251356771
"canonical","B2_sweep",1,200,0,"GATT","g=4_t=6",4,6,2,"wang",3.690676937418,0.164969237414383,3.36734317097835,3.41932662738,3.96202724745599,4.01401070385764,3.69519487344961e-111,,,,,,,,,3.84856251356771
"canonical","B2_sweep",1,200,0,"GATT","g=4_t=7",4,7,3,"wang",3.64967034339045,0.191767188526677,3.27381355749695,3.33424131627359,3.96509937050731,4.02552712928395,4.65218247950661e-81,,,,,,,,,3.84856251356771
"canonical","B2_sweep",1,200,0,"CATT","surface",,,,"wang",,,,,,,,0.789902802021855,0.660140921025093,432,0.176824862855473,0.481481481481481,1.2451907738684,0.412037037037037,1.04499726788887,
"canonical","B2_sweep",1,200,1,"GATT","g=4_t=4",4,4,0,"wang",3.74180979802242,0.169481123796052,3.40963289670261,3.46303809362199,4.02058150242285,4.07398669934222,2.56988895959537e-108,,,,,,,,,3.67731508707969
"canonical","B2_sweep",1,200,1,"GATT","g=4_t=5",4,5,1,"wang",3.80298106123618,0.150670906666539,3.50767150832241,3.5551494177221,4.05081270475027,4.09829061414996,7.23417989389962e-141,,,,,,,,,3.67731508707969
"canonical","B2_sweep",1,200,1,"GATT","g=4_t=6",4,6,2,"wang",3.72614760468905,0.163794467594672,3.40511634480432,3.45672961948808,3.99556558989001,4.04717886457377,7.35349016891932e-115,,,,,,,,,3.67731508707969
"canonical","B2_sweep",1,200,1,"GATT","g=4_t=7",4,7,3,"wang",3.9192493213204,0.178953918266908,3.56850608385832,3.6248962530434,4.21360238959739,4.26999255878248,1.27389797921305e-106,,,,,,,,,3.67731508707969
"canonical","B2_sweep",1,200,1,"CATT","surface",,,,"wang",,,,,,,,0.710880458188321,0.590293615715863,416,0.180294270535055,0.509615384615385,1.1889010617971,0.454326923076923,0.997757442025063,
"canonical","B2_sweep",1,200,2,"GATT","g=4_t=4",4,4,0,"wang",3.89531734088592,0.157656993142748,3.58631530997789,3.6359946050871,4.15464007668474,4.20431937179395,4.43667444038417e-135,,,,,,,,,3.70203253220689
"canonical","B2_sweep",1,200,2,"GATT","g=4_t=5",4,5,1,"wang",3.75606442336597,0.152487624533236,3.45719416883531,3.50524454420198,4.00688430252997,4.05493467789663,2.87428079759229e-134,,,,,,,,,3.70203253220689
"canonical","B2_sweep",1,200,2,"GATT","g=4_t=6",4,6,2,"wang",3.75527585279526,0.157291999943814,3.44698919541738,3.49655347751968,4.01399822807084,4.06356251017314,2.8154832357825e-126,,,,,,,,,3.70203253220689
