"dgp","setting","linearity_degree","N","rep","estimand_type","estimand_id","g","t","k","method","post_mean","sd","q025","q05","q95","q975","p_bayes","surf_rmse","surf_mae","surf_n","surf_mape","surf_cover95","surf_len95","surf_cover90","surf_len90","true"
"canonical","B1_serial_corr",2,200,0,"GATT","g=4_t=4",4,4,0,"doubleml",3.73110283727359,0.183394132022552,3.37165694069814,3.42944626563977,4.03275940890741,4.09054873384904,2.58516031081722e-92,,,,,,,,,3.84856251356771
"canonical","B1_serial_corr",2,200,0,"GATT","g=4_t=5",4,5,1,"doubleml",3.64677312996925,0.20142329735121,3.25199071839958,3.31546121362792,3.97808504631058,4.04155554153892,1.45448851111901e-73,,,,,,,,,3.84856251356771
"canonical","B1_serial_corr",2,200,0,"GATT","g=4_t=6",4,6,2,"doubleml",3.79620620064394,0.287056456874427,3.23358587920251,3.32404023932821,4.26837216195967,4.35882652208537,3.16373784697644e-40,,,,,,,,,3.84856251356771
"canonical","B1_serial_corr",2,200,0,"GATT","g=4_t=7",4,7,3,"doubleml",3.70589808787132,0.308865219343514,3.10053337710593,3.19785989637326,4.21393627936938,4.31126279863671,1.81047326843816e-33,,,,,,,,,3.84856251356771
"canonical","B1_serial_corr",2,200,0,"CATT","surface",,,,"doubleml",,,,,,,,0.823713380228716,0.695747367256963,432,0.193243974614984,0.377314814814815,0.961106670175969,0.321759259259259,0.806586320394468,
"canonical","B1_serial_corr",2,200,1,"GATT","g=4_t=4",4,4,0,"doubleml",3.6009190020729,0.200439467547456,3.20806486150072,3.2712253421196,3.93061266202621,3.99377314264509,1.82744832506941e-72,,,,,,,,,3.67731508707969
"canonical","B1_serial_corr",2,200,1,"GATT","g=4_t=5",4,5,1,"doubleml",3.64786289488582,0.214254872063771,3.22793105881623,3.29544491155224,4.00028087821941,4.06779473095542,2.6427669448146e-65,,,,,,,,,3.67731508707969
"canonical","B1_serial_corr",2,200,1,"GATT","g=4_t=6",4,6,2,"doubleml",3.40491797076839,0.284140911447901,2.84801201340332,2.93754765600966,3.87228828552711,3.96182392813346,2.17591785911459e-33,,,,,,,,,3.67731508707969
"canonical","B1_serial_corr",2,200,1,"GATT","g=4_t=7",4,7,3,"doubleml",3.80923046372453,0.300064115674929,3.22111559930984,3.31566880280016,4.3027921246489,4.39734532813923,3.1627167219957e-37,,,,,,,,,3.67731508707969
"canonical","B1_serial_corr",2,200,1,"CATT","surface",,,,"doubleml",,,,,,,,0.865147687036209,0.736315387957218,416,0.214102308307838,0.362980769230769,0.978903399210774,0.3125,0.82152180948499,
