family,design,degree,N,rep,task_estimator,shard,n_shards,wave_id,n_waves,oracle_available,config_hash,base_seed,dgp_params,seed
correction_completion,serial_sweep,1,100,77,reference_fold_convolution_rf,33,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",3531257815
correction_completion,serial_sweep,2,400,61,raw_structured,33,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",1274374512
correction_completion,serial_sweep,2,400,61,reference_fold_convolution_rf,33,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",1274374512
correction_completion,serial_sweep_d3,3,800,45,raw_structured,33,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",2140869626
correction_completion,serial_sweep_d3,3,800,45,reference_fold_convolution_rf,33,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",2140869626
correction_completion,strong_confounder,1,200,29,raw_structured,33,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",278108530
correction_completion,strong_confounder,1,200,29,reference_fold_convolution_rf,33,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",278108530
correction_completion,PT_conditional,1,200,34,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",2453694864
correction_completion,PT_conditional,1,200,34,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",2453694864
correction_completion,PT_hold,1,200,18,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",2977488234
correction_completion,PT_hold,1,200,18,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",2977488234
correction_completion,PT_violation_a20,1,200,2,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",560734938
correction_completion,PT_violation_a20,1,200,2,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",560734938
correction_completion,PT_violation_a20,3,200,186,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",1078310071
correction_completion,PT_violation_a20,3,200,186,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",1078310071
correction_completion,PT_violation_g05,3,200,170,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",4096430277
correction_completion,PT_violation_g05,3,200,170,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",4096430277
correction_completion,PT_violation_g10,3,200,154,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.1}",3730870762
correction_completion,PT_violation_g10,3,200,154,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.1}",3730870762
correction_completion,PT_violation_g20,3,200,138,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.2}",604586994
correction_completion,PT_violation_g20,3,200,138,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.2}",604586994
correction_completion,PT_violation_g40,3,200,122,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",3635158489
correction_completion,PT_violation_g40,3,200,122,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",3635158489
correction_completion,PT_violation_het10,3,200,106,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",1143288941
correction_completion,PT_violation_het10,3,200,106,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",1143288941
correction_completion,PT_violation_het20,3,200,90,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",3168672408
correction_completion,PT_violation_het20,3,200,90,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",3168672408
correction_completion,PT_violation_het40,3,200,74,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",2813363389
correction_completion,PT_violation_het40,3,200,74,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",2813363389
correction_completion,baseline_sweep,1,100,58,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",2699035806
correction_completion,baseline_sweep,1,100,58,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",2699035806
correction_completion,baseline_sweep,2,400,42,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",3566393816
correction_completion,baseline_sweep,2,400,42,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",3566393816
correction_completion,baseline_sweep_d3,3,800,26,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",1288329350
correction_completion,baseline_sweep_d3,3,800,26,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",1288329350
correction_completion,selection_both,2,200,10,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'selection': 'both'}",807785831
correction_completion,selection_both,2,200,10,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'selection': 'both'}",807785831
correction_completion,selection_obs,2,200,94,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable'}",274572247
correction_completion,selection_obs,2,200,94,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable'}",274572247
correction_completion,serial_sweep,1,100,78,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",1942227416
correction_completion,serial_sweep,1,100,78,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",1942227416
correction_completion,serial_sweep,2,400,62,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",2904042572
correction_completion,serial_sweep,2,400,62,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",2904042572
correction_completion,serial_sweep_d3,3,800,46,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",170761027
correction_completion,serial_sweep_d3,3,800,46,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",170761027
correction_completion,strong_confounder,1,200,30,raw_structured,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",2796132233
correction_completion,strong_confounder,1,200,30,reference_fold_convolution_rf,34,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",2796132233
correction_completion,PT_conditional,1,200,35,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",1884615210
correction_completion,PT_conditional,1,200,35,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",1884615210
correction_completion,PT_hold,1,200,19,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",1681338677
correction_completion,PT_hold,1,200,19,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",1681338677
correction_completion,PT_violation_a20,1,200,3,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",2508479136
correction_completion,PT_violation_a20,1,200,3,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",2508479136
correction_completion,PT_violation_a20,3,200,187,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",2656633170
correction_completion,PT_violation_a20,3,200,187,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",2656633170
correction_completion,PT_violation_g05,3,200,171,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",2426420814
correction_completion,PT_violation_g05,3,200,171,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",2426420814
correction_completion,PT_violation_g10,3,200,155,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.1}",1643421605
correction_completion,PT_violation_g10,3,200,155,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.1}",1643421605
correction_completion,PT_violation_g20,3,200,139,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.2}",3106557161
correction_completion,PT_violation_g20,3,200,139,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.2}",3106557161
correction_completion,PT_violation_g40,3,200,123,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",880800429
correction_completion,PT_violation_g40,3,200,123,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",880800429
correction_completion,PT_violation_het10,3,200,107,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",1523697162
correction_completion,PT_violation_het10,3,200,107,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",1523697162
correction_completion,PT_violation_het20,3,200,91,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",1559611417
correction_completion,PT_violation_het20,3,200,91,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",1559611417
correction_completion,PT_violation_het40,3,200,75,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",251122941
correction_completion,PT_violation_het40,3,200,75,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",251122941
correction_completion,baseline_sweep,1,100,59,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",3787154790
correction_completion,baseline_sweep,1,100,59,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",3787154790
correction_completion,baseline_sweep,2,400,43,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",1100356966
correction_completion,baseline_sweep,2,400,43,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",1100356966
correction_completion,baseline_sweep_d3,3,800,27,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",366469257
correction_completion,baseline_sweep_d3,3,800,27,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",366469257
correction_completion,selection_both,2,200,11,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'selection': 'both'}",1738587413
correction_completion,selection_both,2,200,11,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'selection': 'both'}",1738587413
correction_completion,selection_obs,2,200,95,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable'}",4243044160
correction_completion,selection_obs,2,200,95,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable'}",4243044160
correction_completion,serial_sweep,1,100,79,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",3828869216
correction_completion,serial_sweep,1,100,79,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",3828869216
correction_completion,serial_sweep,2,400,63,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",102053976
correction_completion,serial_sweep,2,400,63,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",102053976
correction_completion,serial_sweep_d3,3,800,47,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",1898098770
correction_completion,serial_sweep_d3,3,800,47,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",1898098770
correction_completion,strong_confounder,1,200,31,raw_structured,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",3959152439
correction_completion,strong_confounder,1,200,31,reference_fold_convolution_rf,35,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",3959152439
correction_completion,PT_conditional,1,200,36,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",1152490512
correction_completion,PT_conditional,1,200,36,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",1152490512
correction_completion,PT_hold,1,200,20,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",3746336227
correction_completion,PT_hold,1,200,20,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",3746336227
correction_completion,PT_violation_a20,1,200,4,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",1994684236
correction_completion,PT_violation_a20,1,200,4,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",1994684236
correction_completion,PT_violation_a20,3,200,188,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",3455735062
correction_completion,PT_violation_a20,3,200,188,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",3455735062
correction_completion,PT_violation_g05,3,200,172,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",4003331648
correction_completion,PT_violation_g05,3,200,172,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",4003331648
correction_completion,PT_violation_g10,3,200,156,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.1}",129168177
correction_completion,PT_violation_g10,3,200,156,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.1}",129168177
correction_completion,PT_violation_g20,3,200,140,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.2}",1090886536
correction_completion,PT_violation_g20,3,200,140,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.2}",1090886536
correction_completion,PT_violation_g40,3,200,124,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",2811300302
correction_completion,PT_violation_g40,3,200,124,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",2811300302
correction_completion,PT_violation_het10,3,200,108,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",2177600401
correction_completion,PT_violation_het10,3,200,108,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",2177600401
correction_completion,PT_violation_het20,3,200,92,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",2721758502
correction_completion,PT_violation_het20,3,200,92,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",2721758502
correction_completion,PT_violation_het40,3,200,76,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",997482003
correction_completion,PT_violation_het40,3,200,76,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",997482003
correction_completion,baseline_sweep,1,100,60,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",2066908942
correction_completion,baseline_sweep,1,100,60,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",2066908942
correction_completion,baseline_sweep,2,400,44,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",3848307990
correction_completion,baseline_sweep,2,400,44,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",3848307990
correction_completion,baseline_sweep_d3,3,800,28,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",2062727868
correction_completion,baseline_sweep_d3,3,800,28,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",2062727868
correction_completion,selection_both,2,200,12,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'selection': 'both'}",2595878787
correction_completion,selection_both,2,200,12,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'selection': 'both'}",2595878787
correction_completion,selection_obs,2,200,96,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable'}",1007282642
correction_completion,selection_obs,2,200,96,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable'}",1007282642
correction_completion,serial_sweep,1,100,80,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",1971635896
correction_completion,serial_sweep,1,100,80,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",1971635896
correction_completion,serial_sweep,2,400,64,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",2626330128
correction_completion,serial_sweep,2,400,64,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",2626330128
correction_completion,serial_sweep_d3,3,800,48,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",2890470709
correction_completion,serial_sweep_d3,3,800,48,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",2890470709
correction_completion,strong_confounder,1,200,32,raw_structured,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",3756034652
correction_completion,strong_confounder,1,200,32,reference_fold_convolution_rf,36,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",3756034652
correction_completion,PT_conditional,1,200,37,raw_structured,37,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",2627177925
correction_completion,PT_conditional,1,200,37,reference_fold_convolution_rf,37,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",2627177925
correction_completion,PT_hold,1,200,21,raw_structured,37,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",871924241
correction_completion,PT_hold,1,200,21,reference_fold_convolution_rf,37,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",871924241
correction_completion,PT_violation_a20,1,200,5,raw_structured,37,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",1252792575
correction_completion,PT_violation_a20,1,200,5,reference_fold_convolution_rf,37,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",1252792575
correction_completion,PT_violation_a20,3,200,189,raw_structured,37,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",1262917061
correction_completion,PT_violation_a20,3,200,189,reference_fold_convolution_rf,37,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",1262917061
correction_completion,PT_violation_g05,3,200,173,raw_structured,37,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",2394281078
