dynamic_ramp,twfe,att_true,twfe_bias,w_already_treated
0.0,5.023144272501507,4.786359933602495,0.2367843388990107,0.11577201840566008
0.2,5.631101537925022,5.700229276289865,-0.06912773836484155,0.11577201840566008
0.4,6.239058803348539,6.614098618977233,-0.3750398156286938,0.11577201840566008
0.6,6.847016068772057,7.527967961664603,-0.680951892892546,0.11577201840566008
0.8,7.454973334195574,8.441837304351973,-0.9868639701563984,0.11577201840566008
1.0,8.062930599619092,9.355706647039343,-1.2927760474202508,0.11577201840566008
