"ATE_RMSE",0.783,0.083,0.122,0.707,0.903,0.121,0.19,0.23,0.105,0.833,0.112,0.624,0.046,0.041,0.001,0.156,0.652,0.796,0.121,0.949,0.236,0.099,0.012,0.01,0.098,0.1,0.523,1.063,0.432,0.234,0.279,0.156,0.625,0.52,0.485,0.538,0.145,0.532,0.378,0.077,0.158,0.343,0.512,0.057,0.844,0.779,0.562,0.267,0.142,0.417,0.319,0.25,0.485,0.4,1.152,0.576,0.408,0.372,0.34,0.205,0.356,0.258,0.174,0.501,0.39,0.197,0.509,0.057,0.54,0.73,0.501,0.343,0.102,0.122,0.477,0.275,0.018,0.839,0.182,0.245,0.355,0.215,0.379,0.288,1.079,0.503,0.834,0.068,0.056,0.438,0.02,0.674,0.04,0.043,0.595,0.865,0.43,0.354,0.349,0.172
"ATE_MAE",0.783,0.083,0.122,0.707,0.903,0.121,0.19,0.23,0.105,0.833,0.112,0.624,0.046,0.041,0.001,0.156,0.652,0.796,0.121,0.949,0.236,0.099,0.012,0.01,0.098,0.1,0.523,1.063,0.432,0.234,0.279,0.156,0.625,0.52,0.485,0.538,0.145,0.532,0.378,0.077,0.158,0.343,0.512,0.057,0.844,0.779,0.562,0.267,0.142,0.417,0.319,0.25,0.485,0.4,1.152,0.576,0.408,0.372,0.34,0.205,0.356,0.258,0.174,0.501,0.39,0.197,0.509,0.057,0.54,0.73,0.501,0.343,0.102,0.122,0.477,0.275,0.018,0.839,0.182,0.245,0.355,0.215,0.379,0.288,1.079,0.503,0.834,0.068,0.056,0.438,0.02,0.674,0.04,0.043,0.595,0.865,0.43,0.354,0.349,0.172
"ATE_MAPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PValue_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PValue_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PValue_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PValue_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
