estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator
PRE,k=-4,,,-4.0,pretrend,0.0031469849882622626,0.003643289701699913,0.008283729491611252,-0.008972665977878685,-0.008912452284186597,0.013202396686779984,0.016427007189971327,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.14999999999999997,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE,k=-3,,,-3.0,pretrend,0.0019784590769186413,0.0026743313434143883,0.006882919396401028,-0.011799987579009907,-0.009307817975829663,0.010437716938658451,0.011007629816061962,0.25,0.5,0.5,-0.09999999999999998,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE,k=-2,,,-2.0,pretrend,0.0026240431712909284,0.0022601821775111944,0.0074810423816574646,-0.010415644032463103,-0.0051116752016511936,0.012246776014891169,0.016738167067546543,0.2916666666666667,0.5833333333333334,0.5833333333333334,-0.04999999999999999,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE,slope,,,,pretrend,-0.0011444225921367858,-0.0019046894747297232,0.0028098521553756445,-0.00561423094231257,-0.00409292114678475,0.0023683679007148193,0.0028838384282060788,0.4166666666666667,0.8333333333333334,0.8333333333333334,0.04999999999999999,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,0.0011768572451282633,0.0022529205244797316,0.010220207849126235,-0.017483977418226476,-0.015295949259764052,0.014918315683686961,0.015548447357490586,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.14999999999999997,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,0.0014132905098587847,0.0012309597874077711,0.008842099023006046,-0.014955074043412649,-0.01193638452578692,0.011511469985595687,0.01572778876124541,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.09999999999999998,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,0.002073546037001671,0.0025033255030447892,0.010590422063462111,-0.01753609110985572,-0.011227076638887801,0.016389693836999827,0.017982940955371327,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.04999999999999999,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,0.005117112731396262,0.006193873235216014,0.010549419620426588,-0.01444055950445139,-0.013216670736723557,0.0203652148922325,0.02238836089678065,0.2916666666666667,0.5833333333333334,0.5833333333333334,-0.14999999999999997,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,0.0025436276439784983,0.0039215517652299026,0.007977349930876544,-0.011075352665347683,-0.010192028156558511,0.013432591048079935,0.01396246211077646,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.09999999999999998,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,0.0031745403055801857,0.003176600245736973,0.010188994515805806,-0.012530045493266424,-0.010425916699093898,0.017786603377538315,0.023426470397743152,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.04999999999999999,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,0.0037670792474834847,0.0022913237000517657,0.008703389854353063,-0.009386272601317353,-0.008303042901928742,0.01655063655235543,0.017571893897911015,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.15000000000000005,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,0.001023843501900942,0.0009955202372224229,0.010982990303168792,-0.017770382633798508,-0.016597901749787015,0.018345220690941334,0.019378886102183576,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.10000000000000003,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-1.053435709665915e-05,0.0003140630558761423,0.01207617313313492,-0.02257482193889501,-0.019268516204171596,0.018304889045021158,0.01837583953725223,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.05000000000000002,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,0.0027618948066458677,0.003656785520097389,0.015502925500331631,-0.023434730445753817,-0.01742046902374172,0.021546367073859846,0.030029347403903228,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.15000000000000005,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,0.0029788815065701865,0.0030004439470677916,0.012942268570041531,-0.016695295649129336,-0.012226029002830943,0.01650094772170918,0.026961955043165363,0.375,0.75,0.75,-0.10000000000000003,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,0.004958749416332031,0.004988552842758518,0.013698332705934667,-0.01921369519647731,-0.017126318522100423,0.01737491069963295,0.03122390255801119,0.25,0.5,0.5,-0.05000000000000002,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUBC,X1_k=-4,,,-4.0,pretrend,0.003940255486267999,0.0057012421257514444,0.012530167933974625,-0.018124315412955574,-0.014949483285702302,0.024068789440007853,0.027913068530507595,0.2916666666666667,0.5833333333333334,0.5833333333333334,-0.0,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUBC,X1_k=-3,,,-3.0,pretrend,0.0011303371341197142,0.0011510097046626574,0.009702748911271845,-0.020071201238635823,-0.013129439241921618,0.015029536522093991,0.015492482678856218,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.0,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUBC,X1_k=-2,,,-2.0,pretrend,0.001100994268578514,0.0013759660900730104,0.014425023985635211,-0.024796486823417507,-0.017264126770050833,0.01894414267833572,0.022535220601772418,0.5,1.0,1.0,-0.0,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUBC,X1_slope,,,,pretrend,-0.0010844596425444242,-0.0010486769503336385,0.004123357230090431,-0.008486490626115388,-0.00787164989767246,0.004657760654633363,0.006665678474505762,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUBC,X2_k=-4,,,-4.0,pretrend,-0.0010051844408376172,0.00014523821523636368,0.014389976708073765,-0.02664007771406475,-0.01822486459173638,0.02238665663553053,0.025608362259422278,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.0,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUBC,X2_k=-3,,,-3.0,pretrend,0.001955038004669243,-0.0007956066121873693,0.0173087712563055,-0.02235152371356106,-0.02201582947733353,0.027569508756514535,0.03647109213187378,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.0,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUBC,X2_k=-2,,,-2.0,pretrend,0.00496928377342869,0.005507446610040507,0.017975853482737326,-0.026167068062021688,-0.025559021937699645,0.03338114567507519,0.037242319774665314,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.0,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
PRE_SUBC,X2_slope,,,,pretrend,-0.0004188433185895949,0.0004688224225731493,0.005465266506503202,-0.011093657443655567,-0.007437657872904391,0.007174185165394375,0.00863233615962553,0.4166666666666667,0.8333333333333334,0.8333333333333334,0.0,correction_completion,PT_violation_g05,1,200,0,3161776703,raw_structured
