estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator
PRE,k=-4,,,-4.0,reference_fold_pretrend,0.002226479290934133,0.0008190170164159691,0.006763875169150387,-0.008050656629825658,-0.004912693198794059,0.01205235714749699,0.015050452543126789,0.4583333333333333,0.9166666666666666,0.9166666666666666,0.08411214953271029,correction_completion,PT_violation_het20,1,200,0,4140835913,reference_fold_convolution_rf
PRE,k=-3,,,-3.0,reference_fold_pretrend,0.00125976256582297,0.002253688172430244,0.009086396954346853,-0.018127561334835285,-0.010815454984294698,0.01255886706176396,0.013435137567882019,0.375,0.75,0.75,0.05607476635514019,correction_completion,PT_violation_het20,1,200,0,4140835913,reference_fold_convolution_rf
PRE,k=-2,,,-2.0,reference_fold_pretrend,-0.00029665517201880805,0.0003375231150734452,0.0074546066916787,-0.015085072337488736,-0.014946805041155035,0.00871430940935191,0.009271082568641358,0.4583333333333333,0.9166666666666666,0.9166666666666666,0.028037383177570097,correction_completion,PT_violation_het20,1,200,0,4140835913,reference_fold_convolution_rf
PRE,slope,,,,reference_fold_pretrend,-0.0006358791308878237,-0.00047158411294363604,0.00274562437122909,-0.004748648286635383,-0.0037654740824980657,0.00306072418575109,0.005152003129536038,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.028037383177570097,correction_completion,PT_violation_het20,1,200,0,4140835913,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-4,,,-4.0,reference_fold_pretrend,0.0017531874798488245,7.418134339467892e-05,0.00876189866693031,-0.009957518610973845,-0.008862637180410712,0.017286565814678034,0.019434813723080188,0.5,1.0,1.0,0.5999999999999998,correction_completion,PT_violation_het20,1,200,0,4140835913,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-3,,,-3.0,reference_fold_pretrend,-0.0007547353208940743,-0.0008409072295861739,0.01193196924667996,-0.022253859900570792,-0.014675395553760047,0.018243145235320554,0.019813117288395715,0.5,1.0,1.0,0.39999999999999986,correction_completion,PT_violation_het20,1,200,0,4140835913,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-2,,,-2.0,reference_fold_pretrend,-0.00011018045332841671,-0.0021325155678695125,0.00954012303054545,-0.015183339110538556,-0.01456074168784361,0.015436699472195115,0.016653275508484493,0.4166666666666667,0.8333333333333334,0.8333333333333334,0.19999999999999993,correction_completion,PT_violation_het20,1,200,0,4140835913,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-4,,,-4.0,reference_fold_pretrend,0.0028541053882429114,0.001049434675036174,0.012136999699991704,-0.014673879950072844,-0.01155907459903671,0.022232609382761632,0.023278746041519787,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.5999999999999996,correction_completion,PT_violation_het20,1,200,0,4140835913,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-3,,,-3.0,reference_fold_pretrend,0.003931161937339053,0.0052013974440786905,0.012590932898120638,-0.024503885918061838,-0.019782172969351187,0.01896329909599307,0.02128369634773991,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.3999999999999998,correction_completion,PT_violation_het20,1,200,0,4140835913,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-2,,,-2.0,reference_fold_pretrend,-0.0005439368641951953,0.0002682394226100807,0.011481602250169934,-0.028302923529314978,-0.023182739993677592,0.011802235419878397,0.01592051210850893,0.5,1.0,1.0,-0.1999999999999999,correction_completion,PT_violation_het20,1,200,0,4140835913,reference_fold_convolution_rf
