estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator
PRE,k=-4,,,-4.0,pretrend,-0.0006822146905272057,-0.001318104992104477,0.006203808194132414,-0.009630402022861244,-0.009050654701275692,0.008718649839480655,0.009483056952477911,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.0,correction_completion,PT_hold,3,200,0,1328314006,raw_structured
PRE,k=-3,,,-3.0,pretrend,-0.0012657614486771176,-0.0010061572019705771,0.00571357318212107,-0.011458168829682688,-0.008481666271132969,0.008913873031091327,0.009813349515239291,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.0,correction_completion,PT_hold,3,200,0,1328314006,raw_structured
PRE,k=-2,,,-2.0,pretrend,-0.0010339451822088711,-0.0016322446993995072,0.006338394710322641,-0.01176737075334262,-0.00843979614581304,0.009607706690625233,0.010432331096021702,0.375,0.75,0.75,-0.0,correction_completion,PT_hold,3,200,0,1328314006,raw_structured
PRE,slope,,,,pretrend,0.0004008651536531946,7.786224129879531e-05,0.0020322450741001434,-0.0027142098411910317,-0.002525774147518618,0.0033795150002862164,0.0035465628816545637,0.5,1.0,1.0,0.0,correction_completion,PT_hold,3,200,0,1328314006,raw_structured
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,0.00030296901692537597,-0.0011768920359664038,0.009064330067429977,-0.01367159112127569,-0.012360695586029933,0.011421468466045628,0.014344689582178112,0.5,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,0,1328314006,raw_structured
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.00044632231490087087,-0.0021541078572858297,0.008005159167129242,-0.008719670065419863,-0.008639794138281729,0.012217604750119751,0.015772172174384837,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.0,correction_completion,PT_hold,3,200,0,1328314006,raw_structured
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.0006191774904733458,-0.00015307496270305741,0.009055532862408316,-0.01775751881070947,-0.016022369540336315,0.010110947872123506,0.01176039303810169,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.0,correction_completion,PT_hold,3,200,0,1328314006,raw_structured
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.0019038424877684066,-0.0013738057882045815,0.008065567468367077,-0.020950679457324685,-0.019612236287970642,0.007798032642548578,0.009490309547430026,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.0,correction_completion,PT_hold,3,200,0,1328314006,raw_structured
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.0022818659745596644,-0.0011894303058178318,0.008624677902950774,-0.01827921133334269,-0.011702970449688583,0.010254137394909636,0.01183782812709134,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.0,correction_completion,PT_hold,3,200,0,1328314006,raw_structured
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.0015482571199609229,-0.001129849537741218,0.009916010466180744,-0.015969007747783332,-0.015064214703000647,0.012518876021830943,0.018763306067394882,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.0,correction_completion,PT_hold,3,200,0,1328314006,raw_structured
