estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator
GATT,g=4_t=4,4.0,4.0,0.0,raw_structured,2.7877838739350396,2.787018475960739,0.008752309663251398,2.771638816761451,2.772980349496822,2.801516182090941,2.8028261744792333,0.0,0.0,0.0,2.787809763058245,correction_completion,staggered,2,200,0,2786419750,raw_structured
GATT,g=4_t=5,4.0,5.0,1.0,raw_structured,3.902498160050182,3.902189136064335,0.007653905643288484,3.8898003387280835,3.892739882406375,3.9146824598490824,3.9150738512703214,0.0,0.0,0.0,3.9029336682815425,correction_completion,staggered,2,200,0,2786419750,raw_structured
GATT,g=4_t=6,4.0,6.0,2.0,raw_structured,5.0190458828657,5.020724332023391,0.005984613293810524,5.0075318948003575,5.008144383001154,5.026530923332835,5.0270123101694315,0.0,0.0,0.0,5.018057573504841,correction_completion,staggered,2,200,0,2786419750,raw_structured
GATT,g=4_t=7,4.0,7.0,3.0,raw_structured,6.1323247737474444,6.132922817998681,0.0069580804305058586,6.115471772643126,6.117659146568668,6.142013555387972,6.1429026025654965,0.0,0.0,0.0,6.13318147872814,correction_completion,staggered,2,200,0,2786419750,raw_structured
GATT,g=5_t=5,5.0,5.0,0.0,raw_structured,4.244357523896178,4.245770075984067,0.005572815586752485,4.234833562657974,4.234981672245708,4.251153804645155,4.25148245794847,0.0,0.0,0.0,4.2449584859132,correction_completion,staggered,2,200,0,2786419750,raw_structured
GATT,g=5_t=6,5.0,6.0,1.0,raw_structured,5.9432343824618075,5.943367464374388,0.005653838646903091,5.933106462657052,5.935339745490978,5.953064988169276,5.954033817752889,0.0,0.0,0.0,5.942941880278479,correction_completion,staggered,2,200,0,2786419750,raw_structured
GATT,g=5_t=7,5.0,7.0,2.0,raw_structured,7.640972018578676,7.6406064421646,0.004083970256939362,7.632958592545982,7.633986289511038,7.647482951171574,7.6477387253583125,0.0,0.0,0.0,7.64092527464376,correction_completion,staggered,2,200,0,2786419750,raw_structured
GATT,g=6_t=6,6.0,6.0,0.0,raw_structured,5.144201032507519,5.143810283700931,0.006237741894803442,5.133650352577664,5.134633707990463,5.1526405436399445,5.152921065884898,0.0,0.0,0.0,5.1439172141588845,correction_completion,staggered,2,200,0,2786419750,raw_structured
GATT,g=6_t=7,6.0,7.0,1.0,raw_structured,7.200976722861235,7.201787635614062,0.006276413337343022,7.189357969039959,7.190842135810243,7.21137081475571,7.2117941695381385,0.0,0.0,0.0,7.201484099822436,correction_completion,staggered,2,200,0,2786419750,raw_structured
ES,k=0,,,0.0,raw_structured,4.073059254951186,4.073959696680152,0.003673302458865994,4.0662213931258,4.067418723422529,4.077463233774957,4.077625352283943,0.0,0.0,0.0,4.07318997287678,correction_completion,staggered,2,200,0,2786419750,raw_structured
ES,k=1,,,1.0,raw_structured,5.702267123512468,5.701277305739561,0.0039036159878099988,5.696020294314537,5.696822777302502,5.707265475025652,5.709004042559632,0.0,0.0,0.0,5.702465962027492,correction_completion,staggered,2,200,0,2786419750,raw_structured
ES,k=2,,,2.0,raw_structured,6.405641435406217,6.406310109698662,0.0031219258267024376,6.39851310545267,6.399888393692118,6.409585847946541,6.4096110253602205,0.0,0.0,0.0,6.40515106929946,correction_completion,staggered,2,200,0,2786419750,raw_structured
ES,k=3,,,3.0,raw_structured,6.1323247737474444,6.132922817998681,0.0069580804305058586,6.115471772643126,6.117659146568668,6.142013555387972,6.1429026025654965,0.0,0.0,0.0,6.13318147872814,correction_completion,staggered,2,200,0,2786419750,raw_structured
ATT,ATT,,,,raw_structured,5.362409729889965,5.362378617811748,0.0017599909380063066,5.358754749889051,5.359479911016731,5.3655842853591675,5.365810285068588,0.0,0.0,0.0,5.362500255184556,correction_completion,staggered,2,200,0,2786419750,raw_structured
