estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,max_control_odds,effective_sample_size,max_normalized_weight,fold_sizes,true,family,design,degree,N,rep,seed,task_estimator
GATT,g=4_t=4,4.0,4.0,0.0,reference_fold_convolution,3.786415652146575,3.817162122590877,0.29044871471598754,3.2737205420059667,3.3293017640967366,4.168046188358056,4.239602833323486,0.0,0.0,0.0,2.6158101368512936,41.33255367625984,,"{""0"": {""bar_pi"": 0.49, ""control_ess"": 41.33255367625984, ""fold_sizes"": [{""evaluation"": 100, ""fold"": 0, ""train"": 100}], ""global_fold_bb"": true, ""max_control_odds"": 2.6158101368512936, ""n_clipped"": 0, ""n_complement_units"": 100, ""n_eval_units"": 100, ""posterior_cache_key"": ""g=4_fold=0"", ""posterior_draws"": 24, ""raw_max_control_odds"": 2.6158101368512936}, ""1"": {""bar_pi"": 0.47, ""control_ess"": 49.36424472481342, ""fold_sizes"": [{""evaluation"": 100, ""fold"": 0, ""train"": 100}], ""global_fold_bb"": true, ""max_control_odds"": 1.7123015508151112, ""n_clipped"": 0, ""n_complement_units"": 100, ""n_eval_units"": 100, ""posterior_cache_key"": ""g=4_fold=1"", ""posterior_draws"": 24, ""raw_max_control_odds"": 1.7123015508151112}}",3.9005176502469783,correction_completion,strong_confounder,1,200,0,2463362440,reference_fold_convolution_rf
GATT,g=4_t=5,4.0,5.0,1.0,reference_fold_convolution,4.027797319839238,4.0203768175103125,0.25952131814418145,3.513294989416839,3.676742846329791,4.379713915053499,4.438409594870502,0.0,0.0,0.0,2.6158101368512936,41.33255367625984,,"{""0"": {""bar_pi"": 0.49, ""control_ess"": 41.33255367625984, ""fold_sizes"": [{""evaluation"": 100, ""fold"": 0, ""train"": 100}], ""global_fold_bb"": true, ""max_control_odds"": 2.6158101368512936, ""n_clipped"": 0, ""n_complement_units"": 100, ""n_eval_units"": 100, ""posterior_cache_key"": ""g=4_fold=0"", ""posterior_draws"": 24, ""raw_max_control_odds"": 2.6158101368512936}, ""1"": {""bar_pi"": 0.47, ""control_ess"": 49.36424472481342, ""fold_sizes"": [{""evaluation"": 100, ""fold"": 0, ""train"": 100}], ""global_fold_bb"": true, ""max_control_odds"": 1.7123015508151112, ""n_clipped"": 0, ""n_complement_units"": 100, ""n_eval_units"": 100, ""posterior_cache_key"": ""g=4_fold=1"", ""posterior_draws"": 24, ""raw_max_control_odds"": 1.7123015508151112}}",3.9005176502469783,correction_completion,strong_confounder,1,200,0,2463362440,reference_fold_convolution_rf
GATT,g=4_t=6,4.0,6.0,2.0,reference_fold_convolution,4.044300119159697,4.053516904074245,0.23603202738411824,3.6419126550206253,3.6589470267515236,4.419269995264613,4.464766381628056,0.0,0.0,0.0,2.6158101368512936,41.33255367625984,,"{""0"": {""bar_pi"": 0.49, ""control_ess"": 41.33255367625984, ""fold_sizes"": [{""evaluation"": 100, ""fold"": 0, ""train"": 100}], ""global_fold_bb"": true, ""max_control_odds"": 2.6158101368512936, ""n_clipped"": 0, ""n_complement_units"": 100, ""n_eval_units"": 100, ""posterior_cache_key"": ""g=4_fold=0"", ""posterior_draws"": 24, ""raw_max_control_odds"": 2.6158101368512936}, ""1"": {""bar_pi"": 0.47, ""control_ess"": 49.36424472481342, ""fold_sizes"": [{""evaluation"": 100, ""fold"": 0, ""train"": 100}], ""global_fold_bb"": true, ""max_control_odds"": 1.7123015508151112, ""n_clipped"": 0, ""n_complement_units"": 100, ""n_eval_units"": 100, ""posterior_cache_key"": ""g=4_fold=1"", ""posterior_draws"": 24, ""raw_max_control_odds"": 1.7123015508151112}}",3.9005176502469783,correction_completion,strong_confounder,1,200,0,2463362440,reference_fold_convolution_rf
GATT,g=4_t=7,4.0,7.0,3.0,reference_fold_convolution,3.8614505821878553,3.841274380917045,0.2524427136618623,3.505577294731243,3.5592433728481683,4.313878187978727,4.319853546680714,0.0,0.0,0.0,2.6158101368512936,41.33255367625984,,"{""0"": {""bar_pi"": 0.49, ""control_ess"": 41.33255367625984, ""fold_sizes"": [{""evaluation"": 100, ""fold"": 0, ""train"": 100}], ""global_fold_bb"": true, ""max_control_odds"": 2.6158101368512936, ""n_clipped"": 0, ""n_complement_units"": 100, ""n_eval_units"": 100, ""posterior_cache_key"": ""g=4_fold=0"", ""posterior_draws"": 24, ""raw_max_control_odds"": 2.6158101368512936}, ""1"": {""bar_pi"": 0.47, ""control_ess"": 49.36424472481342, ""fold_sizes"": [{""evaluation"": 100, ""fold"": 0, ""train"": 100}], ""global_fold_bb"": true, ""max_control_odds"": 1.7123015508151112, ""n_clipped"": 0, ""n_complement_units"": 100, ""n_eval_units"": 100, ""posterior_cache_key"": ""g=4_fold=1"", ""posterior_draws"": 24, ""raw_max_control_odds"": 1.7123015508151112}}",3.9005176502469783,correction_completion,strong_confounder,1,200,0,2463362440,reference_fold_convolution_rf
ES,k=0,,,0.0,reference_fold_convolution,3.786415652146575,3.817162122590877,0.29044871471598754,3.2737205420059667,3.3293017640967366,4.168046188358056,4.239602833323486,0.0,0.0,0.0,,,,{},3.9005176502469783,correction_completion,strong_confounder,1,200,0,2463362440,reference_fold_convolution_rf
ES,k=1,,,1.0,reference_fold_convolution,4.027797319839238,4.0203768175103125,0.25952131814418145,3.513294989416839,3.676742846329791,4.379713915053499,4.438409594870502,0.0,0.0,0.0,,,,{},3.9005176502469783,correction_completion,strong_confounder,1,200,0,2463362440,reference_fold_convolution_rf
ES,k=2,,,2.0,reference_fold_convolution,4.044300119159697,4.053516904074245,0.23603202738411824,3.6419126550206253,3.6589470267515236,4.419269995264613,4.464766381628056,0.0,0.0,0.0,,,,{},3.9005176502469783,correction_completion,strong_confounder,1,200,0,2463362440,reference_fold_convolution_rf
ES,k=3,,,3.0,reference_fold_convolution,3.8614505821878553,3.841274380917045,0.2524427136618623,3.505577294731243,3.5592433728481683,4.313878187978727,4.319853546680714,0.0,0.0,0.0,,,,{},3.9005176502469783,correction_completion,strong_confounder,1,200,0,2463362440,reference_fold_convolution_rf
ATT,ATT,,,,reference_fold_convolution,3.9299909183333406,3.9348190857229826,0.22427927116080312,3.5493531235185087,3.6607605483706944,4.2483091012844065,4.258737663402898,0.0,0.0,0.0,,,,{},3.9005176502469783,correction_completion,strong_confounder,1,200,0,2463362440,reference_fold_convolution_rf
