estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator
PRE,k=-4,,,-4.0,reference_fold_pretrend,-0.0017286743978743968,-0.0021697666938640665,0.007994142588426068,-0.01618236176824982,-0.011171242605264255,0.008839595792239882,0.012254621303858884,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.3,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE,k=-3,,,-3.0,reference_fold_pretrend,0.0006605407687220914,-0.0016489603520070222,0.00772213306988858,-0.012081667742495882,-0.008506999149895523,0.014940990041452218,0.01705678611628877,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.19999999999999998,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE,k=-2,,,-2.0,reference_fold_pretrend,-0.0013362271776958977,-0.0009839622330097705,0.007503699514383822,-0.015177191752539053,-0.009242531045639267,0.010059491682637393,0.010544287377818904,0.375,0.75,0.75,-0.09999999999999999,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE,slope,,,,reference_fold_pretrend,0.0003715120595624932,0.0006495865446637104,0.0030479390151396417,-0.005354959326119694,-0.004422613516636068,0.003464701407232584,0.0057565684961968745,0.375,0.75,0.75,0.09999999999999999,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-4,,,-4.0,reference_fold_pretrend,-0.0014314779117555736,-0.0009160428920290582,0.009924838130075326,-0.016882815020249606,-0.016543462038568168,0.016478787667409754,0.02004644339791422,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.29999999999999993,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-3,,,-3.0,reference_fold_pretrend,0.00327098094486304,0.004768526919996741,0.011139876045492221,-0.015041004319759627,-0.013451789051340103,0.017999760034457215,0.021266486108557272,0.375,0.75,0.75,-0.19999999999999996,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-2,,,-2.0,reference_fold_pretrend,0.0003419193704368474,-0.000827771204212787,0.01127893008151365,-0.021544637810675997,-0.019352916913852714,0.01902831966537719,0.020967274740110554,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.09999999999999998,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-4,,,-4.0,reference_fold_pretrend,-0.0019993354834468946,0.00020589518435845336,0.011210722842278429,-0.021391150422111066,-0.01716190761505134,0.015040651510554622,0.01675048359312207,0.5,1.0,1.0,-0.3,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-3,,,-3.0,reference_fold_pretrend,-0.0017168243916919842,-5.571913204512856e-05,0.010741821288710039,-0.019538126954478534,-0.0143337992814957,0.014580763846058796,0.016159445235330142,0.5,1.0,1.0,-0.19999999999999998,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-2,,,-2.0,reference_fold_pretrend,-0.0028645392126025043,-0.0008644920258457629,0.009218676790126914,-0.021371792763788828,-0.018402989123541245,0.011177169515345727,0.011959165830086632,0.375,0.75,0.75,-0.09999999999999999,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUB,X2=low_k=-4,,,-4.0,reference_fold_pretrend,-0.0005260902975347167,0.0010301992874179639,0.012325303999414132,-0.022680636149731256,-0.0183159885588132,0.01570348844818431,0.018315436932173423,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.30000000000000004,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUB,X2=low_k=-3,,,-3.0,reference_fold_pretrend,-0.0025788362514384227,-0.0027686075750798906,0.014162715732680829,-0.033473766500879305,-0.02828766837201009,0.017616066287410956,0.01910219501891544,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.20000000000000004,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUB,X2=low_k=-2,,,-2.0,reference_fold_pretrend,-0.001583369313442995,-0.0017710906227135397,0.011766387710214191,-0.024092155033068417,-0.020797050878395056,0.01432096693138398,0.015263218361277682,0.5,1.0,1.0,-0.10000000000000002,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUB,X2=high_k=-4,,,-4.0,reference_fold_pretrend,0.00037916596989808317,0.001298033160340292,0.012770092782163824,-0.019930227142799767,-0.01913684716821958,0.016075244501636155,0.02437727344221724,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.30000000000000004,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUB,X2=high_k=-3,,,-3.0,reference_fold_pretrend,0.005938807646032722,0.008337971982423857,0.014652609523414841,-0.01807493919337174,-0.015810123625723694,0.029448709601081525,0.03186266182621527,0.2916666666666667,0.5833333333333334,0.5833333333333334,-0.20000000000000004,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUB,X2=high_k=-2,,,-2.0,reference_fold_pretrend,0.000469015232552891,0.0006814649715954266,0.013693595991360207,-0.022398375083148264,-0.018866527329827052,0.021069216150914196,0.022481092616000547,0.5,1.0,1.0,-0.10000000000000002,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUBC,X1_k=-4,,,-4.0,reference_fold_pretrend,-0.0005678575716913211,0.0008837306279078491,0.013989550052569544,-0.02568707925952706,-0.022043710074011843,0.01866816104771598,0.020527145659664934,0.5,1.0,1.0,-4.163336342344337e-17,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUBC,X1_k=-3,,,-3.0,reference_fold_pretrend,-0.004987805336555026,-0.010905133540896996,0.015496842753904646,-0.023865306624037488,-0.022718787835110114,0.018872390375550205,0.022055438887964837,0.375,0.75,0.75,-2.7755575615628914e-17,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUBC,X1_k=-2,,,-2.0,reference_fold_pretrend,-0.0032064585830393517,-0.003922602496248559,0.013987672559094501,-0.027544731943132138,-0.02616440676694813,0.013692502561676286,0.022289131984808374,0.4166666666666667,0.8333333333333334,0.8333333333333334,-1.3877787807814457e-17,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUBC,X1_slope,,,,reference_fold_pretrend,0.0010632601408016688,0.0006166124921211068,0.005450720839126225,-0.008554754300813849,-0.008307112263082787,0.008350356598269595,0.009699951775040728,0.4166666666666667,0.8333333333333334,0.8333333333333334,1.3877787807814457e-17,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
PRE_SUBC,X2_k=-4,,,-4.0,reference_fold_pretrend,0.0009052562674327994,3.480225292942221e-05,0.0166425381713235,-0.027808082653408436,-0.02179912239231614,0.028557487283564584,0.031085371966376334,0.5,1.0,1.0,-0.0,correction_completion,PT_violation_g10,3,200,0,3985924301,reference_fold_convolution_rf
