estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator
PRE,k=-4,,,-4.0,pretrend,0.0011439370584729336,0.0003000586862494428,0.006118337112198429,-0.007735149310005325,-0.006405802360685918,0.012755582556429397,0.014339502285044691,0.4583333333333333,0.9166666666666666,0.9166666666666666,0.08411214953271029,correction_completion,PT_violation_het20,1,200,0,4140835913,raw_structured
PRE,k=-3,,,-3.0,pretrend,7.896771943661212e-05,-0.0007912024518370534,0.005410165482294031,-0.009134775737464716,-0.008540927966539021,0.009553992943103022,0.010347292801792739,0.4583333333333333,0.9166666666666666,0.9166666666666666,0.05607476635514019,correction_completion,PT_violation_het20,1,200,0,4140835913,raw_structured
PRE,k=-2,,,-2.0,pretrend,0.0017897785083676229,0.0025847001237124406,0.007006966106385029,-0.008629659851450758,-0.0066866607570830894,0.011722579241435332,0.012420540839211156,0.4166666666666667,0.8333333333333334,0.8333333333333334,0.028037383177570097,correction_completion,PT_violation_het20,1,200,0,4140835913,raw_structured
PRE,slope,,,,pretrend,-0.0003842517944756892,4.943991122056094e-05,0.0017702608941067815,-0.0038198422693860945,-0.0032894281262389313,0.002152843403926579,0.0022953703790582047,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.028037383177570097,correction_completion,PT_violation_het20,1,200,0,4140835913,raw_structured
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,0.0020677352023135928,0.0003928917607839455,0.006006556930580172,-0.009865088358023215,-0.0070522253317806295,0.01107864901604185,0.011965749047708073,0.4583333333333333,0.9166666666666666,0.9166666666666666,0.5999999999999998,correction_completion,PT_violation_het20,1,200,0,4140835913,raw_structured
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,0.00048464222072409983,0.0005147638312113585,0.006574243516295728,-0.011775264881736018,-0.00913543490207223,0.008790007758897272,0.011036618411629649,0.375,0.75,0.75,0.39999999999999986,correction_completion,PT_violation_het20,1,200,0,4140835913,raw_structured
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,0.0015709885154449401,0.003034673375826669,0.01008850311163145,-0.016226233006159666,-0.01584131218725528,0.015137819275874756,0.015919418506912104,0.4166666666666667,0.8333333333333334,0.8333333333333334,0.19999999999999993,correction_completion,PT_violation_het20,1,200,0,4140835913,raw_structured
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-8.109961053316091e-05,0.0001282645166164879,0.009621961066777637,-0.015730647994655095,-0.014810525472602637,0.01900308897211119,0.021581587896357692,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.5999999999999996,correction_completion,PT_violation_het20,1,200,0,4140835913,raw_structured
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.00045899194531418436,-0.003037417796154805,0.009467765604888965,-0.015781759929750238,-0.011792250755757046,0.013887172849514242,0.014862808962652206,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.3999999999999998,correction_completion,PT_violation_het20,1,200,0,4140835913,raw_structured
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,0.002079913064199875,0.0035346014134497623,0.00766609498280272,-0.010919455460910879,-0.009682363495326016,0.01437136109801445,0.016401819984335608,0.375,0.75,0.75,-0.1999999999999999,correction_completion,PT_violation_het20,1,200,0,4140835913,raw_structured
