estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,max_control_odds,effective_sample_size,max_normalized_weight,fold_sizes,true,family,design,degree,N,rep,seed,task_estimator
GATT,g=4_t=4,4.0,4.0,0.0,reference_fold_convolution,3.68353453999973,3.6731091497163195,0.10282499377061369,3.5262394309924168,3.5606732649044255,3.8164100387930797,3.8691577647830324,0.0,0.0,0.0,3.419440348472083,67.78630358335835,,"{""0"": {""bar_pi"": 0.565, ""control_ess"": 67.78630358335835, ""fold_sizes"": [{""evaluation"": 200, ""fold"": 0, ""train"": 200}], ""global_fold_bb"": true, ""max_control_odds"": 3.418620636265758, ""n_clipped"": 0, ""n_complement_units"": 200, ""n_eval_units"": 200, ""posterior_cache_key"": ""g=4_fold=0"", ""posterior_draws"": 24, ""raw_max_control_odds"": 3.418620636265758}, ""1"": {""bar_pi"": 0.515, ""control_ess"": 81.68999294141797, ""fold_sizes"": [{""evaluation"": 200, ""fold"": 0, ""train"": 200}], ""global_fold_bb"": true, ""max_control_odds"": 3.419440348472083, ""n_clipped"": 0, ""n_complement_units"": 200, ""n_eval_units"": 200, ""posterior_cache_key"": ""g=4_fold=1"", ""posterior_draws"": 24, ""raw_max_control_odds"": 3.419440348472083}}",3.7606886796972656,correction_completion,serial_sweep_d3,3,400,0,3087216207,reference_fold_convolution_rf
GATT,g=4_t=5,4.0,5.0,1.0,reference_fold_convolution,3.6732246969601987,3.6640074127024858,0.1387489331484149,3.4485802162416643,3.503455918178569,3.897481596400452,3.905197360823484,0.0,0.0,0.0,3.419440348472083,67.78630358335835,,"{""0"": {""bar_pi"": 0.565, ""control_ess"": 67.78630358335835, ""fold_sizes"": [{""evaluation"": 200, ""fold"": 0, ""train"": 200}], ""global_fold_bb"": true, ""max_control_odds"": 3.418620636265758, ""n_clipped"": 0, ""n_complement_units"": 200, ""n_eval_units"": 200, ""posterior_cache_key"": ""g=4_fold=0"", ""posterior_draws"": 24, ""raw_max_control_odds"": 3.418620636265758}, ""1"": {""bar_pi"": 0.515, ""control_ess"": 81.68999294141797, ""fold_sizes"": [{""evaluation"": 200, ""fold"": 0, ""train"": 200}], ""global_fold_bb"": true, ""max_control_odds"": 3.419440348472083, ""n_clipped"": 0, ""n_complement_units"": 200, ""n_eval_units"": 200, ""posterior_cache_key"": ""g=4_fold=1"", ""posterior_draws"": 24, ""raw_max_control_odds"": 3.419440348472083}}",3.7606886796972656,correction_completion,serial_sweep_d3,3,400,0,3087216207,reference_fold_convolution_rf
GATT,g=4_t=6,4.0,6.0,2.0,reference_fold_convolution,3.8963162582779987,3.8643757905971228,0.19671546062656953,3.596735552591067,3.6860042758673544,4.203093630803488,4.252081479636516,0.0,0.0,0.0,3.419440348472083,67.78630358335835,,"{""0"": {""bar_pi"": 0.565, ""control_ess"": 67.78630358335835, ""fold_sizes"": [{""evaluation"": 200, ""fold"": 0, ""train"": 200}], ""global_fold_bb"": true, ""max_control_odds"": 3.418620636265758, ""n_clipped"": 0, ""n_complement_units"": 200, ""n_eval_units"": 200, ""posterior_cache_key"": ""g=4_fold=0"", ""posterior_draws"": 24, ""raw_max_control_odds"": 3.418620636265758}, ""1"": {""bar_pi"": 0.515, ""control_ess"": 81.68999294141797, ""fold_sizes"": [{""evaluation"": 200, ""fold"": 0, ""train"": 200}], ""global_fold_bb"": true, ""max_control_odds"": 3.419440348472083, ""n_clipped"": 0, ""n_complement_units"": 200, ""n_eval_units"": 200, ""posterior_cache_key"": ""g=4_fold=1"", ""posterior_draws"": 24, ""raw_max_control_odds"": 3.419440348472083}}",3.7606886796972656,correction_completion,serial_sweep_d3,3,400,0,3087216207,reference_fold_convolution_rf
GATT,g=4_t=7,4.0,7.0,3.0,reference_fold_convolution,3.8566137798888724,3.8310930398815612,0.24337011339183942,3.4572165720924,3.4909094009103163,4.207399590533556,4.2523796374502485,0.0,0.0,0.0,3.419440348472083,67.78630358335835,,"{""0"": {""bar_pi"": 0.565, ""control_ess"": 67.78630358335835, ""fold_sizes"": [{""evaluation"": 200, ""fold"": 0, ""train"": 200}], ""global_fold_bb"": true, ""max_control_odds"": 3.418620636265758, ""n_clipped"": 0, ""n_complement_units"": 200, ""n_eval_units"": 200, ""posterior_cache_key"": ""g=4_fold=0"", ""posterior_draws"": 24, ""raw_max_control_odds"": 3.418620636265758}, ""1"": {""bar_pi"": 0.515, ""control_ess"": 81.68999294141797, ""fold_sizes"": [{""evaluation"": 200, ""fold"": 0, ""train"": 200}], ""global_fold_bb"": true, ""max_control_odds"": 3.419440348472083, ""n_clipped"": 0, ""n_complement_units"": 200, ""n_eval_units"": 200, ""posterior_cache_key"": ""g=4_fold=1"", ""posterior_draws"": 24, ""raw_max_control_odds"": 3.419440348472083}}",3.7606886796972656,correction_completion,serial_sweep_d3,3,400,0,3087216207,reference_fold_convolution_rf
ES,k=0,,,0.0,reference_fold_convolution,3.68353453999973,3.6731091497163195,0.10282499377061369,3.5262394309924168,3.5606732649044255,3.8164100387930797,3.8691577647830324,0.0,0.0,0.0,,,,{},3.7606886796972656,correction_completion,serial_sweep_d3,3,400,0,3087216207,reference_fold_convolution_rf
ES,k=1,,,1.0,reference_fold_convolution,3.6732246969601987,3.6640074127024858,0.1387489331484149,3.4485802162416643,3.503455918178569,3.897481596400452,3.905197360823484,0.0,0.0,0.0,,,,{},3.7606886796972656,correction_completion,serial_sweep_d3,3,400,0,3087216207,reference_fold_convolution_rf
ES,k=2,,,2.0,reference_fold_convolution,3.8963162582779987,3.8643757905971228,0.19671546062656953,3.596735552591067,3.6860042758673544,4.203093630803488,4.252081479636516,0.0,0.0,0.0,,,,{},3.7606886796972656,correction_completion,serial_sweep_d3,3,400,0,3087216207,reference_fold_convolution_rf
ES,k=3,,,3.0,reference_fold_convolution,3.8566137798888724,3.8310930398815612,0.24337011339183942,3.4572165720924,3.4909094009103163,4.207399590533556,4.2523796374502485,0.0,0.0,0.0,,,,{},3.7606886796972656,correction_completion,serial_sweep_d3,3,400,0,3087216207,reference_fold_convolution_rf
ATT,ATT,,,,reference_fold_convolution,3.7774223187817006,3.7669082268279284,0.14230321752837108,3.5117230583738333,3.5330254245772763,4.015379212838086,4.018887131051668,0.0,0.0,0.0,,,,{},3.7606886796972656,correction_completion,serial_sweep_d3,3,400,0,3087216207,reference_fold_convolution_rf
