estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator
PRE,k=-4,,,-4.0,pretrend,-7.979115866563827e-05,-0.00015286697375877274,0.0072926411011850455,-0.011191512140156139,-0.00991779711587749,0.013560571289751754,0.014896741958343342,0.5,1.0,1.0,-0.3,correction_completion,PT_violation_g10,3,200,0,3985924301,raw_structured
PRE,k=-3,,,-3.0,pretrend,-0.00020627933416019232,0.0017521212886329666,0.007195495644815417,-0.01168590888300377,-0.011211248136365039,0.009203531989790471,0.00996617832155912,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.19999999999999998,correction_completion,PT_violation_g10,3,200,0,3985924301,raw_structured
PRE,k=-2,,,-2.0,pretrend,-0.00010028823872221954,-0.00026100575179575496,0.005384422432415078,-0.01095673651745658,-0.009473097696940729,0.007729215850085083,0.008129817366945357,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.09999999999999999,correction_completion,PT_violation_g10,3,200,0,3985924301,raw_structured
PRE,slope,,,,pretrend,5.373002735996559e-05,0.00013885315393242473,0.002418733556801403,-0.0046871391599224545,-0.00426346408746337,0.003629622078336701,0.0038995598909928155,0.4583333333333333,0.9166666666666666,0.9166666666666666,0.09999999999999999,correction_completion,PT_violation_g10,3,200,0,3985924301,raw_structured
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,8.493370111406235e-05,-0.0018706826297264388,0.011271400978960367,-0.01962921839119131,-0.018374059090533065,0.01680455998531819,0.01862738434818264,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.29999999999999993,correction_completion,PT_violation_g10,3,200,0,3985924301,raw_structured
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,0.0004380807470023252,-0.002786505021767465,0.01088047575110104,-0.015030126680706253,-0.014854821686629062,0.01508611206113883,0.016819530888778092,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.19999999999999996,correction_completion,PT_violation_g10,3,200,0,3985924301,raw_structured
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,6.586195542914013e-06,0.0018848594244328994,0.009075734289700144,-0.014482318008123789,-0.013349257959417795,0.011073292749544994,0.013919215890663134,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.09999999999999998,correction_completion,PT_violation_g10,3,200,0,3985924301,raw_structured
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.00022980844167929415,-0.00013539720401461425,0.009902749174497709,-0.018326474463475094,-0.015531574694700574,0.013406928400288391,0.01545742874573726,0.5,1.0,1.0,-0.3,correction_completion,PT_violation_g10,3,200,0,3985924301,raw_structured
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.0007931072652189146,0.0019465440079592601,0.00986800831767465,-0.019469042916088124,-0.018462465831174103,0.015744652490359095,0.018693865623058952,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.19999999999999998,correction_completion,PT_violation_g10,3,200,0,3985924301,raw_structured
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.00019762031278510906,0.0014888511793789028,0.008427344326815595,-0.015123134796447302,-0.012375231580719733,0.010753534673137716,0.012254048332576997,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.09999999999999999,correction_completion,PT_violation_g10,3,200,0,3985924301,raw_structured
