estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator
PRE,k=-4,,,-4.0,pretrend,-0.0015317394847268798,-0.0005699113264080061,0.0063475815863179574,-0.014567405341270065,-0.013746636495844834,0.008769398973673948,0.010373680309196585,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.14999999999999997,correction_completion,PT_violation_g05,3,200,0,1643910560,raw_structured
PRE,k=-3,,,-3.0,pretrend,-0.0003438500233332916,-0.00011575246084910485,0.0059485271354045,-0.01146928781813366,-0.007462047916384674,0.00827983962321882,0.009480342588725566,0.5,1.0,1.0,-0.09999999999999998,correction_completion,PT_violation_g05,3,200,0,1643910560,raw_structured
PRE,k=-2,,,-2.0,pretrend,-0.002252302784929842,-0.002151970205005139,0.004469017598431489,-0.010100185490509579,-0.009921947555501754,0.004738076679569479,0.005278117809018025,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.04999999999999999,correction_completion,PT_violation_g05,3,200,0,1643910560,raw_structured
PRE,slope,,,,pretrend,0.0005382300918412189,0.0002482759334945961,0.0020425656893785773,-0.003705936820282894,-0.003089315056474084,0.003991920758251892,0.004290835885347685,0.375,0.75,0.75,0.04999999999999999,correction_completion,PT_violation_g05,3,200,0,1643910560,raw_structured
PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.0018653220365239468,-0.0003761687130597819,0.009047872993776719,-0.019329741960994167,-0.016716501737634483,0.009716015011622937,0.011655397593241931,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.14999999999999997,correction_completion,PT_violation_g05,3,200,0,1643910560,raw_structured
PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.0013926671000550072,-0.0012851981655230965,0.00795236476238254,-0.01576473369662168,-0.013160972478860295,0.00922555562129413,0.01124883708125331,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.09999999999999998,correction_completion,PT_violation_g05,3,200,0,1643910560,raw_structured
PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.0022758910573298908,-0.003037716455636392,0.007085788029979077,-0.01528637685949526,-0.011541112156707788,0.0066629737710218705,0.009760213818447057,0.375,0.75,0.75,-0.04999999999999999,correction_completion,PT_violation_g05,3,200,0,1643910560,raw_structured
PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.0010920170300852902,0.0005338091115712739,0.00954686866654371,-0.018056071671138183,-0.015111533829912538,0.011753995403787075,0.011935145617794168,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.14999999999999994,correction_completion,PT_violation_g05,3,200,0,1643910560,raw_structured
PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,0.001038681577799879,0.00013340143601004397,0.007269282136035107,-0.0113718666287217,-0.008941383460918008,0.012112889335852752,0.012337679510738216,0.5,1.0,1.0,-0.09999999999999996,correction_completion,PT_violation_g05,3,200,0,1643910560,raw_structured
PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.002221209153129777,-0.002711060618888294,0.007562136023747048,-0.014399337442371804,-0.012738979824213868,0.011934522931422562,0.012933041887524846,0.375,0.75,0.75,-0.04999999999999998,correction_completion,PT_violation_g05,3,200,0,1643910560,raw_structured
