estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator
PRE,k=-4,,,-4.0,reference_fold_pretrend,-0.0005572918933737784,-0.0007563370036184087,0.005757074441444017,-0.011070891171090176,-0.009393358323560497,0.00973606747802071,0.010851726632695421,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.6583798451164816,correction_completion,PT_violation_a20,1,200,0,451039797,reference_fold_convolution_rf
PRE,k=-3,,,-3.0,reference_fold_pretrend,-0.0010308464380630958,-0.001818182735135635,0.0057256609088538,-0.01055316902220593,-0.008829562402093732,0.007641267181619545,0.007878749217291625,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.4389198967443211,correction_completion,PT_violation_a20,1,200,0,451039797,reference_fold_convolution_rf
PRE,k=-2,,,-2.0,reference_fold_pretrend,-0.0026482470343292823,-0.002493336755067572,0.005984145291862801,-0.012806830906284906,-0.011441663358676711,0.0077220150435713415,0.008164115173017326,0.2916666666666667,0.5833333333333334,0.5833333333333334,-0.21945994837216054,correction_completion,PT_violation_a20,1,200,0,451039797,reference_fold_convolution_rf
PRE,slope,,,,reference_fold_pretrend,0.0004558439707554863,0.0004558663951431522,0.002136604621020159,-0.003574526265969041,-0.0034327066923351677,0.003646617604302516,0.004069738996154033,0.375,0.75,0.75,0.21945994837216054,correction_completion,PT_violation_a20,1,200,0,451039797,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-4,,,-4.0,reference_fold_pretrend,0.0015248258053435417,-0.00015760156229027288,0.009498617986324384,-0.015396667933877164,-0.012074267378970138,0.01885917518200482,0.020805825137122407,0.5,1.0,1.0,-0.6651847945254148,correction_completion,PT_violation_a20,1,200,0,451039797,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-3,,,-3.0,reference_fold_pretrend,-0.0011351380559646602,-0.00020844071921718757,0.009512228483784257,-0.021407778356785485,-0.019125396342446414,0.014807167028353878,0.016413489952712173,0.5,1.0,1.0,-0.4434565296836098,correction_completion,PT_violation_a20,1,200,0,451039797,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-2,,,-2.0,reference_fold_pretrend,-0.0017832163575298588,-0.0015218203695514928,0.009030308577289215,-0.01800658898592358,-0.013252386406239061,0.010937158827121447,0.013577412554438624,0.375,0.75,0.75,-0.2217282648418049,correction_completion,PT_violation_a20,1,200,0,451039797,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-4,,,-4.0,reference_fold_pretrend,-0.002595109215522645,-0.0018477479576194406,0.008798518674553,-0.02106865893708863,-0.01889183199470198,0.008869074572692742,0.011560848611670163,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.6541870181124126,correction_completion,PT_violation_a20,1,200,0,451039797,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-3,,,-3.0,reference_fold_pretrend,-0.0009287737907551819,-0.000824679023348436,0.007817958533932395,-0.01493702481978263,-0.013608810113196883,0.011485268402757988,0.013248997088301172,0.5,1.0,1.0,-0.43612467874160843,correction_completion,PT_violation_a20,1,200,0,451039797,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-2,,,-2.0,reference_fold_pretrend,-0.0034948728031116982,-0.003667271220023629,0.007702373420758805,-0.015003658886479717,-0.013293122590802288,0.00915743977939868,0.011060746345584039,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.21806233937080421,correction_completion,PT_violation_a20,1,200,0,451039797,reference_fold_convolution_rf
