estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator
GATT,g=4_t=4,4.0,4.0,0.0,raw_structured,2.5996946768415476,2.60157764560115,0.008462703112567726,2.585510386043671,2.587098015163551,2.6120690282939503,2.613041795040074,0.0,0.0,0.0,2.59779786585825,correction_completion,staggered,3,200,0,604806911,raw_structured
GATT,g=4_t=5,4.0,5.0,1.0,raw_structured,3.6394116885708265,3.6396134729089162,0.008066522933803073,3.622857886092705,3.627037746359122,3.654407303622519,3.6556376971156017,0.0,0.0,0.0,3.636917012201549,correction_completion,staggered,3,200,0,604806911,raw_structured
GATT,g=4_t=6,4.0,6.0,2.0,raw_structured,4.675979991036652,4.67552869980229,0.0070434079287095795,4.6640057417996115,4.664148761505681,4.688941770576748,4.690348760610646,0.0,0.0,0.0,4.676036158544849,correction_completion,staggered,3,200,0,604806911,raw_structured
GATT,g=4_t=7,4.0,7.0,3.0,raw_structured,5.71780701265052,5.716584068017479,0.006926252971840746,5.705947217535057,5.7099377454869815,5.7280588840372,5.729999161005294,0.0,0.0,0.0,5.715155304888152,correction_completion,staggered,3,200,0,604806911,raw_structured
GATT,g=5_t=5,5.0,5.0,0.0,raw_structured,4.214167094501465,4.214675790127474,0.006723543149434808,4.201362051061402,4.202496892776747,4.224193596473698,4.225245666067196,0.0,0.0,0.0,4.212832473853906,correction_completion,staggered,3,200,0,604806911,raw_structured
GATT,g=5_t=6,5.0,6.0,1.0,raw_structured,5.89818678686207,5.897613548640375,0.00768808973956652,5.885693285682448,5.887413041871788,5.90964541288641,5.9110156455054925,0.0,0.0,0.0,5.89796546339547,correction_completion,staggered,3,200,0,604806911,raw_structured
GATT,g=5_t=7,5.0,7.0,2.0,raw_structured,7.582380964924543,7.581603693200428,0.007075965074222804,7.5723207891954525,7.573608961713501,7.593434765518848,7.596022808000081,0.0,0.0,0.0,7.583098452937035,correction_completion,staggered,3,200,0,604806911,raw_structured
GATT,g=6_t=6,6.0,6.0,0.0,raw_structured,5.827859383071593,5.828451149436937,0.008551778693126198,5.813394453270052,5.814235622720782,5.839373001989797,5.8395423932913895,0.0,0.0,0.0,5.829661840006837,correction_completion,staggered,3,200,0,604806911,raw_structured
GATT,g=6_t=7,6.0,7.0,1.0,raw_structured,8.15816145650543,8.15709061234704,0.008321164457394071,8.145469319694676,8.147696342924243,8.17015120923009,8.171271069878236,0.0,0.0,0.0,8.161526576009571,correction_completion,staggered,3,200,0,604806911,raw_structured
ES,k=0,,,0.0,raw_structured,4.001835939069343,4.002791181051326,0.005064512391524803,3.9940736734014157,3.9943865980946907,4.009226995811516,4.01003337436312,0.0,0.0,0.0,4.001122861502792,correction_completion,staggered,3,200,0,604806911,raw_structured
ES,k=1,,,1.0,raw_structured,5.601737388108684,5.602657497432975,0.0036219380502211175,5.593576047366812,5.594900254266797,5.605992539972783,5.606501875663448,0.0,0.0,0.0,5.601572006103909,correction_completion,staggered,3,200,0,604806911,raw_structured
ES,k=2,,,2.0,raw_structured,5.983860429286202,5.984782620854611,0.0048805283923571575,5.9742034192197115,5.976064211038219,5.9905026748682255,5.991593483038274,0.0,0.0,0.0,5.984214191021331,correction_completion,staggered,3,200,0,604806911,raw_structured
ES,k=3,,,3.0,raw_structured,5.71780701265052,5.716584068017479,0.006926252971840746,5.705947217535057,5.7099377454869815,5.7280588840372,5.729999161005294,0.0,0.0,0.0,5.715155304888152,correction_completion,staggered,3,200,0,604806911,raw_structured
ATT,ATT,,,,raw_structured,5.194766840204635,5.194323214963726,0.0025219133590811856,5.190161506026422,5.191100587173979,5.198553807032495,5.198644167169565,0.0,0.0,0.0,5.19422880590466,correction_completion,staggered,3,200,0,604806911,raw_structured
