estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator
PRE,k=-4,,,-4.0,reference_fold_pretrend,0.001047967324032109,0.0021818370354977678,0.00960168628363126,-0.012184680155948284,-0.011043264895224123,0.015811358880550255,0.021908125694248284,0.4166666666666667,0.8333333333333334,0.8333333333333334,0.015789473684210523,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE,k=-3,,,-3.0,reference_fold_pretrend,-0.0012331433774519693,-0.0003941811611277752,0.009005021564905638,-0.01619445787591208,-0.014958961424852481,0.013294962833081462,0.016057997583141685,0.5,1.0,1.0,0.010526315789473682,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE,k=-2,,,-2.0,reference_fold_pretrend,-0.000619764663295772,-0.0010503968927261234,0.006858749573921112,-0.010219463967671665,-0.009942147626802046,0.010767261872822523,0.012938849032239184,0.4166666666666667,0.8333333333333334,0.8333333333333334,0.005263157894736841,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE,slope,,,,reference_fold_pretrend,-4.132182421186851e-06,-0.00033922287321612823,0.0034269136726326585,-0.007753400890797071,-0.0060368359331279325,0.004298922463545914,0.004646674121528377,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.005263157894736841,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-4,,,-4.0,reference_fold_pretrend,0.0012041238848958461,-0.0004734983937664504,0.011993812717242891,-0.012551806940194553,-0.012202447628468949,0.02422645402105975,0.028407581136445086,0.5,1.0,1.0,0.29999999999999993,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-3,,,-3.0,reference_fold_pretrend,0.00010259471218917089,0.0027935208745057433,0.012929765659117328,-0.01939216138190502,-0.018535320775174488,0.017775308307801496,0.024951737437671883,0.375,0.75,0.75,0.19999999999999996,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-2,,,-2.0,reference_fold_pretrend,-0.0008024821780730452,-0.0015863938416324156,0.009323149600549589,-0.019488007030542535,-0.01578644726510117,0.015029330857636525,0.01763256470562474,0.4583333333333333,0.9166666666666666,0.9166666666666666,0.09999999999999998,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-4,,,-4.0,reference_fold_pretrend,0.0008744600341835121,0.003986276171244735,0.012856213237961711,-0.021232065289661615,-0.01766734549022862,0.01741871732262629,0.01977713032384159,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.2999999999999999,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-3,,,-3.0,reference_fold_pretrend,-0.0027172968103865683,-0.0018070465371752458,0.009285805441705703,-0.021612775791466445,-0.020078686451154563,0.009266267848887174,0.00948732920780912,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.19999999999999993,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-2,,,-2.0,reference_fold_pretrend,-0.0004167452024321352,-0.0019610877603366463,0.00715022800892522,-0.011683179474165889,-0.011121825731206937,0.010898935451087216,0.012547459715800567,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.09999999999999996,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUB,X2=low_k=-4,,,-4.0,reference_fold_pretrend,1.9661279514572323e-05,-0.002120993758536876,0.015244219746087454,-0.020316767068079285,-0.01798395198605352,0.02418805629941019,0.03259178084216943,0.4583333333333333,0.9166666666666666,0.9166666666666666,0.01875,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUB,X2=low_k=-3,,,-3.0,reference_fold_pretrend,-0.0046457236505432565,-0.0023879797747322225,0.016005765691632555,-0.03423653179651055,-0.029987895010008765,0.01365864156342455,0.02212075187318286,0.4583333333333333,0.9166666666666666,0.9166666666666666,0.012499999999999999,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUB,X2=low_k=-2,,,-2.0,reference_fold_pretrend,-0.003923681482820226,-0.006967324565249421,0.012875611808469545,-0.026421475227933693,-0.022969955941545342,0.019622394715550023,0.021435017519438826,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0062499999999999995,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUB,X2=high_k=-4,,,-4.0,reference_fold_pretrend,0.0031864158975375007,0.005282079574367991,0.016604395969093154,-0.03124012790985617,-0.022383681427912108,0.024635261887319702,0.026260962132485813,0.375,0.75,0.75,-0.0,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUB,X2=high_k=-3,,,-3.0,reference_fold_pretrend,4.0599986264050715e-06,0.0005400344738528828,0.010935406459571086,-0.021554221185818123,-0.01866550014661356,0.014838673329807912,0.015174675025325143,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.0,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUB,X2=high_k=-2,,,-2.0,reference_fold_pretrend,0.00035061682128572296,0.0017598107655834765,0.013599947914729169,-0.023973548141474545,-0.02186060459167383,0.020377649917255696,0.024244956045908574,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.0,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUBC,X1_k=-4,,,-4.0,reference_fold_pretrend,-0.00032966385071233305,-0.00184260308647623,0.015745759106953607,-0.031007816445766126,-0.02688641182834557,0.024733712966525018,0.025963374013871488,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.5999999999999999,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUBC,X1_k=-3,,,-3.0,reference_fold_pretrend,-0.002819891522575739,-0.0022218966395562085,0.013838359572850041,-0.027571776329102352,-0.024457094372381555,0.02187341549142988,0.02470728853560149,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.3999999999999999,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUBC,X1_k=-2,,,-2.0,reference_fold_pretrend,0.00038573697564091004,-0.0013134552979769281,0.009588879360491654,-0.012696408148712203,-0.010620562332041209,0.01949903669422613,0.023544190726036536,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.19999999999999996,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUBC,X1_slope,,,,reference_fold_pretrend,0.00044593125868911207,0.0010576020045136585,0.005250303306372126,-0.009820347427519052,-0.009293239290502114,0.007256281016607719,0.009342750875687129,0.4166666666666667,0.8333333333333334,0.8333333333333334,0.19999999999999996,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUBC,X2_k=-4,,,-4.0,reference_fold_pretrend,0.0031667546180229275,0.0036657767085546637,0.019128962018356083,-0.02930910144473616,-0.021977210939436238,0.03490971331839434,0.038634448652788145,0.375,0.75,0.75,-0.01875,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
PRE_SUBC,X2_k=-3,,,-3.0,reference_fold_pretrend,0.004649783649169662,0.005437726981534033,0.0189848743187877,-0.03621050186464402,-0.02420678054636628,0.02596951085716035,0.028029323823797084,0.375,0.75,0.75,-0.012499999999999999,correction_completion,PT_violation_het10,3,200,0,3266643578,reference_fold_convolution_rf
