estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator
PRE,k=-4,,,-4.0,reference_fold_pretrend,0.0002491184123767791,0.002829774763037078,0.007488490956523257,-0.01347534858443793,-0.013006554734036353,0.009268305071140577,0.009980022463584624,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE,k=-3,,,-3.0,reference_fold_pretrend,-0.0003669461218146548,-0.0005454175814617401,0.006881637526652065,-0.01449040429893097,-0.011321214307774533,0.007966861027413766,0.009030441396961538,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE,k=-2,,,-2.0,reference_fold_pretrend,0.00015572262347850262,-0.00033597367954402683,0.009010591471515906,-0.015448099225968383,-0.014604951576708393,0.01422403318265591,0.015820246208690967,0.5,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE,slope,,,,reference_fold_pretrend,-1.2084686927109348e-05,0.0002949763824080741,0.002799189839292848,-0.003919506522255956,-0.0034455824624760765,0.0038507168724093784,0.005112526241713205,0.4583333333333333,0.9166666666666666,0.9166666666666666,0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-4,,,-4.0,reference_fold_pretrend,0.0036129547734510743,0.0030888527210284136,0.008329961755382746,-0.011019385854150587,-0.006823316848551809,0.015182427730273349,0.01917331334647109,0.2916666666666667,0.5833333333333334,0.5833333333333334,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-3,,,-3.0,reference_fold_pretrend,0.0023004618843296184,0.004594643555269366,0.009310463463236204,-0.018423775613999653,-0.013412524898456277,0.011767856466464652,0.015281912621707359,0.375,0.75,0.75,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUB,X1=0_k=-2,,,-2.0,reference_fold_pretrend,0.001682063372495736,0.002178009776083994,0.009983041264378375,-0.017583513335363996,-0.011923781166133771,0.01819764428719399,0.019371630197682677,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-4,,,-4.0,reference_fold_pretrend,-0.003922038675355348,-0.003005426087510265,0.010968781388391885,-0.026092973320575235,-0.02443083394491987,0.008730799527849267,0.0116231829142095,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-3,,,-3.0,reference_fold_pretrend,-0.003674532049433552,-0.005842258382116251,0.009530511949455166,-0.016353279570513753,-0.014925345999376663,0.011266664378580307,0.01455017229605815,0.2916666666666667,0.5833333333333334,0.5833333333333334,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUB,X1=1_k=-2,,,-2.0,reference_fold_pretrend,-0.0017369399053028657,-0.00501621950682073,0.01130347451620263,-0.01709061288164812,-0.0158022802308379,0.018973762227982863,0.02143020400410743,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUB,X2=low_k=-4,,,-4.0,reference_fold_pretrend,0.0015981749663642366,0.0005347091122131764,0.012908251241932511,-0.017581525455404527,-0.016755694237554335,0.023012205460420487,0.02549983217297798,0.5,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUB,X2=low_k=-3,,,-3.0,reference_fold_pretrend,-0.0006655231739193207,-0.0012857016458448296,0.011935909886809305,-0.01958612956694868,-0.01936026262341843,0.01521558712800517,0.018523546072035414,0.5,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUB,X2=low_k=-2,,,-2.0,reference_fold_pretrend,-0.0018921373892806946,-0.001631063807065284,0.011909899958679169,-0.020047120027415183,-0.018956956844557577,0.014894026591040499,0.018119943825719582,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUB,X2=high_k=-4,,,-4.0,reference_fold_pretrend,-0.001635295835243039,-0.0027944449468097657,0.012521105869407632,-0.02042091555656782,-0.0193624943077335,0.014993055814743387,0.023422068290326066,0.375,0.75,0.75,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUB,X2=high_k=-3,,,-3.0,reference_fold_pretrend,0.0007025105464897773,0.003954200733855596,0.011068661931151535,-0.019634983028927216,-0.014473160399595418,0.01702070221715285,0.018080566289612757,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUB,X2=high_k=-2,,,-2.0,reference_fold_pretrend,0.0019616591715845093,0.0012175553959953736,0.012238839387187422,-0.018451146811422275,-0.01759286234039273,0.017491170958917352,0.02489336707170093,0.5,1.0,1.0,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUBC,X1_k=-4,,,-4.0,reference_fold_pretrend,-0.007534993448806419,-0.00694168803087635,0.01207710847268978,-0.02858599059490312,-0.028493673058804254,0.007455623097124661,0.009931799530446738,0.2916666666666667,0.5833333333333334,0.5833333333333334,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUBC,X1_k=-3,,,-3.0,reference_fold_pretrend,-0.00597499393376317,-0.00396191216304009,0.012908425056817842,-0.02679759571122537,-0.02548494735999777,0.018255052937109776,0.0197717410746632,0.20833333333333334,0.4166666666666667,0.4166666666666667,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUBC,X1_k=-2,,,-2.0,reference_fold_pretrend,-0.0034190032777986017,-0.0048950686693813505,0.011203307310420645,-0.01805551143147094,-0.0160670183728133,0.01893510158855866,0.019414626744613434,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUBC,X1_slope,,,,reference_fold_pretrend,0.002712426535124586,0.0023169908194937538,0.004534087704835918,-0.005971725144223982,-0.0045646719375022635,0.009506793207895704,0.009777710770634841,0.2916666666666667,0.5833333333333334,0.5833333333333334,0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUBC,X2_k=-4,,,-4.0,reference_fold_pretrend,-0.003233470801607276,-0.003218595391112739,0.018487624582465903,-0.03519185889628978,-0.03094658108093021,0.017819326603138414,0.032192112754168944,0.375,0.75,0.75,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUBC,X2_k=-3,,,-3.0,reference_fold_pretrend,0.0013680337204090987,0.001613768856347923,0.015614940700221723,-0.023146191753902957,-0.01878671850141713,0.024518760012426692,0.02989905737989602,0.4166666666666667,0.8333333333333334,0.8333333333333334,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUBC,X2_k=-2,,,-2.0,reference_fold_pretrend,0.0038537965608652033,0.007022817815031176,0.01734321137217058,-0.022185733030873796,-0.02151903919244962,0.029347771946746377,0.036017137675587556,0.4583333333333333,0.9166666666666666,0.9166666666666666,-0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
PRE_SUBC,X2_slope,,,,reference_fold_pretrend,0.0002221820287956019,-0.0007880540114910085,0.006482027667717218,-0.012393684556138223,-0.0075690046368995225,0.009890060665113371,0.011348277211785891,0.4583333333333333,0.9166666666666666,0.9166666666666666,0.0,correction_completion,PT_hold,3,200,0,1328314006,reference_fold_convolution_rf
