dgp,setting,linearity_degree,N,rep,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
staggered,D_ramp_nt05,3,200,0,ES,k=0,,,0.0,twfe,3.840140400146602,0.24157965192325076,3.366652982979308,3.442777233482969,4.237503566810235,4.313627817313896,3.3792743739275273e-57,,,,,,,,,4.240424246202186
staggered,D_ramp_nt05,3,200,0,ES,k=1,,,1.0,twfe,4.8311579963372395,0.3961124858408294,4.054791790262581,4.179610937321188,5.482705055353291,5.607524202411898,1.623772759867363e-34,,,,,,,,,5.936593944683058
staggered,D_ramp_nt05,3,200,0,ES,k=2,,,2.0,twfe,4.342236894217708,0.6273036103821626,3.1127444104967226,3.3104142754808543,5.374059512954561,5.571729377938693,2.2255213153175027e-12,,,,,,,,,6.3147286495183765
staggered,D_ramp_nt05,3,200,0,ES,k=3,,,3.0,twfe,3.8762256745554535,0.9320427141860271,2.049455522697881,2.3431518356528724,5.409299513458034,5.7029958264130265,1.59927049019475e-05,,,,,,,,,6.444659370590824
staggered,D_ramp_nt05,3,200,0,ATT,ATT,,,,twfe,4.108493883074694,0.24502977687806843,3.628244345253795,3.7054557658656937,4.511532000283696,4.588743420895594,2.1156710335568488e-63,,,,,,,,,5.514239595301204
staggered,D_ramp_nt05,3,200,0,CATT,surface,,,,twfe,,,,,,,,3.105151240897414,2.1908590276696236,578.0,0.4038122857440737,0.2508650519031142,1.785889033207374,0.1972318339100346,1.498765322615536,
staggered,D_ramp_nt05,3,200,1,ES,k=0,,,0.0,twfe,3.3715556508404774,0.20015332346965836,2.9792623454539515,3.0423327307850188,3.700778570895936,3.763848956227003,5.721520960285665e-64,,,,,,,,,3.8592139650250434
staggered,D_ramp_nt05,3,200,1,ES,k=1,,,1.0,twfe,4.107705994095351,0.29490037229229443,3.5297118853750002,3.6226380471410313,4.592773941049671,4.6857001028157015,2.1072525925967217e-44,,,,,,,,,5.402899551035059
staggered,D_ramp_nt05,3,200,1,ES,k=2,,,2.0,twfe,3.8735635848277106,0.4312311118322875,3.0283661366232626,3.1642515264760567,4.5828756431793645,4.718761033032158,1.32257473867364e-19,,,,,,,,,5.720802757656465
staggered,D_ramp_nt05,3,200,1,ES,k=3,,,3.0,twfe,2.8291620030911777,0.6494419842998029,1.5562791038153367,1.7609249997210858,3.89739900646127,4.102044902367019,6.614070631940935e-06,,,,,,,,,5.579248831655241
staggered,D_ramp_nt05,3,200,1,ATT,ATT,,,,twfe,3.6321602033758036,0.21368076618921258,3.213353597456023,3.280686620099708,3.9836337866518994,4.050966809295584,4.243560499065082e-65,,,,,,,,,4.992924983049539
staggered,D_ramp_nt05,3,200,1,CATT,surface,,,,twfe,,,,,,,,2.7630498112117095,1.9734358182209264,555.0,0.37752690856623217,0.2594594594594595,1.3239641610039148,0.22162162162162163,1.1111057495743224,
staggered,D_ramp_nt05,3,200,2,ES,k=0,,,0.0,twfe,4.177122091297633,0.21566972838941575,3.7544171910988426,3.822376956332664,4.5318672262626025,4.599826991496424,7.166763831989486e-84,,,,,,,,,4.317035552868869
staggered,D_ramp_nt05,3,200,2,ES,k=1,,,1.0,twfe,5.259775213970291,0.3203202884223575,4.631958985144988,4.732895225772634,5.786655202167947,5.8875914427955935,6.83737964604937e-61,,,,,,,,,6.043849774016416
staggered,D_ramp_nt05,3,200,2,ES,k=2,,,2.0,twfe,5.221477444294333,0.5060061306950554,4.229723652175557,4.389171424960891,6.053783463627775,6.213231236413109,2.891100786609047e-25,,,,,,,,,6.196688647747597
staggered,D_ramp_nt05,3,200,2,ES,k=3,,,3.0,twfe,4.923071874745266,0.6902608058520049,3.5701855553357413,3.7876938846971493,6.058449864793382,6.27595819415479,4.939184834407556e-13,,,,,,,,,6.033555075800968
staggered,D_ramp_nt05,3,200,2,ATT,ATT,,,,twfe,4.49796398557584,0.23818388190904413,4.031132155336172,4.106186363536367,4.889741607615313,4.964795815815508,7.66087007918002e-80,,,,,,,,,5.477120997106304
staggered,D_ramp_nt05,3,200,2,CATT,surface,,,,twfe,,,,,,,,2.5216784758853925,1.9820503956697324,527.0,0.4245813093665853,0.18216318785578747,1.4172116419480763,0.1461100569259962,1.1893615024580089,
staggered,D_ramp_nt05,3,200,3,ES,k=0,,,0.0,twfe,3.988632899124419,0.21633326443112894,3.564627492181426,3.6327963444946247,4.344469453754213,4.412638306067412,3.288775806264781e-76,,,,,,,,,4.140512306395193
staggered,D_ramp_nt05,3,200,3,ES,k=1,,,1.0,twfe,4.360911445397278,0.3425527490622836,3.6895203944300152,3.797462313679983,4.924360577114573,5.03230249636454,1.99807295450724e-37,,,,,,,,,5.79671722895327
staggered,D_ramp_nt05,3,200,3,ES,k=2,,,2.0,twfe,4.075311185096269,0.5491793352159949,2.9989394670192695,3.1719915637194416,4.978630806473097,5.151682903173269,5.823858060711999e-14,,,,,,,,,6.2104322413708815
staggered,D_ramp_nt05,3,200,3,ES,k=3,,,3.0,twfe,2.854247282219139,0.7445883501697955,1.3948809325782416,1.6295084338565382,4.07898613058174,4.313613631860036,6.321201468839967e-05,,,,,,,,,5.899364929969755
staggered,D_ramp_nt05,3,200,3,ATT,ATT,,,,twfe,4.164786742537124,0.22057731890967708,3.732463141667751,3.80196933950531,4.5276041455689375,4.597110343406497,8.126646195399537e-80,,,,,,,,,5.350646661944724
staggered,D_ramp_nt05,3,200,3,CATT,surface,,,,twfe,,,,,,,,2.9559992856075064,2.201148458893241,559.0,0.41762964893300375,0.2110912343470483,1.5313235432756358,0.18783542039355994,1.2851272288986468,
staggered,D_ramp_nt05,3,200,4,ES,k=0,,,0.0,twfe,3.896121208570241,0.1974195335451385,3.5091860329770723,3.571394972787452,4.22084744435303,4.28305638416341,5.372134505192248e-87,,,,,,,,,4.19547875035167
staggered,D_ramp_nt05,3,200,4,ES,k=1,,,1.0,twfe,4.70689166239605,0.2980274274813393,4.122768638127502,4.216680167372352,5.197103157419748,5.291014686664598,1.7249146445723784e-56,,,,,,,,,5.873670250492336
