dgp,setting,linearity_degree,N,rep,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,B1_baseline,1,200,0,ES,k=0,,,0.0,twfe,3.58820208941283,0.194285857806368,3.2074088054068786,3.2686302915346475,3.9077738872910124,3.9689953734187813,1.8452043714284804e-76,,,,,,,,,3.848562513567709
canonical,B1_baseline,1,200,0,ES,k=1,,,1.0,twfe,3.194649891465273,0.19667435256223037,2.8091752437605684,2.8711493693249555,3.51815041360559,3.580124539169977,1.2447957933705577e-59,,,,,,,,,3.848562513567709
canonical,B1_baseline,1,200,0,ES,k=2,,,2.0,twfe,3.490303774073874,0.24932208896186567,3.001641459158326,3.0802054317658314,3.9004021163819163,3.978966088989422,7.884433742157559e-45,,,,,,,,,3.848562513567709
canonical,B1_baseline,1,200,0,ES,k=3,,,3.0,twfe,3.3433471068544227,0.29528490204542723,2.7645993336669474,2.8576466647409915,3.829047548967854,3.922094880041898,5.079898315029085e-30,,,,,,,,,3.848562513567709
canonical,B1_baseline,1,200,0,ATT,ATT,,,,twfe,3.4041257154515896,0.19600807961352412,3.0199569387302225,3.0817211147874914,3.7265303161156877,3.7882944921729567,7.300159554106113e-68,,,,,,,,,3.84856251356771
canonical,B1_baseline,1,200,0,CATT,surface,,,,twfe,,,,,,,,0.9374681431568798,0.7988850202222582,432.0,0.2049977464939992,0.29398148148148145,0.9168390099068394,0.23842592592592593,0.7694355522199869,
canonical,B1_baseline,1,200,1,ES,k=0,,,0.0,twfe,3.793274994959018,0.20844073617552367,3.3847386591439763,3.450420494056273,4.136129495861763,4.20181133077406,2.6598662817558296e-74,,,,,,,,,3.6773150870796933
canonical,B1_baseline,1,200,1,ES,k=1,,,1.0,twfe,3.7814061914166173,0.21751546860091317,3.3550837068784745,3.4236250839703564,4.139187298862878,4.20772867595476,5.402614319542433e-68,,,,,,,,,3.6773150870796933
canonical,B1_baseline,1,200,1,ES,k=2,,,2.0,twfe,3.799269311087773,0.24958686874893984,3.3100880373257255,3.3887354447866183,4.2098031773889275,4.288450584849821,1.2589527129938974e-52,,,,,,,,,3.6773150870796933
canonical,B1_baseline,1,200,1,ES,k=3,,,3.0,twfe,4.031772256803885,0.3007109678226112,3.442389590115384,3.5371467307167754,4.526397782890994,4.621154923492386,2.73373985891557e-41,,,,,,,,,3.6773150870796933
canonical,B1_baseline,1,200,1,ATT,ATT,,,,twfe,3.8514306885668117,0.21270202533620663,3.4345423794691206,3.5015669907326283,4.2012943864009955,4.268318997664503,1.3989536778904507e-73,,,,,,,,,3.6773150870796933
canonical,B1_baseline,1,200,1,CATT,surface,,,,twfe,,,,,,,,0.8747014931816329,0.735079463392493,416.0,0.22730780612114343,0.35096153846153844,0.9567113804018669,0.30288461538461536,0.8028975003686347,
canonical,B1_baseline,1,200,2,ES,k=0,,,0.0,twfe,3.8771909892649843,0.20677957695742086,3.471910465690011,3.5370688521270797,4.217313126402889,4.282471512839957,9.614704389993915e-79,,,,,,,,,3.70203253220689
canonical,B1_baseline,1,200,2,ES,k=1,,,1.0,twfe,3.7409482007441506,0.23540271013296857,3.27956736702041,3.353745199187731,4.12815120230057,4.202329034467891,3.6171996919970094e-57,,,,,,,,,3.70203253220689
canonical,B1_baseline,1,200,2,ES,k=2,,,2.0,twfe,3.739177133310363,0.25200650295504234,3.2452534636485932,3.3246633229094047,4.153690943711322,4.233100802972133,4.183511196820367e-50,,,,,,,,,3.70203253220689
canonical,B1_baseline,1,200,2,ES,k=3,,,3.0,twfe,3.5015481919667204,0.2813247536048092,2.9501618069416895,3.038810150648621,3.96428623328482,4.052934576991751,7.292780271334014e-36,,,,,,,,,3.70203253220689
canonical,B1_baseline,1,200,2,ATT,ATT,,,,twfe,3.7147161288215456,0.20971550988129103,3.3036812824547614,3.369764811765327,4.059667445877764,4.12575097518833,1.660682300643875e-70,,,,,,,,,3.70203253220689
canonical,B1_baseline,1,200,2,CATT,surface,,,,twfe,,,,,,,,0.8736607032044118,0.7214445666697226,416.0,0.21559578480673044,0.39903846153846156,0.9559857059927571,0.3389423076923077,0.8022884952066908,
canonical,B1_baseline,1,200,3,ES,k=0,,,0.0,twfe,3.7805587741972335,0.2158822003948848,3.3574374365200006,3.4254641538834427,4.135653394511024,4.203680111874466,5.788217478493378e-69,,,,,,,,,3.7183766531843223
canonical,B1_baseline,1,200,3,ES,k=1,,,1.0,twfe,4.018303518296638,0.251473837080787,3.5254238545642025,3.604665865290902,4.431941171302374,4.5111831820290735,8.947963072740837e-58,,,,,,,,,3.7183766531843223
canonical,B1_baseline,1,200,3,ES,k=2,,,2.0,twfe,3.777374085870787,0.285839031852661,3.217139878063774,3.30721071760364,4.247537454137934,4.3376082936778,3.5924314088396625e-40,,,,,,,,,3.7183766531843223
canonical,B1_baseline,1,200,3,ES,k=3,,,3.0,twfe,4.213718212249946,0.29997918915962374,3.6257698053855547,3.7202963549507766,4.707140069549115,4.801666619114337,4.0353054073494125e-45,,,,,,,,,3.7183766531843223
canonical,B1_baseline,1,200,3,ATT,ATT,,,,twfe,3.9474886476536417,0.22695563250138195,3.502663781862425,3.574179852376678,4.320797442930605,4.392313513444859,4.643571185273345e-68,,,,,,,,,3.7183766531843223
canonical,B1_baseline,1,200,3,CATT,surface,,,,twfe,,,,,,,,0.957173833852732,0.824187717587557,396.0,0.2535223107119588,0.31313131313131315,1.0320918080405361,0.26262626262626265,0.8661587494429215,
canonical,B1_baseline,1,200,4,ES,k=0,,,0.0,twfe,3.9426122556371563,0.22013592631533332,3.51115376835574,3.5805208788150584,4.304703632459255,4.374070742918573,4.935706713311642e-72,,,,,,,,,3.9464799089982456
canonical,B1_baseline,1,200,4,ES,k=1,,,1.0,twfe,3.8408964455174046,0.2403293475842237,3.369859579824318,3.445589846480613,4.236203044554196,4.311933311210491,8.556100021913098e-58,,,,,,,,,3.9464799089982456
canonical,B1_baseline,1,200,4,ES,k=2,,,2.0,twfe,3.8492552979169434,0.24987486171365553,3.359509568316252,3.4382477253432397,4.260262870490648,4.339001027517635,7.605913709857052e-54,,,,,,,,,3.9464799089982456
canonical,B1_baseline,1,200,4,ES,k=3,,,3.0,twfe,3.6039845319312667,0.27389551153411135,3.0671591937972336,3.153466506378655,4.054502557483879,4.1408098700653,7.629348492969735e-40,,,,,,,,,3.9464799089982456
canonical,B1_baseline,1,200,4,ATT,ATT,,,,twfe,3.8091871327506994,0.20996365994671704,3.3976659211929188,3.4638276451593364,4.154546620342063,4.22070834430848,7.409343871274572e-74,,,,,,,,,3.9464799089982456
canonical,B1_baseline,1,200,4,CATT,surface,,,,twfe,,,,,,,,0.9801780502064608,0.8585478916347655,392.0,0.23750677315204152,0.27040816326530615,0.9645332103546138,0.22448979591836735,0.8094617869926026,
