dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,2.501956894800909,0.17134689057220512,2.170319907351977,2.218530186718142,2.790541315134631,2.849960779169867,0.0,,,,,,,,,2.7181676448056065
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,4.288192675679362,0.1680252309849582,3.942574428801068,4.009741746105586,4.562463180176765,4.614276410826677,0.0,,,,,,,,,3.805434702727849
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,5.107156689704618,0.2082247218331228,4.705972376342505,4.774410483007896,5.451758227777376,5.505975051556279,0.0,,,,,,,,,4.892701760650093
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,5.2923126361421815,0.2822548245459758,4.766410078300205,4.843665179920019,5.761878460845205,5.866612371849373,0.0,,,,,,,,,5.9799688185723365
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=5_t=5,5.0,5.0,0.0,plain,4.233842671380397,0.16500794810683145,3.921118938521707,3.9678243776224016,4.491166763771607,4.550698886959621,0.0,,,,,,,,,4.251965836016171
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=5_t=6,5.0,6.0,1.0,plain,6.062212525787036,0.19377459895857463,5.677454836783934,5.746277618322531,6.382993172417125,6.455817536194726,0.0,,,,,,,,,5.952752170422639
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=5_t=7,5.0,7.0,2.0,plain,6.882839678318799,0.2611194049787276,6.364797924427968,6.458450018718489,7.2884233286018745,7.399193050465549,0.0,,,,,,,,,7.6535385048291085
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=6_t=6,6.0,6.0,0.0,plain,5.374850993570415,0.1903592189439497,5.010030764181055,5.069513704961112,5.702046443508285,5.752177624631686,0.0,,,,,,,,,5.497126174549671
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=6_t=7,6.0,7.0,1.0,plain,7.207872683067338,0.24903187555407252,6.743032304795531,6.794086107095624,7.61826416187409,7.69675818871991,0.0,,,,,,,,,7.69597664436954
staggered,D_ramp_nt10,2,200,0,structured,ES,k=0,,,0.0,plain,4.038218945411915,0.12453055640256731,3.8016382506931286,3.843813494672295,4.2437799514934005,4.286259239718874,0.0,,,,,,,,,4.152541577919957
staggered,D_ramp_nt10,2,200,0,structured,ES,k=1,,,1.0,plain,5.854559926638494,0.16329945890010547,5.533577601461013,5.593852362118199,6.124423002241917,6.175145706260373,0.0,,,,,,,,,5.813558209087939
staggered,D_ramp_nt10,2,200,0,structured,ES,k=2,,,2.0,plain,6.053217298392501,0.2182835940822971,5.628434178879232,5.708332604841058,6.390700229999489,6.47280052281907,0.0,,,,,,,,,6.363639370253666
staggered,D_ramp_nt10,2,200,0,structured,ES,k=3,,,3.0,plain,5.2923126361421815,0.2822548245459758,4.766410078300205,4.843665179920019,5.761878460845205,5.866612371849373,0.0,,,,,,,,,5.9799688185723365
staggered,D_ramp_nt10,2,200,0,structured,ATT,ATT,,,,plain,5.235642934371892,0.1482209199902295,4.949440329005299,4.997245290576963,5.468813360951967,5.5343273675117866,0.0,,,,,,,,,5.4040896970410754
staggered,D_ramp_nt10,2,200,0,structured,CATT,surface,,,,plain,,,,,,,,0.8176996982738143,0.5817938755033143,535.0,0.1400704678536449,0.7738317757009345,1.5556507749313353,0.7046728971962617,1.3123396438540469,
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=5_t=5,5.0,5.0,0.0,corrected,4.0031324592504465,0.5424686227614678,2.8342056150381993,3.122305401336608,4.864384062648111,5.06640251200966,0.0,,,,,,,,,4.251965836016171
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=5_t=6,5.0,6.0,1.0,corrected,6.13009266612101,0.49130773584124554,5.171326511963715,5.343152782418007,6.937904353392131,7.114087390270455,0.0,,,,,,,,,5.952752170422639
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=5_t=7,5.0,7.0,2.0,corrected,7.577260106553615,0.4806590979388122,6.696772262348812,6.855746239140587,8.401563612248554,8.579704051447633,0.0,,,,,,,,,7.6535385048291085
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=6_t=6,6.0,6.0,0.0,corrected,5.1362206085038675,0.5235523650545822,4.1198004062132965,4.2993483350295305,5.9367979941246265,6.166733751890977,0.0,,,,,,,,,5.497126174549671
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=6_t=7,6.0,7.0,1.0,corrected,8.199689651853621,0.5991773634566745,7.112637109046279,7.31598582153879,9.255316768964843,9.467253763727904,0.0,,,,,,,,,7.69597664436954
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,corrected,2.6290089977803697,0.4556287672783868,1.7572122286792657,1.901723998473041,3.377859718862387,3.560289042609234,0.0,,,,,,,,,2.7181676448056065
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,corrected,3.8106212836816606,0.5102306114083094,2.8113058798149044,3.021268171228868,4.682684118953756,4.930601832803757,0.0,,,,,,,,,3.805434702727849
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,corrected,4.978027842463331,0.6524660642636129,3.798594744632182,3.9534027692235214,6.10225034711533,6.3929167649398195,0.0,,,,,,,,,4.892701760650093
staggered,D_ramp_nt10,2,200,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,corrected,6.016079845077754,0.5930619435060531,5.021885199086218,5.173106036382849,7.124257664025556,7.473368475289376,0.0,,,,,,,,,5.9799688185723365
staggered,D_ramp_nt10,2,200,0,structured,ES,k=0,,,0.0,corrected,3.9195813303425653,0.21290162517721392,3.5076521630322843,3.5780921713295517,4.260948614392545,4.321332703805555,0.0,,,,,,,,,4.152541577919957
staggered,D_ramp_nt10,2,200,0,structured,ES,k=1,,,1.0,corrected,6.038449758266984,0.2878517345509411,5.497559559503381,5.576543325951616,6.531558142823958,6.66540863265005,0.0,,,,,,,,,5.813558209087939
staggered,D_ramp_nt10,2,200,0,structured,ES,k=2,,,2.0,corrected,6.362864704478646,0.43175746626735695,5.569680936066173,5.709789382839389,7.115985487866886,7.391479085307484,0.0,,,,,,,,,6.363639370253666
staggered,D_ramp_nt10,2,200,0,structured,ES,k=3,,,3.0,corrected,6.016079845077754,0.5930619435060531,5.021885199086218,5.173106036382849,7.124257664025556,7.473368475289376,0.0,,,,,,,,,5.9799688185723365
staggered,D_ramp_nt10,2,200,0,structured,ATT,ATT,,,,corrected,5.405075848389396,0.2910465882043813,4.898132089932099,4.967278432465347,5.928698591407906,6.050100740648852,0.0,,,,,,,,,5.4040896970410754
staggered,D_ramp_nt10,2,200,0,structured,CATT,surface,,,,corrected,,,,,,,,2.137097571609819,1.6255346677647269,535.0,0.4437804388648443,0.42990654205607476,2.1522163949908704,0.37383177570093457,1.738714407689246,
staggered,D_ramp_nt10,2,200,1,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,2.419937215953974,0.15918378838692274,2.1022179888830044,2.15838027018993,2.6802511640813553,2.7190762532955888,0.0,,,,,,,,,2.683923152870793
staggered,D_ramp_nt10,2,200,1,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,3.900896474332894,0.1559710704291692,3.600749027249206,3.6527984529040354,4.163188615556633,4.213464778201939,0.0,,,,,,,,,3.7574924140191093
staggered,D_ramp_nt10,2,200,1,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,4.789130883725541,0.18996626701661362,4.422909763332747,4.475667144367216,5.100473290993157,5.151229112048549,0.0,,,,,,,,,4.831061675167427
staggered,D_ramp_nt10,2,200,1,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,4.856485232734479,0.22867545492859687,4.46293508774092,4.520831010306566,5.238792554223364,5.335400924909079,0.0,,,,,,,,,5.904630936315745
