dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,plain,2.712151740406781,0.1766813216906111,2.3608546296837365,2.4235004473538893,2.999157184342894,3.070881592811549,0.0,,,,,,,,,2.9125022835644416
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,plain,4.4838413107683275,0.16872706886308425,4.159529840248522,4.207344791891813,4.767502280009182,4.819658235565782,0.0,,,,,,,,,4.077503196990217
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,plain,5.2504101732057435,0.2063858143771998,4.828955608092774,4.923911753130444,5.574557342851674,5.661407615972282,0.0,,,,,,,,,5.242504110415996
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,plain,5.388517383352607,0.28383547798947645,4.886365274537544,4.9685716559868665,5.914093936107755,6.01657828107192,0.0,,,,,,,,,6.407505023841772
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=5_t=5,5.0,5.0,0.0,plain,3.984338758361087,0.15624457107298712,3.67581506316331,3.7172135274541867,4.235007022715619,4.267380953360172,0.0,,,,,,,,,4.077069023824187
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=5_t=6,5.0,6.0,1.0,plain,5.769565252630154,0.19568766070581517,5.400854475545792,5.451173377794395,6.107139870274845,6.17958746400384,0.0,,,,,,,,,5.707896633353862
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=5_t=7,5.0,7.0,2.0,plain,6.540488831757876,0.2668620200715916,6.024850993252846,6.098509012508515,6.9937588754465985,7.058588201611016,0.0,,,,,,,,,7.338724242883539
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=6_t=6,6.0,6.0,0.0,plain,5.603713090526978,0.1929389078622248,5.233971539162965,5.295575528850872,5.9247021304619105,5.972770951101881,0.0,,,,,,,,,5.8219135454420154
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=6_t=7,6.0,7.0,1.0,plain,7.407107584233357,0.2519080458862766,6.926597629203479,6.9917885876479255,7.8291304716284795,7.924097278401193,0.0,,,,,,,,,8.150678963618821
staggered,D_ramp_nt10,3,200,0,structured,ES,k=0,,,0.0,plain,4.086419109922292,0.12304827560245932,3.835209102096223,3.8769477583773386,4.290876775897599,4.3210190150849055,0.0,,,,,,,,,4.253085816047743
staggered,D_ramp_nt10,3,200,0,structured,ES,k=1,,,1.0,plain,5.873026521639452,0.1646564041643492,5.555798955411428,5.614327565024701,6.157591982332015,6.202426878437755,0.0,,,,,,,,,5.954320142466839
staggered,D_ramp_nt10,3,200,0,structured,ES,k=2,,,2.0,plain,5.937747163417946,0.22159385362402367,5.508311098214097,5.583009316304608,6.295709418718477,6.370774320365314,0.0,,,,,,,,,6.359342705583128
staggered,D_ramp_nt10,3,200,0,structured,ES,k=3,,,3.0,plain,5.388517383352607,0.28383547798947645,4.886365274537544,4.9685716559868665,5.914093936107755,6.01657828107192,0.0,,,,,,,,,6.407505023841772
staggered,D_ramp_nt10,3,200,0,structured,ATT,ATT,,,,plain,5.241741994777717,0.14762013756220976,4.959674711715071,5.002789020469599,5.47838602198353,5.54251053125884,0.0,,,,,,,,,5.528945527206949
staggered,D_ramp_nt10,3,200,0,structured,CATT,surface,,,,plain,,,,,,,,1.1409878841325096,0.6464838012299182,535.0,0.11422117011327923,0.7626168224299066,1.6143535322181664,0.6635514018691588,1.3612185616078494,
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=5_t=5,5.0,5.0,0.0,corrected,3.7921252512633044,0.5565083811522393,2.56511567921068,2.856901647295035,4.679224788872418,4.850044828157292,0.0,,,,,,,,,4.077069023824187
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=5_t=6,5.0,6.0,1.0,corrected,5.729285961268777,0.499928818137363,4.717849750937636,4.914322198924426,6.537475102125504,6.726200372664417,0.0,,,,,,,,,5.707896633353862
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=5_t=7,5.0,7.0,2.0,corrected,7.158663604677543,0.4985347513437501,6.2370499561600115,6.4088914368262895,8.0302313548199,8.244620269771193,0.0,,,,,,,,,7.338724242883539
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=6_t=6,6.0,6.0,0.0,corrected,5.325616436778308,0.5359425529911912,4.275031026060828,4.467240786405122,6.269165001346789,6.37146676802949,0.0,,,,,,,,,5.8219135454420154
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=6_t=7,6.0,7.0,1.0,corrected,8.535284421791932,0.6343146879720384,7.399548809951973,7.591328491255366,9.637318177712054,9.897616588393776,0.0,,,,,,,,,8.150678963618821
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=4_t=4,4.0,4.0,0.0,corrected,2.780631297580202,0.4739994465172743,1.8732110564371873,2.039939796473036,3.571706847793557,3.7485166252340134,0.0,,,,,,,,,2.9125022835644416
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=4_t=5,4.0,5.0,1.0,corrected,4.00168329188823,0.5124838287781148,2.9675399471118684,3.194992259314096,4.837129653316918,5.061177556198392,0.0,,,,,,,,,4.077503196990217
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=4_t=6,4.0,6.0,2.0,corrected,5.028355632429257,0.6556890022992179,3.795441835733604,4.009072101832039,6.176801347552228,6.412568523925099,0.0,,,,,,,,,5.242504110415996
staggered,D_ramp_nt10,3,200,0,structured,GATT,g=4_t=7,4.0,7.0,3.0,corrected,6.069897589007741,0.6678682979809977,4.9711829802166125,5.104992093464976,7.274160199708404,7.629994877862791,0.0,,,,,,,,,6.407505023841772
staggered,D_ramp_nt10,3,200,0,structured,ES,k=0,,,0.0,corrected,3.9506665491784916,0.21859763205100083,3.530116537342234,3.586668973568159,4.300322019415223,4.374273621272566,0.0,,,,,,,,,4.253085816047743
staggered,D_ramp_nt10,3,200,0,structured,ES,k=1,,,1.0,corrected,6.058850914272179,0.2963019875445969,5.509881063542673,5.5956913604613625,6.565548329259536,6.671580462696052,0.0,,,,,,,,,5.954320142466839
staggered,D_ramp_nt10,3,200,0,structured,ES,k=2,,,2.0,corrected,6.163355781577934,0.44616289161134237,5.3316745183230685,5.487551222913194,6.981439970830593,7.135504585060709,0.0,,,,,,,,,6.359342705583128
staggered,D_ramp_nt10,3,200,0,structured,ES,k=3,,,3.0,corrected,6.069897589007741,0.6678682979809977,4.9711829802166125,5.104992093464976,7.274160199708404,7.629994877862791,0.0,,,,,,,,,6.407505023841772
