dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,true
canonical,PT_violation_g40,3,200,100,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-1.3986003099208402,0.20659102927097672,-1.806664991667107,-1.7444438351684168,-1.0700140540031424,-1.0006762331187098,0.0,-1.1999999999999995
canonical,PT_violation_g40,3,200,100,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.861233136031024,0.20352268131820053,-1.2651462107762133,-1.2010101543384304,-0.5277237245865659,-0.4524027610587386,0.0,-0.7999999999999997
canonical,PT_violation_g40,3,200,100,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.48716684015490636,0.20272488429730584,-0.8713006594462763,-0.8093795158116834,-0.14177408913344558,0.0,0.002,-0.39999999999999986
canonical,PT_violation_g40,3,200,100,pretrend_unit,PRE,slope,,,,pretrend,0.45753100299853394,0.0727107984978395,0.31571618348137576,0.33525874499164304,0.5780421820244915,0.6055581564312715,0.0,0.39999999999999986
canonical,PT_violation_g40,3,200,100,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.0,0.39999999999999986
canonical,PT_violation_g40,3,200,100,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.0,0.39999999999999986
canonical,PT_violation_g40,3,200,100,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-1.3418836498690332,0.23919553848611197,-1.7878254073422482,-1.7163085458509784,-0.9359180231035332,-0.8367942611753347,0.0,-1.2000000000000002
canonical,PT_violation_g40,3,200,100,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.8051619161900516,0.23777757068150107,-1.2390225777987822,-1.175980180556826,-0.3882198915660939,-0.2945513943314621,0.002,-0.8000000000000002
canonical,PT_violation_g40,3,200,100,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.43912278929798126,0.2330089347823147,-0.8550540475538754,-0.788993869381246,0.0,0.0,0.02266666666666667,-0.4000000000000001
canonical,PT_violation_g40,3,200,100,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-1.4360738174550691,0.23034556550419102,-1.9306481030909415,-1.8336323540322155,-1.080366202778526,-1.00922451347472,0.0,-1.2
canonical,PT_violation_g40,3,200,100,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.898280191997381,0.22631594532746838,-1.3653907403688332,-1.28408875343754,-0.539213298026346,-0.47344798408131755,0.0,-0.7999999999999999
canonical,PT_violation_g40,3,200,100,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.5189102308996605,0.2241150418218649,-0.9967373188145777,-0.8961840642882338,-0.14707335611195177,0.0,0.0013333333333333333,-0.39999999999999997
