dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,true
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.02341171418590749,0.1741334825330761,-0.3608524759677991,-0.31042085295765,0.2636542820305688,0.35759477013593255,0.41,0.03125
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.08626115912782234,0.1676049305716734,-0.43335752416090073,-0.37632246997800456,0.17249613258035124,0.2215754024600669,0.248,0.020833333333333332
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.02011932671898617,0.14758764441220978,-0.346742437534288,-0.2856441991488538,0.23085662769471202,0.2944895376945862,0.28933333333333333,0.010416666666666666
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,slope,,,,pretrend,0.018776913395168092,0.06277021104760146,-0.10734029393140522,-0.08120884744132913,0.12416516736842931,0.14297553626396728,0.364,-0.010416666666666666
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.248,-0.010416666666666666
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.744,-0.010416666666666666
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,0.06018201666922702,0.21848391373138426,-0.32340326744086423,-0.26502507687391264,0.4421124254220928,0.5518772833462018,0.388,0.2999999999999999
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.008565796212420719,0.20846698931741006,-0.404708403277837,-0.34746523204057767,0.3704821688953378,0.4496016397954369,0.38266666666666665,0.19999999999999993
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,0.05495163505471658,0.18887619341468115,-0.2899322957967933,-0.2338446306710618,0.4223118370409603,0.5233146057435306,0.236,0.09999999999999996
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.1264458475654919,0.23078989360287647,-0.6361508481135065,-0.5497436857797421,0.20650661111817525,0.2639315939446265,0.27666666666666667,-0.29999999999999993
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.18202521109331735,0.22635433036211222,-0.6902141514644262,-0.6002547171642271,0.11581347068798555,0.1792060741125653,0.14733333333333334,-0.19999999999999996
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.1126486516958756,0.21495521401104423,-0.6305751368887582,-0.5430252327553335,0.16407356440407173,0.2212601910779992,0.16933333333333334,-0.09999999999999998
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.02129049731595443,0.17417778020491995,-0.3573416567855438,-0.3083141304965067,0.2618896908485182,0.3623943553797588,0.41333333333333333,0.037500000000000006
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.08435763188882991,0.16803401540669122,-0.4333505983182862,-0.3746033952106142,0.17871655361147676,0.22554664427675505,0.252,0.025
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.018437293035457047,0.14809984729776055,-0.3435313208447248,-0.2856441991488536,0.23654673466806433,0.2978068382009398,0.2946666666666667,0.0125
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.03432089323637079,0.1759618815718946,-0.3795025099116613,-0.3239212146531912,0.24901063744404722,0.34651564924353634,0.38333333333333336,-0.0
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,-0.09632526997222113,0.16905382472797745,-0.439939807114044,-0.39526817410427756,0.1618393026688177,0.21242505808859313,0.228,-0.0
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,-0.029325971951977715,0.1489351022548765,-0.36628110077410186,-0.2991130513797542,0.21993882565314155,0.2767764989436682,0.26666666666666666,-0.0
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.18662786423471892,0.283600781345064,-0.8684264825139616,-0.7828088944352561,1.000588500943421e-15,0.0021969563840751423,0.282,-0.5999999999999999
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-0.17345941488089664,0.2760990171347994,-0.853731100390484,-0.7578112674308415,7.28930804605454e-16,1.7243151351208516e-15,0.27666666666666667,-0.3999999999999999
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-0.16760028675059216,0.2743245509896803,-0.85129355071456,-0.7519938060144695,3.885780586188048e-16,7.494005416219807e-16,0.178,-0.19999999999999996
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUBC,X1_slope,,,,pretrend,0.07674305065832444,0.11846811054129355,-0.0007846272800269234,-3.670674875166923e-16,0.33062904036569823,0.36693575240063875,0.288,0.19999999999999996
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUBC,X1_any,,,,pretrend,,,,,,,0.178,0.19999999999999996
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUBC,X1_any_bonf,,,,pretrend,,,,,,,0.534,0.19999999999999996
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUBC,X2_k=-4,,,-4.0,pretrend,-0.013030395920416358,0.03615654657638861,-0.06042574447936824,-0.05291782943122041,4.864164626638961e-16,0.0037042551778277218,0.2653333333333333,-0.037500000000000006
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUBC,X2_k=-3,,,-3.0,pretrend,-0.011967638083391205,0.03220018930999394,-0.05723709857806668,-0.05114887615749354,4.447830992404527e-16,9.728329253277858e-16,0.25,-0.025
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUBC,X2_k=-2,,,-2.0,pretrend,-0.010888678916520666,0.026276961899540933,-0.055116258652597235,-0.04927165730347663,2.914335439641036e-16,5.518155377082214e-16,0.16533333333333333,-0.0125
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUBC,X2_slope,,,,pretrend,0.005279653060325154,0.013571617339657725,-0.0012377677791557096,-1.7842870038618588e-16,0.022141869692034445,0.024911320363210462,0.27666666666666667,0.0125
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUBC,X2_any,,,,pretrend,,,,,,,0.16533333333333333,0.0125
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE_SUBC,X2_any_bonf,,,,pretrend,,,,,,,0.496,0.0125
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,k=-4,,,-4.0,twfe_es,-0.015437102017977544,0.2216060356801982,-0.4497769541338816,-0.3799466762306943,0.3490724721947392,0.4189027500979265,0.47223209396536764,0.03125
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,k=-3,,,-3.0,twfe_es,-0.2216827307823772,0.2228026671471456,-0.6583679374947653,-0.5881605890500283,0.14479512748527384,0.21500247593001087,0.15987459702007117,0.020833333333333332
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,k=-2,,,-2.0,twfe_es,0.05731070853353959,0.20389159782452668,-0.342309483105011,-0.2780612017145244,0.3926826187816036,0.4569309001720902,0.3893229061853202,0.010416666666666666
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,slope,,,,twfe_es,0.03088328993465339,0.08169347657627175,-0.12923298318968252,-0.10349055178573352,0.1652571316550403,0.1909995630589893,0.35270094868335555,-0.010416666666666666
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,any,,,,twfe_es,,,,,,,0.15987459702007117,-0.010416666666666666
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,any_bonf,,,,twfe_es,,,,,,,0.4796237910602135,-0.010416666666666666
canonical,PT_violation_het10,3,200,50,pretrend_unit,PRE,joint,,,,twfe_es,,,,,,,0.2607699636188763,-0.010416666666666666
canonical,PT_violation_het10,3,200,51,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.10585655047388286,0.18506809224595044,-0.46742132605654235,-0.4101957292200181,0.19179467999278896,0.26372552835239366,0.25733333333333336,0.052941176470588235
canonical,PT_violation_het10,3,200,51,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.1531491344691282,0.16862420525716956,-0.49835285746753866,-0.44703667291335414,0.09574638440449068,0.15510771002982843,0.13733333333333334,0.03529411764705882
