dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,true
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.30643437909360166,0.19542489374571118,-0.6993274432451536,-0.6313798682697057,0.0,0.061730861371183686,0.044,-0.06129032258064518
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.1942417663017765,0.18209793070584815,-0.5454486199349594,-0.4922095703954789,0.08419519994519582,0.1502635315713355,0.114,-0.04086021505376345
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.15126899739156005,0.17435858434277968,-0.5041791039101379,-0.452448653498622,0.08625092097038635,0.15389133921330364,0.12,-0.020430107526881725
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,slope,,,,pretrend,0.10421826194827986,0.07094373761850226,-0.02832158797224509,-0.007918694949061552,0.22217752129085308,0.2422227771561173,0.058666666666666666,0.020430107526881725
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.044,0.020430107526881725
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.132,0.020430107526881725
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.10493466016415683,0.2578639719119815,-0.6225473312358148,-0.5304533895750408,0.32333352242544566,0.4148347003267041,0.318,0.30000000000000004
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,0.0019976212708985664,0.2441564599724903,-0.4577647767554131,-0.3865717599320336,0.43640469573575447,0.5104267718192362,0.432,0.20000000000000004
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,0.014270456476275168,0.22209845528801758,-0.4108567827316729,-0.33004606964262634,0.4185861559870626,0.49574135626564214,0.366,0.10000000000000002
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.4395681219576992,0.25368741110459975,-0.9376018625746912,-0.8708822904861525,-0.011629256855886274,0.007248577562066717,0.02666666666666667,-0.3
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.3238999330908654,0.24623536886815442,-0.815447593375227,-0.7438659913799044,0.029894564437261295,0.08916191574803196,0.06533333333333333,-0.19999999999999998
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.2606432794113797,0.24705000658070694,-0.7660929031021825,-0.68059697838485,0.033467147380600235,0.09820977707870812,0.066,-0.09999999999999999
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.33631229056998124,0.20461536200108235,-0.7495398462332874,-0.6735970873858007,0.0,0.05725832535255025,0.037333333333333336,-0.1064516129032258
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.2231576001350749,0.19270777792512225,-0.6107491594570822,-0.5418913857929994,0.07373098537333805,0.1396105607449716,0.09466666666666666,-0.07096774193548387
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.17665713346419853,0.18610571098688275,-0.5493168629910133,-0.493022350681651,0.07123403791454233,0.1352294317538866,0.09866666666666667,-0.035483870967741936
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.288978887810379,0.19605553540151427,-0.6811039643953674,-0.6272957987576395,0.000708064524813691,0.06934016773756702,0.051333333333333335,-0.029032258064516134
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,-0.17731290079196818,0.1814885743254159,-0.5400574324097868,-0.48201160684641264,0.10657182892139246,0.17676155717612085,0.13333333333333333,-0.019354838709677424
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,-0.1351483426883069,0.17179442166907335,-0.49611496552342826,-0.4356668506358195,0.12061401614632687,0.17712535646241775,0.14466666666666667,-0.009677419354838712
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.33463346179354236,0.33581651062563717,-0.9898129671684591,-0.8990294550975485,9.992007221626409e-16,0.00782359826115658,0.20733333333333334,-0.6000000000000001
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-0.325897554361764,0.3361281871549466,-0.9838245851967256,-0.8925463764865115,7.771561172376096e-16,0.0004919991205756842,0.188,-0.4
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-0.2749137358876549,0.3292839981498652,-0.94316516442803,-0.8553694257312128,6.661338147750939e-16,1.1657341758564144e-15,0.18,-0.2
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUBC,X1_slope,,,,pretrend,0.1379006592851293,0.14064640409365217,-0.0024471032974785947,-3.5685740077237176e-16,0.379989887011669,0.41636555715386153,0.21466666666666667,0.2
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUBC,X1_any,,,,pretrend,,,,,,,0.18,0.2
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUBC,X1_any_bonf,,,,pretrend,,,,,,,0.54,0.2
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUBC,X2_k=-4,,,-4.0,pretrend,0.04733340275960229,0.07464938673436472,-0.0665320409720239,-1.7236212457305554e-15,0.1564154686076692,0.24220506852913118,0.22,0.07741935483870967
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUBC,X2_k=-3,,,-3.0,pretrend,0.045844699343106685,0.07249772969055278,-0.0570196823342867,-9.492406860545085e-16,0.15070039357095452,0.24174688032151997,0.20133333333333334,0.051612903225806445
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUBC,X2_k=-2,,,-2.0,pretrend,0.041508790775891626,0.06642956454416825,-7.771561172376096e-16,-4.996003610813204e-16,0.138768913049289,0.22460868156875263,0.16933333333333334,0.025806451612903222
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUBC,X2_slope,,,,pretrend,-0.01965702841006513,0.030464521190741743,-0.10234644435249626,-0.06342081404076412,4.3625817244422255e-16,0.022393587646260957,0.222,-0.025806451612903222
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUBC,X2_any,,,,pretrend,,,,,,,0.16933333333333334,-0.025806451612903222
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE_SUBC,X2_any_bonf,,,,pretrend,,,,,,,0.508,-0.025806451612903222
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,k=-4,,,-4.0,twfe_es,-0.17759721976212628,0.23166101120124488,-0.631644461920163,-0.5586457606805387,0.20345132115628617,0.27645002239591043,0.22165212897268682,-0.06129032258064518
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,k=-3,,,-3.0,twfe_es,-0.009206079282064294,0.2125311342491094,-0.4257594512894858,-0.3587887655762489,0.3403766070121203,0.4073472927253572,0.4827246672331932,-0.04086021505376345
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,k=-2,,,-2.0,twfe_es,-0.042025240685761744,0.2121353972614156,-0.4578029824438349,-0.3909569974127902,0.30690651604126673,0.3737525010723114,0.42148116545116515,-0.020430107526881725
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,slope,,,,twfe_es,0.042373504181162085,0.08163092039603913,-0.11762016108194034,-0.09189744175594444,0.17664445011826863,0.20236716944426453,0.30185023059344906,0.020430107526881725
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,any,,,,twfe_es,,,,,,,0.22165212897268682,0.020430107526881725
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,any_bonf,,,,twfe_es,,,,,,,0.6649563869180605,0.020430107526881725
canonical,PT_violation_het10,3,200,100,pretrend_unit,PRE,joint,,,,twfe_es,,,,,,,0.419599367597861,0.020430107526881725
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.1812040717247158,0.18053847835241743,-0.5445543351539297,-0.4829314746057573,0.10433381687710604,0.17207381356442802,0.14066666666666666,0.02164948453608247
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.15403277348694291,0.17141327919808452,-0.49034262653070354,-0.4477411397667364,0.104485062183341,0.16707650201599444,0.15533333333333332,0.014432989690721647
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.20835831834583152,0.17703822694561905,-0.5824979873017448,-0.516320159740921,0.0030540137453362887,0.04618895526476476,0.05466666666666667,0.007216494845360823
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,slope,,,,pretrend,0.07571686289241891,0.06895447026486788,-0.052011300254849145,-0.02745342809270538,0.19439558288833308,0.21401181686260326,0.12466666666666666,-0.007216494845360823
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.05466666666666667,-0.007216494845360823
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.164,-0.007216494845360823
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.10024749490432847,0.21474936969391295,-0.5115518264381153,-0.44827459781561313,0.25555960029044816,0.31614829822050466,0.2946666666666667,0.2999999999999999
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.07724434821956862,0.207425867571989,-0.46367513958276857,-0.4137620397279239,0.26278306671729,0.33604094097511455,0.30133333333333334,0.19999999999999993
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.13216131481010965,0.20576010527180064,-0.5428868496713188,-0.466606523259113,0.20098675098267052,0.26230323605736183,0.17866666666666667,0.09999999999999996
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.2747538938282745,0.23626877101697333,-0.7547962987256499,-0.6760284326896787,0.08249145526768148,0.15553102378471928,0.10666666666666667,-0.2999999999999999
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.24276606490701985,0.22542022126801692,-0.7272640011670952,-0.6411240976967174,0.07839133808245967,0.13404200423900456,0.10466666666666667,-0.19999999999999993
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.29640818909822125,0.2361825625946719,-0.8004514264025202,-0.7105514758291623,0.0,0.012776311805213622,0.03266666666666666,-0.09999999999999996
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.1763421973738638,0.18172990653894905,-0.5445543351539296,-0.4814676513514723,0.10953054038084664,0.17679429756985574,0.15,0.037500000000000006
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.14968147989231495,0.17271092095562493,-0.49034262653070354,-0.4427568159640488,0.10963029967944772,0.17556751250004354,0.16066666666666668,0.025
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.20270178938907696,0.17698141198449518,-0.5785075654489144,-0.5113522249670049,0.011952878792084853,0.057045968196210384,0.06,0.0125
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.1686834195049913,0.1816346749980391,-0.5296108328414671,-0.4735876067798794,0.12287007456148007,0.18223281285814594,0.164,0.06363636363636364
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,-0.14202196909312076,0.1724825899468088,-0.48660856364082433,-0.4353207543175592,0.11794914868291319,0.17865065924490753,0.174,0.04242424242424243
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,-0.1973056891897668,0.17714369234767147,-0.5747427900912485,-0.5080363375057242,0.017435389818636644,0.06319724647559626,0.07,0.021212121212121213
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.17450639892394598,0.2692220789109975,-0.8060438458682784,-0.720915762995728,1.3364309658925284e-15,0.006489361125198967,0.302,-0.5999999999999998
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-0.16552171668745125,0.2634135155459616,-0.7986257720181336,-0.7032898426519407,1.1123046927963268e-15,0.006255375532173755,0.294,-0.39999999999999986
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-0.1642468742881116,0.26322811704185456,-0.7959738069008013,-0.7024516257095396,8.326672684688674e-16,9.170570527111387e-05,0.26066666666666666,-0.19999999999999993
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUBC,X1_slope,,,,pretrend,0.0727721074596323,0.1132570010412165,-0.0020898803306929835,-4.857225732735058e-16,0.30468632868744555,0.34346050717897036,0.31266666666666665,0.19999999999999993
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUBC,X1_any,,,,pretrend,,,,,,,0.26066666666666666,0.19999999999999993
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUBC,X1_any_bonf,,,,pretrend,,,,,,,0.782,0.19999999999999993
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUBC,X2_k=-4,,,-4.0,pretrend,0.007658777868872491,0.0391844190125916,-0.004280516536339303,-5.551115123125783e-16,0.028199496326117304,0.08155959752620766,0.288,0.026136363636363638
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUBC,X2_k=-3,,,-3.0,pretrend,0.007659510799194193,0.03822146097339554,-0.00042721309759492397,-4.996003610813204e-16,0.027210169043363912,0.07590170489701652,0.2806666666666667,0.017424242424242425
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUBC,X2_k=-2,,,-2.0,pretrend,0.005396100199310202,0.03024946461664948,-7.917277944358147e-16,-4.996003610813204e-16,0.024269080053476735,0.037072771366192525,0.244,0.008712121212121213
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUBC,X2_slope,,,,pretrend,-0.003120818243165433,0.01556193384763295,-0.03054433827419025,-0.011853492919256643,1.965689515921145e-16,0.0014389653400913493,0.3006666666666667,-0.008712121212121213
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUBC,X2_any,,,,pretrend,,,,,,,0.244,-0.008712121212121213
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE_SUBC,X2_any_bonf,,,,pretrend,,,,,,,0.732,-0.008712121212121213
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,k=-4,,,-4.0,twfe_es,-0.02336591754669115,0.23924181278137133,-0.4922712578929188,-0.41688377026738094,0.37015193517399864,0.4455394227995365,0.46109854705352493,0.02164948453608247
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,k=-3,,,-3.0,twfe_es,0.04767171117576208,0.20332836288236433,-0.35084456025260824,-0.28677375982474645,0.3821171821762706,0.4461879826041324,0.4073151952919244,0.014432989690721647
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,k=-2,,,-2.0,twfe_es,-0.22914071410975456,0.1927622630548083,-0.6069478102557089,-0.5462064935445082,0.08792506532499911,0.14866638203619975,0.11727456958693627,0.007216494845360823
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,slope,,,,twfe_es,0.01456393174273599,0.0823905825553409,-0.14691864400476018,-0.12095654753574672,0.1500844110212187,0.17604650749023215,0.4298457263031323,-0.007216494845360823
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,any,,,,twfe_es,,,,,,,0.11727456958693627,-0.007216494845360823
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,any_bonf,,,,twfe_es,,,,,,,0.3518237087608088,-0.007216494845360823
canonical,PT_violation_het10,3,200,101,pretrend_unit,PRE,joint,,,,twfe_es,,,,,,,0.24722152009535542,-0.007216494845360823
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.15962550687670007,0.19631566109897533,-0.5493103047118245,-0.4916451112820961,0.15845607503833994,0.2204061172104056,0.20533333333333334,-0.022222222222222223
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.09095334812827785,0.19361099726721756,-0.46258548113041315,-0.4009694193882032,0.23380701600392045,0.3031795061431478,0.29933333333333334,-0.014814814814814815
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.23872967449107838,0.19636332250015529,-0.6392431846249189,-0.5728811261669398,0.0,0.06216739511028808,0.048,-0.007407407407407408
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,slope,,,,pretrend,0.0642509208126953,0.07496646251545984,-0.0761436759636902,-0.058157471761770975,0.18546968566621022,0.20785167423211767,0.202,0.007407407407407408
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.048,0.007407407407407408
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.14400000000000002,0.007407407407407408
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,0.11445297201074091,0.25701353365318524,-0.4136542562580282,-0.315697424819988,0.53021702781818,0.6088311802344478,0.31666666666666665,0.29999999999999993
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,0.16294936762823517,0.26154115155796,-0.33080824468413567,-0.24437225313591843,0.5962870460002839,0.6817385195718886,0.262,0.19999999999999996
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.18377326360947396,0.21852895129911193,-0.5985847961590713,-0.5412385045882793,0.14016146942606744,0.27463730560545974,0.10933333333333334,0.09999999999999998
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.3959000576417354,0.2609914463681228,-0.9105626846135864,-0.816809703075844,0.030855500771603706,0.10122147616304424,0.06866666666666667,-0.29999999999999993
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.3098349996425132,0.25631914005257084,-0.8118023484188083,-0.7093947235026516,0.10961045669940091,0.163328019234111,0.10533333333333333,-0.19999999999999996
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.2861058907683236,0.23285946537254482,-0.7840361883941879,-0.7040348940593177,0.0,0.028987232922855873,0.034666666666666665,-0.09999999999999998
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.1967235127076426,0.20054700636328684,-0.6049891631484793,-0.529667823916848,0.12790637068897737,0.19340438087933914,0.16533333333333333,-0.06666666666666667
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.1256563474648273,0.1969148318628182,-0.5074005049995821,-0.43507677888065294,0.20224319883553726,0.26914032160042417,0.25133333333333335,-0.044444444444444446
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.2454645032935166,0.1995732649057617,-0.6631716517416556,-0.5759487480116509,0.0,0.06357095347443119,0.044,-0.022222222222222223
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.14311473194638094,0.19746816496877245,-0.5246020981707503,-0.47648679919840864,0.1773958606719493,0.23673147996604052,0.23666666666666666,-2.3129646346357427e-18
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,-0.07523987564235551,0.19538363825119495,-0.46466207708970364,-0.39216444768717923,0.2488772271582662,0.3289161131068521,0.3273333333333333,-1.5419764230904951e-18
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,-0.23670949773837946,0.1964352617250181,-0.6379758813142931,-0.5694321077128173,0.004844422496873178,0.06570848423829939,0.051333333333333335,-7.709882115452476e-19
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.5103530296524763,0.33929717472061194,-1.1573647123903483,-1.044709318921049,3.47465112238154e-16,7.494005416219807e-16,0.09333333333333334,-0.5999999999999999
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-0.47278436727074835,0.3442605625615726,-1.119167879879247,-1.0121989884321316,4.440892098500626e-16,7.494005416219807e-16,0.108,-0.3999999999999999
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-0.10233262715884965,0.22574450829379739,-0.7500719710147714,-0.6454379461710769,1.0269562977782698e-15,1.6653345369377348e-15,0.31933333333333336,-0.19999999999999996
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUBC,X1_slope,,,,pretrend,0.18421146076126968,0.12640306011106958,-2.959686067655858e-16,-1.3481279584734043e-16,0.389667159443396,0.42913324027834204,0.09666666666666666,0.19999999999999996
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUBC,X1_any,,,,pretrend,,,,,,,0.09333333333333334,0.19999999999999996
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUBC,X1_any_bonf,,,,pretrend,,,,,,,0.28,0.19999999999999996
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUBC,X2_k=-4,,,-4.0,pretrend,0.05360878076126168,0.057210541090348746,-1.0179357357031901e-15,-3.3306690738754696e-16,0.12195978290404107,0.1360362498824626,0.11466666666666667,0.06666666666666667
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUBC,X2_k=-3,,,-3.0,pretrend,0.05041647182247177,0.056020457704835915,-7.289308046054543e-16,-3.885780586188048e-16,0.11824136717826697,0.13397103712711153,0.13533333333333333,0.044444444444444446
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUBC,X2_k=-2,,,-2.0,pretrend,0.008755005555137143,0.04038916320115265,-1.4023504579796508e-15,-6.952771691715042e-16,0.07332254098655136,0.08527649411228884,0.306,0.022222222222222223
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUBC,X2_slope,,,,pretrend,-0.019315306534561837,0.02182927894398821,-0.05135516695772239,-0.045359222260170085,1.3887700513391458e-16,3.0451831532575614e-16,0.12066666666666667,-0.022222222222222223
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUBC,X2_any,,,,pretrend,,,,,,,0.11466666666666667,-0.022222222222222223
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE_SUBC,X2_any_bonf,,,,pretrend,,,,,,,0.344,-0.022222222222222223
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,k=-4,,,-4.0,twfe_es,-0.17575679840908798,0.23811280075599134,-0.6424493158300038,-0.5674175911837833,0.21590399436560742,0.29093571901182785,0.23021951788437955,-0.022222222222222223
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,k=-3,,,-3.0,twfe_es,0.06550900025418027,0.2259015346610543,-0.3772498752262384,-0.30606604263919357,0.4370840431475541,0.5082678757345989,0.38591225853458977,-0.014814814814814815
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,k=-2,,,-2.0,twfe_es,-0.29178823327843073,0.21224842726766513,-0.7077875097796728,-0.6409059078633588,0.057329441306497364,0.12421104322281129,0.08460469548856847,-0.007407407407407408
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,slope,,,,twfe_es,0.04914575914266672,0.08371959838694668,-0.11494163979020683,-0.08856075714249606,0.1868522754278295,0.21323315807554027,0.27859240779862116,0.007407407407407408
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,any,,,,twfe_es,,,,,,,0.08460469548856847,0.007407407407407408
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,any_bonf,,,,twfe_es,,,,,,,0.2538140864657054,0.007407407407407408
canonical,PT_violation_het10,3,200,102,pretrend_unit,PRE,joint,,,,twfe_es,,,,,,,0.17326585970917419,0.007407407407407408
canonical,PT_violation_het10,3,200,103,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.5555458642095041,0.2050146624461396,-0.9636685220654432,-0.9055391419403126,-0.2269812924687438,-0.17439405324457308,0.0006666666666666666,0.0032258064516129054
canonical,PT_violation_het10,3,200,103,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.355990378127344,0.18917480933606204,-0.7453698401123495,-0.6629946656567138,0.0,0.0,0.018666666666666668,0.0021505376344086034
canonical,PT_violation_het10,3,200,103,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.3107562602909148,0.18692409869703266,-0.6595464353343369,-0.6024717755695639,0.0,0.0,0.016666666666666666,0.0010752688172043017
canonical,PT_violation_het10,3,200,103,pretrend_unit,PRE,slope,,,,pretrend,0.19209818636957962,0.07345832297565669,0.05466502247440876,0.07174548734007197,0.3144719883760793,0.34044102769251,0.0013333333333333333,-0.0010752688172043017
canonical,PT_violation_het10,3,200,103,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.0006666666666666666,-0.0010752688172043017
canonical,PT_violation_het10,3,200,103,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.002,-0.0010752688172043017
canonical,PT_violation_het10,3,200,103,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.5236253893918955,0.2186005160576261,-0.9492569766794591,-0.8853241052713419,-0.1623717590688289,-0.08522787113571496,0.007333333333333333,0.2999999999999998
canonical,PT_violation_het10,3,200,103,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.32914951675657145,0.2007130438863038,-0.7307641108324777,-0.6510379358943672,0.0,0.05061986469587233,0.03866666666666667,0.1999999999999999
canonical,PT_violation_het10,3,200,103,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.3054047492004612,0.18943391909852517,-0.6595339312711214,-0.6005342670405042,0.0,0.0,0.02,0.09999999999999995
canonical,PT_violation_het10,3,200,103,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.5881602623927128,0.2230440462082592,-1.0259880782471196,-0.9628759375592768,-0.2507736637949552,-0.18341490337895472,0.0006666666666666666,-0.2999999999999998
