dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,true
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.2417141342216121,0.21898953581723768,-0.6959836408668029,-0.6177260299504319,0.09628421535094264,0.16059396577146495,0.11,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.14242287549248192,0.19619986532635186,-0.5312887087693453,-0.47777859016286633,0.15215356764159793,0.22925281305828799,0.188,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,0.0108120137246711,0.1616791858873667,-0.3411339095069216,-0.2722932132207675,0.3043014930792172,0.3782990752965814,0.29333333333333333,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,slope,,,,pretrend,0.07136972428036635,0.07533908923917346,-0.07212270141794926,-0.049857084108458474,0.197743898874578,0.22877831502350546,0.14266666666666666,0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.11,0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.33,0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.20506745791639885,0.23430127019271782,-0.6688998317533552,-0.5855621308870542,0.17647888764825204,0.2559329467167337,0.16466666666666666,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.11081936698931918,0.21359594422875053,-0.5107644588194931,-0.4538917942310797,0.24166601223149095,0.3267840752248686,0.23533333333333334,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,0.03429179204300278,0.18621744693479877,-0.3295960223464191,-0.2606746436785569,0.3870494681413104,0.4881108924799553,0.26266666666666666,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.25615070367518095,0.22947690454787828,-0.728497444642429,-0.6530394487852101,0.09369778766590914,0.16098322820257166,0.106,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.15487274247857633,0.20565270330138108,-0.5894088013963066,-0.5005982952897973,0.15458071107526947,0.22325766174048362,0.174,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,0.0015624040841161933,0.16766916266319792,-0.37919338868702607,-0.2910288912673234,0.3028914204464837,0.3692991335637474,0.29933333333333334,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.2542815233414519,0.23124334682163866,-0.7254136353503262,-0.6559224359669805,0.09013892717514814,0.17575873430552114,0.11266666666666666,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.15497327994506732,0.20918046946443705,-0.5896738482334722,-0.5079593313915314,0.15929598315685228,0.23584414943357346,0.184,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.0012931429245604514,0.1744427429800783,-0.38980508868310526,-0.3235652839320842,0.30555729325286723,0.38666423879015926,0.306,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.24657253400327067,0.22299387861328565,-0.6949866861615276,-0.6259667538140186,0.09031828189714516,0.15418005202856008,0.10666666666666667,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,-0.14656926009117985,0.20065892843309313,-0.5704104773506464,-0.49898934654177995,0.15713341066070863,0.21756457009758845,0.18,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,0.00759316853730911,0.1670697143037619,-0.3597031345423466,-0.2910592046377723,0.30427168453740183,0.38643426275001524,0.2853333333333333,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.05108324575878211,0.16222539854154375,-0.5906844670185586,-0.4779471354530322,0.060171183796905864,0.08402696671981431,0.396,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-0.044053375489257175,0.15290041965052412,-0.5718873856361981,-0.4543817169600191,0.05788964239496367,0.08280225982861857,0.37466666666666665,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-0.032729387958886594,0.13740592983989494,-0.5507967480528908,-0.3853835835181712,0.05788964239496367,0.07928254189945753,0.27066666666666667,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUBC,X1_slope,,,,pretrend,0.019577562586696236,0.06446835538385241,-0.03548668278369382,-0.025274093200932976,0.1878343875575673,0.24336319831935715,0.4066666666666667,0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUBC,X1_any,,,,pretrend,,,,,,,0.27066666666666667,0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUBC,X1_any_bonf,,,,pretrend,,,,,,,0.812,0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUBC,X2_k=-4,,,-4.0,pretrend,0.007708989338181186,0.12059379023049667,-0.28129314008580203,-0.15776093893211662,0.28028301691236696,0.39421459941555936,0.4186666666666667,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUBC,X2_k=-3,,,-3.0,pretrend,0.008404019853887454,0.11966016946696661,-0.2797366732705764,-0.14867456850189859,0.2802830169123659,0.39421459941555936,0.3973333333333333,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUBC,X2_k=-2,,,-2.0,pretrend,0.00888631146186956,0.11848812694144645,-0.2727044589655671,-0.1398246567278249,0.28275806746969895,0.3961425213737836,0.2713333333333333,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUBC,X2_slope,,,,pretrend,-0.0034872370845848585,0.05115086037838383,-0.167834964000877,-0.11876498108135922,0.06361971344036177,0.11960266785072822,0.42866666666666664,0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUBC,X2_any,,,,pretrend,,,,,,,0.2713333333333333,0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE_SUBC,X2_any_bonf,,,,pretrend,,,,,,,0.814,0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,k=-4,,,-4.0,twfe_es,-0.8785894778640246,0.31787672870132233,-1.501616422556383,-1.4014502865753093,-0.3557286691527398,-0.2555625331716661,0.002855477053710113,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,k=-3,,,-3.0,twfe_es,-0.5519365881772895,0.2522375731196184,-1.0463131509391093,-0.9668305692733863,-0.1370426070811927,-0.05756002541546973,0.01432891417453147,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,k=-2,,,-2.0,twfe_es,-0.052188386186492686,0.22663074516204396,-0.496376487997273,-0.42496287388926135,0.320586101516276,0.39199971562428765,0.40893734345636923,-0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,slope,,,,twfe_es,0.2708449997237961,0.10881609621906152,0.057569368513899405,0.0918584085934879,0.4498315908541043,0.48412063093369284,0.0064048608369103605,0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,any,,,,twfe_es,,,,,,,0.002855477053710113,0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,any_bonf,,,,twfe_es,,,,,,,0.00856643116113034,0.0
canonical,PT_conditional,3,200,100,pretrend_unit,PRE,joint,,,,twfe_es,,,,,,,0.004584776276439309,0.0
canonical,PT_conditional,3,200,101,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.4462236454402608,0.21533655414631117,-0.8496716259483084,-0.7965564751024677,-0.0707129217702451,0.0,0.015333333333333332,-0.0
canonical,PT_conditional,3,200,101,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.1956313320924741,0.20543907947311538,-0.6109349421496401,-0.5476362266505973,0.09024247084400729,0.16409722777356445,0.122,-0.0
canonical,PT_conditional,3,200,101,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.15125831859070304,0.1859084369519309,-0.5369400832771938,-0.49367093743548346,0.058623713984034174,0.11079441268257482,0.09466666666666666,-0.0
canonical,PT_conditional,3,200,101,pretrend_unit,PRE,slope,,,,pretrend,0.13437085136403099,0.07675643472341637,-0.0011318723690632616,0.011607234976306023,0.2614696834494971,0.28954321919277476,0.02666666666666667,0.0
canonical,PT_conditional,3,200,101,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.015333333333333332,0.0
canonical,PT_conditional,3,200,101,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.046,0.0
canonical,PT_conditional,3,200,101,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.3853163710282379,0.22970198372269637,-0.8262736260064449,-0.7585818022213923,0.0,0.05351311181877819,0.04133333333333333,-0.0
canonical,PT_conditional,3,200,101,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.1365846033258564,0.21551146260922632,-0.5498568414987194,-0.5021130908736745,0.20766364758256364,0.2742320789120472,0.19933333333333333,-0.0
canonical,PT_conditional,3,200,101,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.09515465282206956,0.19440720468972228,-0.50683540481201,-0.4498539940344332,0.18823353914212335,0.2639115332767391,0.16933333333333334,-0.0
