dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,true
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.009090320348527612,0.18116861083313507,-0.3721314568842926,-0.31605592787037945,0.2806300978914542,0.3263827449445877,0.44533333333333336,-0.15
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,0.12743153236782936,0.1740432224839002,-0.19309525182596116,-0.1377780004461472,0.4434766451353156,0.5042632896862893,0.16533333333333333,-0.09999999999999999
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,0.04206450229057938,0.1382927734303185,-0.2383189360264398,-0.17332580686489674,0.31614291805410133,0.3624252232029069,0.20133333333333334,-0.049999999999999996
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE,slope,,,,pretrend,-0.019261186141475376,0.0619144302133532,-0.1430215244253114,-0.12420800685446798,0.08128892189449147,0.10369895323296593,0.3546666666666667,0.049999999999999996
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.16533333333333333,0.049999999999999996
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.496,0.049999999999999996
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.0026863509549469276,0.18454765011095733,-0.36501563153856686,-0.3131243359423059,0.2924616823153942,0.34561373640006693,0.45466666666666666,-0.1499999999999999
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,0.13231196658712607,0.17774909698998642,-0.18955738016925444,-0.13356670455770692,0.4513433696408792,0.5353609633687311,0.15933333333333333,-0.09999999999999995
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,0.04598017822965592,0.1425582072544096,-0.2383189360264398,-0.17257628256554017,0.32090831072848014,0.3799995492924584,0.19466666666666665,-0.049999999999999975
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.017095282090503452,0.18478475786291162,-0.39252465661911856,-0.33436071680015084,0.2747789089205949,0.3181741621218384,0.43066666666666664,-0.14999999999999994
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,0.12133098959370854,0.17584321461878552,-0.20326344453138404,-0.1475766193117049,0.4361413596967588,0.509475322470691,0.17066666666666666,-0.09999999999999996
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,0.03716990736673371,0.13942279004009248,-0.25325819201377564,-0.1867850482411012,0.3117130335510205,0.36104486545292225,0.20733333333333334,-0.04999999999999998
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.01147006741308668,0.1826157134161344,-0.3841364108874501,-0.31794752875857224,0.2768413757765926,0.3262999397792566,0.44066666666666665,-0.15000000000000002
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,0.1250832293648229,0.17459297997741768,-0.1962926469725506,-0.14225752253939844,0.4363481583421895,0.5065718329153397,0.16733333333333333,-0.1
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,0.04079335911240424,0.13857349084395668,-0.2402803486412146,-0.1772476631395122,0.3156789605605145,0.3619282856825528,0.202,-0.05
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.008054250818126671,0.18207292379866738,-0.37213145688429233,-0.31635551249355676,0.2783919660210809,0.3289638180630357,0.4493333333333333,-0.15000000000000002
canonical,PT_violation_g05,3,200,150,pretrend_unit,PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,0.12830861763045653,0.1754591439150784,-0.1910154419883818,-0.1372598649047872,0.44597737824863043,0.5155642206608635,0.16133333333333333,-0.1
