dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,true
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,0.23931996077467382,0.20204752352143496,-0.1762777928047442,-0.10213828575088015,0.5632282709440795,0.6354921924363084,0.11866666666666667,0.06666666666666667
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,0.33437313933039436,0.19602558377940144,-0.034638093824451245,0.01607431789888791,0.656501835891913,0.7180659601865902,0.034,0.044444444444444446
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,0.1863002761529233,0.18877341106131904,-0.1618881496341865,-0.11813668918377951,0.48471869385618666,0.536424442081403,0.13533333333333333,0.022222222222222223
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE,slope,,,,pretrend,-0.11235760265269525,0.07469075796886558,-0.25973822815982794,-0.2332968617940699,0.012038212911364202,0.0373572895841653,0.06666666666666667,-0.022222222222222223
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.034,-0.022222222222222223
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.10200000000000001,-0.022222222222222223
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,0.5259991538077833,0.2546056514457761,0.010102819538956816,0.10458070876188195,0.9301911799520582,1.0201794020603672,0.019333333333333334,0.5999999999999996
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,0.5853737137667812,0.25131535517421044,0.08019150262194613,0.16913604785987235,0.9966039367059004,1.0693493511234344,0.004,0.3999999999999998
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,0.41893430023635536,0.2689561033067325,-0.02647655343094831,0.0,0.83361189325356,0.9296078820144161,0.032,0.1999999999999999
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.11902903051671303,0.26120147645516545,-0.6461959218513622,-0.5584155434800615,0.312129401049393,0.3863091762731986,0.314,-0.5999999999999998
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,0.02062242128491074,0.256920680777512,-0.47294834898558674,-0.39715329359263896,0.45144546377802797,0.5201495515117252,0.44266666666666665,-0.39999999999999986
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.10449225395136684,0.23196624913494662,-0.5703763208096394,-0.5014005984317459,0.27699764471429267,0.3551201188865288,0.244,-0.19999999999999993
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,0.2294354831573576,0.20409792731712967,-0.1936585996763147,-0.1201450788507219,0.5579197720787589,0.6236549148095527,0.12733333333333333,0.05454545454545455
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,0.32465241217394936,0.19843050328875084,-0.04770975519907231,0.004651763189259392,0.6507269901241042,0.7107433502048696,0.04066666666666666,0.03636363636363637
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,0.17775503505623844,0.19092325543466318,-0.17496477688269815,-0.12648072127572035,0.4745063097612339,0.5229613767726767,0.146,0.018181818181818184
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,0.27183971627183173,0.20569297119825863,-0.1484924389476953,-0.07672146849112543,0.6051632447551455,0.6707098159541124,0.096,0.1272727272727273
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,0.3639787773635342,0.19872816440786367,-0.007925719945475937,0.03625955002567231,0.6889428042432634,0.7539535699426817,0.028,0.08484848484848485
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,0.2134636423717345,0.19407769240185896,-0.13179894377984175,-0.08855750382369205,0.5210646546023435,0.5780592768087339,0.118,0.04242424242424243
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.6450281843244963,0.32144563793104514,-1.2696627705223187,-1.1866984028870244,-5.551115123125783e-17,2.9941327195359122e-16,0.043333333333333335,-1.1999999999999993
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-0.5647512924818704,0.32449664582298093,-1.1417207645005634,-1.0349109531015481,1.9567680809018258e-16,4.440892098500626e-16,0.06866666666666667,-0.7999999999999996
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-0.5234265541877222,0.33954492749149523,-1.1241881938317344,-1.0040751404877823,1.1171619185290575e-16,3.885780586188048e-16,0.066,-0.3999999999999998
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUBC,X1_slope,,,,pretrend,0.2562866922946394,0.13088596265173097,-1.0535037624017006e-16,2.944073556372069e-17,0.4580970281702225,0.4920751229358185,0.04466666666666667,0.3999999999999998
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUBC,X1_any,,,,pretrend,,,,,,,0.043333333333333335,0.3999999999999998
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUBC,X1_any_bonf,,,,pretrend,,,,,,,0.13,0.3999999999999998
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUBC,X2_k=-4,,,-4.0,pretrend,0.042404233114474124,0.05760593055994271,-0.00818853408737769,-1.1102230246251565e-16,0.0864479416662608,0.14674343826214353,0.06066666666666667,0.07272727272727272
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUBC,X2_k=-3,,,-3.0,pretrend,0.03932636518958477,0.050397910756671285,-4.3090531143263884e-16,-1.6653345369377348e-16,0.07685728181865711,0.14092003636875614,0.07266666666666667,0.048484848484848485
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUBC,X2_k=-2,,,-2.0,pretrend,0.0357086073154961,0.04774837699288143,-3.3306690738754696e-16,-1.136677557633803e-16,0.07291923843773267,0.1221049741308459,0.068,0.024242424242424242
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUBC,X2_slope,,,,pretrend,-0.017255288359863428,0.02190659262274124,-0.05985238475815117,-0.03278924803457342,3.580964889694969e-17,2.9738116731030977e-16,0.06466666666666666,-0.024242424242424242
canonical,PT_violation_het20,3,200,150,pretrend_unit,PRE_SUBC,X2_any,,,,pretrend,,,,,,,0.06066666666666667,-0.024242424242424242
