dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,true
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.9372977817503086,0.21254686150718047,-1.3540918007452216,-1.2960723803902134,-0.6075212080924205,-0.5551628484228498,0.0,-1.2
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.3180806756934957,0.20870355149088204,-0.7373638902873633,-0.6695300943993303,0.0,0.04700050620667037,0.03866666666666667,-0.7999999999999999
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.2100195349690392,0.20461559613207228,-0.6049673718024748,-0.5515118635578117,0.021383054525646133,0.08859632886876519,0.06,-0.39999999999999997
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE,slope,,,,pretrend,0.26129101654335407,0.07879666742112684,0.12281720519280992,0.1402571195844514,0.39369619630346275,0.4213512834859825,0.0,0.39999999999999997
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.0,0.39999999999999997
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.0,0.39999999999999997
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.9304699380834472,0.21671766587825253,-1.3540918007452218,-1.2949237568123098,-0.594832513972567,-0.5266570994475641,0.0,-1.1999999999999993
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.3121638930336446,0.21126838974174994,-0.7324624953530118,-0.6608108011017141,0.0,0.05989520154611721,0.04133333333333333,-0.7999999999999996
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.20395921501847805,0.2059893326397777,-0.604967371802474,-0.5515118635578135,0.028726707510132076,0.09057472413448292,0.06133333333333333,-0.3999999999999998
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.9458325863338852,0.21754110270753302,-1.3792222742558446,-1.3157988314109368,-0.6063904884011256,-0.5575242382478909,0.0,-1.1999999999999995
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.32547665401830955,0.21495755370471478,-0.7621469944370022,-0.6834896619226944,0.0,0.04275545692615674,0.037333333333333336,-0.7999999999999997
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.21759493490724063,0.21168173427183176,-0.6431243247894007,-0.5696683546328686,0.019988498062962358,0.08956345358060218,0.058,-0.39999999999999986
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.942485892328908,0.2149960945030148,-1.368934128606141,-1.3065307973183828,-0.6107994205270569,-0.557965317099885,0.0,-1.2000000000000002
canonical,PT_violation_g40,3,200,150,pretrend_unit,PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.32433286173532583,0.21154670218874755,-0.7526701687645633,-0.6775764481596045,0.0,0.042755456926156975,0.03666666666666667,-0.8
