dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,true
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.509804614509158,0.1998355865156099,-0.9279609535083165,-0.8461002593321559,-0.1990686528643456,-0.13694358118226552,0.0033333333333333335,-0.5185732348614813
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.41433856223896925,0.2025190972381766,-0.8145267175624153,-0.7397958031959098,-0.05732695153576583,0.0,0.016666666666666666,-0.3457154899076542
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.06386636851142331,0.1709627111853986,-0.4651396407465826,-0.4004973640534001,0.18500736196251819,0.23985327706489656,0.192,-0.1728577449538271
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE,slope,,,,pretrend,0.17299695260834544,0.07158468856238294,0.041075748424435204,0.06058165695004824,0.2895909599513989,0.32145158406197594,0.004,0.1728577449538271
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.0033333333333333335,0.1728577449538271
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.01,0.1728577449538271
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.5083793670775315,0.20705120403210256,-0.9357925684741567,-0.8560676416444439,-0.17989233888830825,-0.11442297088252636,0.006666666666666667,-0.6684535155621576
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.4194778977354596,0.20603757834306632,-0.8405547543015017,-0.7522782255844366,-0.056420440266044855,0.0,0.016,-0.44563567704143836
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.06371583726855479,0.17231833043948622,-0.4693625937007721,-0.403967212972691,0.18675395180576554,0.24432617405720555,0.19266666666666668,-0.22281783852071918
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.510747470502388,0.20348957036458049,-0.9385449087872401,-0.8567821048061453,-0.19216989293448197,-0.1342536469404869,0.0033333333333333335,-0.4167007642315163
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.410938694141291,0.20454532173523005,-0.8192475098413342,-0.7397958031959108,-0.05234178016607086,0.0,0.018,-0.27780050948767754
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.06396595071824404,0.17109661023565534,-0.4651396407465815,-0.40259726337063934,0.18500736196251785,0.23906360578355548,0.19266666666666668,-0.13890025474383877
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.5146545320328644,0.20479371523626294,-0.9386717693135469,-0.8594535143850309,-0.19461875266938305,-0.1331446403120018,0.004666666666666667,-0.5519562018603327
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.4183708060807806,0.20764076547593918,-0.8456015995091366,-0.7561302871907649,-0.05740814542211875,0.0,0.017333333333333333,-0.3679708012402218
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.06195774486937314,0.17209211494460921,-0.4651396407465817,-0.3993198142733575,0.1894388199328724,0.24324716113678663,0.194,-0.1839854006201109
canonical,PT_violation_a20,3,200,0,pretrend_unit,PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.5091166771336333,0.20368355299541863,-0.932085725518281,-0.846100259332158,-0.18850884725773528,-0.12430488205415678,0.004,-0.4419026810305427
