dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,true
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.3812150949294236,0.19642096500587095,-0.7677717389772589,-0.6960825978517093,-0.036244532627720066,0.007447456507217035,0.027333333333333334,-0.6
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.03455464581513354,0.16649523608848618,-0.3820228603192607,-0.3309553965286664,0.2331300058277415,0.28214180399591426,0.322,-0.39999999999999997
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.034474864022438025,0.13907243555415502,-0.3620992279354431,-0.29337780423458176,0.1701374677816273,0.2325538033172802,0.21,-0.19999999999999998
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE,slope,,,,pretrend,0.08908781717435542,0.06340616726213841,-0.039860488099610646,-0.007936641444293978,0.1946821278709392,0.21519581147230296,0.06666666666666667,0.19999999999999998
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.027333333333333334,0.19999999999999998
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.082,0.19999999999999998
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.37215326195422993,0.20059493263995704,-0.7645158063107546,-0.6908066509513915,-0.01979796597478781,0.017724522694219685,0.030666666666666665,-0.5999999999999996
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.027019920754024204,0.16932998213664788,-0.375097192273679,-0.3216283856910925,0.25171475162305024,0.310203025800341,0.33066666666666666,-0.3999999999999998
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.026941041663830816,0.14297470670802076,-0.3609865223837465,-0.2894225771907049,0.1911622815818604,0.26571577580381756,0.22,-0.1999999999999999
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.3925423861484157,0.20360372323563128,-0.8104158376211897,-0.7325821473078714,-0.04859557875554133,0.0029024237095453902,0.025333333333333333,-0.5999999999999998
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.04397305214152023,0.17546070917097328,-0.4500675575272773,-0.3574389747705072,0.2320372957258555,0.2753768737845794,0.30866666666666664,-0.39999999999999986
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.043892141970697046,0.14820577585811812,-0.4064733673488409,-0.33638273100776495,0.1658758436705591,0.23255380331728034,0.19533333333333333,-0.19999999999999993
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.38968190521298585,0.199559884157109,-0.7865419806012972,-0.7161755552346921,-0.04949027668647941,0.002902423709544972,0.025333333333333333,-0.6000000000000001
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.043198735396246975,0.1707174416243829,-0.41791025428725576,-0.3457920456219244,0.22879480559753151,0.28137175129832265,0.306,-0.4
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,-0.0421557769761081,0.14488134339035702,-0.3774069232853725,-0.32054180341563093,0.1655261506824474,0.22715577699305756,0.198,-0.2
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,-0.37675109986780386,0.1981515970236447,-0.766079444745675,-0.7039342649499211,-0.025338424678639098,0.013643553836467504,0.029333333333333333,-0.6000000000000001
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,-0.02966567178965775,0.1677458974026143,-0.3760625264979126,-0.3274526890909198,0.24351704874507046,0.2992601492858706,0.32666666666666666,-0.4
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,-0.030236117822106393,0.13987958000162976,-0.3620992279354431,-0.2894225771907048,0.174337626027018,0.24255880547840936,0.21533333333333332,-0.2
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-0.020389124194185784,0.09434220163619013,-0.34582929511403593,-0.17094681760581934,1.5015766408055217e-15,0.009676810730064787,0.41533333333333333,-8.326672684688674e-17
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-0.01695313138749603,0.08752363968522378,-0.3236734401576988,-0.06473210708120096,9.43689570931383e-16,2.3078761124395214e-15,0.3293333333333333,-5.551115123125783e-17
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-0.016951100306866234,0.08484846705460129,-0.32386434414934456,-0.04086769025403393,7.008282842946301e-16,1.011430522668277e-15,0.24,-2.7755575615628914e-17
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUBC,X1_slope,,,,pretrend,0.008001766833172545,0.03788482296562823,-0.00225412213884083,-4.3074422996701245e-16,0.05260515859225679,0.1386078851906536,0.43666666666666665,2.7755575615628914e-17
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUBC,X1_any,,,,pretrend,,,,,,,0.24,2.7755575615628914e-17
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUBC,X1_any_bonf,,,,pretrend,,,,,,,0.72,2.7755575615628914e-17
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUBC,X2_k=-4,,,-4.0,pretrend,0.012930805345181942,0.06228634109116694,-0.00843470228964291,-9.992007221626409e-16,0.09331650620904305,0.23209682973516343,0.41933333333333334,-0.0
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUBC,X2_k=-3,,,-3.0,pretrend,0.013533063606589214,0.05974650282387455,-0.00023147808800399016,-6.661338147750939e-16,0.09177415157458585,0.23209682973516343,0.3353333333333333,-0.0
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUBC,X2_k=-2,,,-2.0,pretrend,0.011919659154001713,0.05668383704873279,-6.87297441182011e-16,-3.8866479479260365e-16,0.07593999053052303,0.21646035468307234,0.23266666666666666,-0.0
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUBC,X2_slope,,,,pretrend,-0.005555585885908996,0.025512838183302636,-0.09783130779254459,-0.03767668121622019,3.1343975034506636e-16,0.002935590679788971,0.43533333333333335,0.0
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUBC,X2_any,,,,pretrend,,,,,,,0.23266666666666666,0.0
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE_SUBC,X2_any_bonf,,,,pretrend,,,,,,,0.698,0.0
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE,k=-4,,,-4.0,twfe_es,-0.41079626334476593,0.24130087593533014,-0.8837372933464793,-0.8077009743304975,-0.013891552359034387,0.062144766656947514,0.04433801107274672,-0.6
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE,k=-3,,,-3.0,twfe_es,0.07763557247898056,0.23374904635205365,-0.3805041434053759,-0.3068474814093803,0.4621186263673414,0.5357752883633371,0.3698947386459158,-0.39999999999999997
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE,k=-2,,,-2.0,twfe_es,0.012960690125800589,0.2191893591274315,-0.4166425629470366,-0.34757380399239163,0.3734951842439928,0.4425639431986378,0.47642423957588076,-0.19999999999999998
canonical,PT_violation_g20,3,200,150,pretrend_unit,PRE,slope,,,,twfe_es,0.07601121106789543,0.08869861588666852,-0.09783488291980297,-0.06988506206775483,0.2219074842035457,0.24985730505559384,0.19573335484900872,0.19999999999999998
