dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,true
canonical,PT_hold,3,200,100,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.22380437345097787,0.18755866307770033,-0.6132278308815207,-0.5371667022449012,0.04518533806576536,0.10638448613648055,0.09666666666666666,-0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.11738022464117788,0.16831388254426716,-0.47452005279697346,-0.41849005033256315,0.12870470726416433,0.18503150255888565,0.17466666666666666,-0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.09367030562822398,0.15749547803759056,-0.45455173364786194,-0.3849650311682304,0.11244281728570922,0.17142156691944024,0.13133333333333333,-0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE,slope,,,,pretrend,0.07141741966167953,0.06623040688988661,-0.041719885345460575,-0.020354888152541578,0.18851292893092514,0.2109176185814256,0.112,0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.09666666666666666,0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.29,0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.19543354461444187,0.19931953567951488,-0.5974063609339921,-0.519854308417194,0.12170090036299963,0.20635331381694197,0.13133333333333333,-0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.08877107527161952,0.18052950416962102,-0.46480534308770366,-0.3944640561538594,0.19217683267037333,0.26706135004103526,0.21733333333333332,-0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.06894182068730356,0.16673052597249696,-0.4388655049618554,-0.36203458497675745,0.1767599622678349,0.2604884181880911,0.17,-0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.24254938536083198,0.20287518153030723,-0.662155436183523,-0.6003017466405017,0.04061072630712166,0.09781653318986552,0.08666666666666667,-0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.13628269833177897,0.18544868820202662,-0.5578905076758369,-0.4839276226639706,0.1226476670120939,0.17919856574598922,0.156,-0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.11000876889276068,0.1759012277583676,-0.5538103928478477,-0.4600203517883922,0.10000393982925525,0.15662815065656513,0.116,-0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,-0.22944154724237534,0.18964364733497616,-0.6137292053828756,-0.5434856284693304,0.04602118033194717,0.10259836311741982,0.096,-0.0
canonical,PT_hold,3,200,100,pretrend_unit,PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,-0.1227949366676966,0.17050888986396634,-0.48618855343129463,-0.42357463041319265,0.12351975339344995,0.18138717873102922,0.16866666666666666,-0.0
